domain,sys_idx,process_regime,observer_level,base_observer_continuity,fail_temporal_continuity,fail_closure_feedback,fail_reconstruction,fail_recursive_alignment,fail_closure_persistence,fail_all,fail_temporal_continuity_collapse_ratio,fail_closure_feedback_collapse_ratio,fail_reconstruction_collapse_ratio,fail_recursive_alignment_collapse_ratio,fail_closure_persistence_collapse_ratio,fail_all_collapse_ratio
lotka_volterra,78,CH,0,0.0003862842438933,3.862846301775013e-08,0.0003447200592890093,0.00038628424393192845,0.0003476198950692879,0.0003447200592890093,3.8628424389330005e-06,0.00010000009999998897,0.8924000000999999,1.0000000001,0.8999069999999999,0.8924000000999999,0.010000000000000002
lotka_volterra,79,CH,0,1.1276386986666663e-05,1.1276386986666665e-15,1.102379591929297e-05,1.1276386987794301e-05,1.0516121699638611e-05,1.102379591929297e-05,1.1276386986666663e-07,1.0000000000000002e-10,0.9776000001,1.0000000001,0.932579,0.9776000001,0.01
lotka_volterra,80,CH,0,0.0002969444849999,2.969444849999e-14,0.00027111031483460313,0.00029694448502959445,0.0002619956038378368,0.00027111031483460313,2.969444849999e-06,1e-10,0.9130000000999999,1.0000000001,0.882305,0.9130000000999999,0.01
lotka_volterra,81,CH,0,0.00010661859918,1.0661870579858743e-08,0.00010074391437584385,0.00010661859919066185,9.538590328199028e-05,0.00010074391437584385,1.0661859918e-06,0.00010000009999998898,0.9449000000999999,1.0000000001,0.894646,0.9449000000999999,0.01
lotka_volterra,82,CH,0,0.000159649555,7.982479346494671e-08,0.00014128985619096495,0.00015964955501596495,0.00014037698001951,0.00014128985619096495,1.59649555e-06,0.000500000099999945,0.8850000001,1.0000000001,0.879282,0.8850000001,0.01
lotka_volterra,83,CH,0,7.064234733333333e-07,2.3311974690642368e-08,6.997830927546424e-07,7.064234734039757e-07,6.725370457410067e-07,6.997830927546424e-07,7.064234733333334e-09,0.03300000010000003,0.9906000001000002,1.0000000001,0.9520310000000001,0.9906000001000002,0.01
lotka_volterra,84,CH,0,0.00089581884594,8.9581884594e-14,0.0007606397821772359,0.0008958188460295818,0.0007900925141044693,0.0007606397821772359,8.9581884594e-06,1e-10,0.8491000001,1.0000000001,0.881978,0.8491000001,0.01
lotka_volterra,85,CH,0,0.0009413905569589,9.413914983493532e-08,0.0007870966447674753,0.0009413905570530391,0.0008353476176702647,0.0007870966447674753,9.413905569589e-06,0.00010000009999998898,0.8361000001000001,1.0000000001,0.887355,0.8361000001000001,0.01
lotka_volterra,86,CH,0,0.0007291061986133,7.291069277194183e-08,0.0006246981910447861,0.0007291061986862107,0.0006513353568320138,0.0006246981910447861,7.291061986133001e-06,0.00010000009999998898,0.8568000001,1.0000000001,0.893334,0.8568000001,0.01
lotka_volterra,87,CH,0,0.00015297001998,1.529701729500031e-08,0.000142552761634659,0.000152970019995297,0.00013783302462289906,0.000142552761634659,1.5297001997999999e-06,0.00010000009999998898,0.9319000001,1.0000000001,0.9010459999999999,0.9319000001,0.01
lotka_volterra,88,CH,0,0.0002784843568333,5.5696899215089554e-08,0.000254395459995068,0.00027848435686114845,0.0002473893505180074,0.000254395459995068,2.784843568333e-06,0.00020000009999997798,0.9135000001,1.0000000001,0.888342,0.9135000001,0.01
lotka_volterra,89,CH,0,0.001003733051472,3.0112001581487194e-07,0.0008520689874949541,0.0010037330515723733,0.0008566419951770872,0.0008520689874949541,1.003733051472e-05,0.00030000009999996694,0.8489000001,1.0000000001,0.853456,0.8489000001,0.01
lotka_volterra,90,CH,0,0.0009275266922533,9.275266922533e-14,0.0007877484198234802,0.0009275266923460526,0.0008138824118116566,0.0007877484198234802,9.275266922533e-06,1e-10,0.8493000001,1.0000000001,0.877476,0.8493000001,0.01
lotka_volterra,91,CH,0,0.0009067002962666,9.067002962666e-14,0.0007692445314432535,0.00090670029635727,0.0007993877827019665,0.0007692445314432535,9.067002962666e-06,1e-10,0.8484000001,1.0000000001,0.881645,0.8484000001,0.009999999999999998
lotka_volterra,92,CH,0,0.0004582280700384,4.582285282664196e-08,0.0004014077893994612,0.00045822807008422285,0.0004143325702971415,0.0004014077893994612,4.582280700384001e-06,0.00010000009999998898,0.8760000001,1.0000000001,0.904206,0.8760000001,0.01
lotka_volterra,93,CH,0,0.000154048944,1.5404909804892703e-08,0.0001411088327194049,0.00015404894401540488,0.000143959200314832,0.0001411088327194049,1.54048944e-06,0.00010000009999998898,0.9160000001000002,1.0000000001,0.9345030000000001,0.9160000001000002,0.01
lotka_volterra,94,CH,0,0.0006305355537903,6.305361843257842e-08,0.0005381620952230746,0.0006305355538533535,0.0005664151322542568,0.0005381620952230746,6.3053555379029996e-06,0.00010000009999998898,0.8535000000999999,1.0000000001,0.8983080000000001,0.8535000000999999,0.01
lotka_volterra,95,CH,0,0.0001803630093299,1.803630093299e-14,0.0001661323679118072,0.0001803630093479363,0.00016468603692195444,0.0001661323679118072,1.803630093299e-06,1e-10,0.9211000001,1.0000000001,0.913081,0.9211000001,0.01
lotka_volterra,96,CH,0,0.00046939734803,4.693978174272963e-08,0.00040785935575020674,0.0004693973480769397,0.00042324479257964626,0.00040785935575020674,4.6939734803e-06,0.00010000009999998898,0.8689000001,1.0000000001,0.901677,0.8689000001,0.01
lotka_volterra,97,CH,0,0.00011544142456,2.3088296456139914e-08,0.00010921913178776013,0.00011544142457154414,0.00010167988322105153,0.00010921913178776013,1.1544142456e-06,0.00020000009999997798,0.9461000001,1.0000000001,0.880792,0.9461000001,0.01
lotka_volterra,98,CH,0,0.0006922687020974,6.922693943660258e-08,0.0005848978264713201,0.0006922687021666268,0.0006304449533878895,0.0005848978264713201,6.9226870209739995e-06,0.00010000009999998898,0.8449000001,1.0000000001,0.910694,0.8449000001,0.01
lotka_volterra,99,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lotka_volterra,100,CH,0,0.0002971340524133,2.971340524133e-14,0.00026822290914319934,0.0002971340524430134,0.0002691570985742733,0.00026822290914319934,2.971340524133e-06,1e-10,0.9027000001000001,1.0000000001,0.905844,0.9027000001000001,0.01
lotka_volterra,101,CH,0,0.00111193012116,1.1119301211599999e-13,0.0009347996529704049,0.0011119301212711929,0.0009657646828732755,0.0009347996529704049,1.1119301211599999e-05,1e-10,0.8407000001,1.0000000001,0.868548,0.8407000001,0.01
lotka_volterra,102,CH,0,0.0004969199403299,4.9691994032989994e-14,0.00043932691929535656,0.000496919940379592,0.00044177226227202804,0.00043932691929535656,4.9691994032989995e-06,1e-10,0.8841000001,1.0000000001,0.8890210000000001,0.8841000001,0.01
lotka_volterra,103,CH,0,0.0007140721682433,7.140721682433e-14,0.000603890832754766,0.0007140721683147072,0.0006498220967612726,0.000603890832754766,7.1407216824330005e-06,1e-10,0.8457000001,1.0000000001,0.910023,0.8457000001,0.01
lotka_volterra,104,CH,0,9.388231836666668e-05,9.38824122489747e-09,8.910370837119158e-05,9.388231837605491e-05,8.367637153702635e-05,8.910370837119158e-05,9.388231836666669e-07,0.00010000009999998898,0.9491000001000001,1.0000000001,0.89129,0.9491000001000001,0.01
lotka_volterra,105,CH,0,5.266965233333333e-05,5.266970500297986e-09,5.0510196592933626e-05,5.266965233860029e-05,4.771886302295699e-05,5.0510196592933626e-05,5.266965233333333e-07,0.00010000009999998898,0.9590000001,1.0000000001,0.906003,0.9590000001,0.01
lotka_volterra,106,CH,0,0.000750815325,7.508153249999999e-14,0.0006494552562000815,0.0007508153250750815,0.0006580213081679249,0.0006494552562000815,7.50815325e-06,1e-10,0.8650000001,1.0000000001,0.876409,0.8650000001,0.01
lotka_volterra,107,CH,0,0.0001146899733333,1.146900880232607e-08,0.00010803795489143759,0.000114689973344769,0.00010295948286077007,0.00010803795489143759,1.146899733333e-06,0.00010000009999998898,0.9420000001,1.0000000001,0.89772,0.9420000001,0.01
lotka_volterra,108,CH,0,0.0001751774350133,1.751776101907157e-08,0.00016302012104089472,0.00017517743503081776,0.00015606312436925877,0.00016302012104089472,1.751774350133e-06,0.00010000009999998898,0.9306000001,1.0000000001,0.890886,0.9306000001,0.01
lotka_volterra,109,CH,0,1.7001276716666666e-05,1.700129371794151e-09,1.6591545949495126e-05,1.7001276718366793e-05,1.5508309601792582e-05,1.6591545949495126e-05,1.7001276716666665e-07,0.00010000009999998898,0.9759000001,1.0000000001,0.912185,0.9759000001,0.01
lotka_volterra,110,CH,0,0.0001042901567999,1.042901567999e-14,9.75321546496955e-05,0.00010429015681032902,9.651949721673945e-05,9.75321546496955e-05,1.042901567999e-06,1e-10,0.9352000001,1.0000000001,0.9254899999999999,0.9352000001,0.01
lotka_volterra,111,CH,0,0.000345909456,3.45909456e-14,0.00031187196556419096,0.00034590945603459093,0.0003088366100532,0.00031187196556419096,3.4590945600000002e-06,1e-10,0.9016000001000001,1.0000000001,0.892825,0.9016000001000001,0.01
lotka_volterra,112,CH,0,2.263316172e-05,2.2633184353159224e-09,2.2013013091135317e-05,2.2633161722263316e-05,2.058619594088148e-05,2.2013013091135317e-05,2.263316172e-07,0.00010000009999998897,0.9726000001,1.0000000001,0.909559,0.9726000001,0.01
lotka_volterra,113,CH,0,0.00038421421875,3.8421421875e-14,0.0003409901191790464,0.0003842142187884214,0.00034922267720578125,0.0003409901191790464,3.8421421875e-06,1e-10,0.8875000001,1.0000000001,0.9089269999999999,0.8875000001,0.01
lotka_volterra,114,CH,0,0.0001026537390666,1.0265384172032775e-08,9.676141445444253e-05,0.00010265373907686538,9.305869407604489e-05,9.676141445444253e-05,1.0265373906660001e-06,0.00010000009999998898,0.9426000001,1.0000000001,0.90653,0.9426000001,0.010000000000000002
lotka_volterra,115,CH,0,0.0005225341580869,5.225346806210005e-08,0.0004552840119933693,0.0005225341581391534,0.00047137754147603435,0.0004552840119933693,5.225341580869e-06,0.00010000009999998898,0.8713000001,1.0000000001,0.902099,0.8713000001,0.01
lotka_volterra,116,CH,0,0.0001170239831233,1.170239831233e-14,0.0001094993410201742,0.0001170239831350024,0.00010708712564435122,0.0001094993410201742,1.170239831233e-06,1e-10,0.9357000001,1.0000000001,0.915087,0.9357000001,0.01
lotka_volterra,117,CH,0,0.0008856893145853,8.856893145853e-14,0.0007461046786952257,0.0008856893146738689,0.0007876771636546615,0.0007461046786952257,8.856893145853001e-06,9.999999999999999e-11,0.8424000001,1.0000000001,0.889338,0.8424000001,0.01
lotka_volterra,118,CH,0,0.00058043963712,5.8044021755957315e-08,0.0005121799358527319,0.0005804396371780439,0.0005073559019705836,0.0005121799358527319,5.8043963712e-06,0.00010000009999998898,0.8824000000999999,1.0000000001,0.874089,0.8824000000999999,0.01
lotka_volterra,119,CH,0,0.0002223144047838,2.2231462709818028e-08,0.00020068321322056772,0.00022231440480603143,0.0002042442453341632,0.00020068321322056772,2.223144047838e-06,0.00010000009999998898,0.9027000001000001,1.0000000001,0.9187180000000001,0.9027000001000001,0.01
lotka_volterra,120,CH,0,0.0005490020002133,5.4900200021330004e-14,0.00048136495384192165,0.0005490020002682002,0.0004894292441681547,0.00048136495384192165,5.4900200021330006e-06,1e-10,0.8768000001,1.0000000001,0.8914890000000001,0.8768000001,0.01
lotka_volterra,121,CH,0,1.16445784e-05,6.986748204458364e-09,1.1192768759244458e-05,1.1644578401164458e-05,1.074387026076e-05,1.1192768759244458e-05,1.16445784e-07,0.000600000100000045,0.9612000001000001,1.0000000001,0.92265,0.9612000001000001,0.01
lotka_volterra,122,CH,0,0.0002352030185733,2.3520301857330002e-14,0.00021617509439424035,0.0002352030185968203,0.0002098453107348754,0.00021617509439424035,2.352030185733e-06,1e-10,0.9191000001,1.0000000001,0.892188,0.9191000001,0.01
lotka_volterra,123,CH,0,0.0002874733096533,2.87473597126578e-08,0.0002624056370802796,0.00028747330968204737,0.00025486837434573236,0.0002624056370802796,2.874733096533e-06,0.00010000009999998898,0.9128000001000001,1.0000000001,0.886581,0.9128000001000001,0.01
lotka_volterra,124,CH,0,0.0005106946886933,5.106951993879324e-08,0.0004546714813947144,0.0005106946887443695,0.0004456771264863786,0.0004546714813947144,5.106946886933e-06,0.00010000009999998898,0.8903000001,1.0000000001,0.872688,0.8903000001,0.01
lotka_volterra,125,CH,0,0.0007726583017223,7.726590743805166e-08,0.0006469467961093475,0.0007726583017995659,0.0007026693674356905,0.0006469467961093475,7.726583017223e-06,0.00010000009999998898,0.8373000000999998,1.0000000001,0.909418,0.8373000000999998,0.01
lotka_volterra,126,CH,0,8.478809178666668e-05,8.478817657474912e-09,8.030280173963083e-05,8.478809179514549e-05,7.708119339562582e-05,8.030280173963083e-05,8.478809178666667e-07,0.00010000009999998898,0.9471000001000001,1.0000000001,0.909104,0.9471000001000001,0.01
lotka_volterra,127,CH,0,0.0006437065560933,6.437071997997851e-08,0.0005573211363299498,0.0006437065561576707,0.0005746838332030837,0.0005573211363299498,6.437065560932999e-06,0.00010000009999998898,0.8658000001,1.0000000001,0.8927729999999999,0.8658000001,0.01
lotka_volterra,128,CH,0,0.00043666692688,4.3666692688000003e-14,0.0003830442283028027,0.00043666692692366667,0.0003987332342750075,0.0003830442283028027,4.3666692688e-06,1e-10,0.8772000001,1.0000000001,0.913129,0.8772000001,0.01
lotka_volterra,129,CH,0,0.0001300204742399,1.300206042603599e-08,0.00012159514752215652,0.00013002047425290204,0.00011794248232633296,0.00012159514752215652,1.3002047423989999e-06,0.00010000009999998898,0.9352000001,1.0000000001,0.907107,0.9352000001,0.01
lotka_volterra,130,CH,0,0.0001877383929266,1.877383929266e-14,0.00017232507088609997,0.00018773839294537384,0.00017205134829043916,0.00017232507088609997,1.8773839292660002e-06,1e-10,0.9179000000999998,1.0000000001,0.916442,0.9179000000999998,0.01
lotka_volterra,131,CH,0,0.00074705436,7.470551070542777e-08,0.0006305138799147054,0.0007470543600747054,0.000670612022613,0.0006305138799147054,7.4705436000000005e-06,0.00010000009999998898,0.8440000001,1.0000000001,0.897675,0.8440000001,0.01
lotka_volterra,132,CH,0,0.0007560593355366,7.560593355366e-14,0.000649984210836421,0.000756059335612206,0.0006689393743620531,0.000649984210836421,7.560593355366e-06,1e-10,0.8597000000999999,1.0000000001,0.884771,0.8597000000999999,0.01
lotka_volterra,133,CH,0,0.0001061806519233,1.0618075810394023e-08,0.00010026638962179025,0.00010618065193391807,9.527876584837902e-05,0.00010026638962179025,1.061806519233e-06,0.00010000009999998898,0.9443000000999999,1.0000000001,0.897327,0.9443000000999999,0.01
lotka_volterra,134,CH,0,0.0005409158691066,5.409164100224095e-08,0.00047676324708464886,0.0005409158691606917,0.0004785120280353789,0.00047676324708464886,5.409158691066001e-06,0.00010000009999998898,0.8814000001,1.0000000001,0.884633,0.8814000001,0.01
lotka_volterra,135,CH,0,9.528070163339198e-05,5.716843050810964e-08,8.228441394012538e-05,9.528070164292006e-05,8.429893380523213e-05,8.228441394012538e-05,9.528070163339198e-07,0.000600000100000045,0.8636000000999999,1.0000000001,0.8847430000000001,0.8636000000999999,0.01
lotka_volterra,136,CH,0,7.734704900000001e-05,7.734712634704049e-09,7.204877615123471e-05,7.734704900773472e-05,7.256584116606502e-05,7.204877615123471e-05,7.734704900000001e-07,0.00010000009999998898,0.9315000001,1.0000000001,0.9381850000000002,0.9315000001,0.01
lotka_volterra,137,CH,0,0.0003776487484166,3.776487484166e-14,0.00033961951948881323,0.00037764874845436485,0.00033545594199975535,0.00033961951948881323,3.776487484166e-06,1e-10,0.8993000001,1.0000000001,0.888275,0.8993000001,0.01
lotka_volterra,138,CH,0,0.00027828622404,2.7828622404000003e-14,0.00025207166176326065,0.0002782862240678287,0.0002521042212236447,0.00025207166176326065,2.7828622404e-06,1e-10,0.9058000001000001,1.0000000001,0.9059170000000001,0.9058000001000001,0.01
lotka_volterra,139,CH,0,7.304030652e-05,1.4608068608029043e-08,6.946863553847603e-05,7.304030652730402e-05,6.634718499173327e-05,6.946863553847603e-05,7.304030652e-07,0.00020000009999997798,0.9511000001000001,1.0000000001,0.908364,0.9511000001000001,0.01
lotka_volterra,140,CH,0,0.0006877764392339,6.877771270102634e-08,0.0005873610791745283,0.0006877764393026776,0.0006164437058387561,0.0005873610791745283,6.8777643923389996e-06,0.00010000009999998898,0.8540000001000001,1.0000000001,0.8962850000000001,0.8540000001000001,0.01
lotka_volterra,141,CH,0,6.332205696e-05,6.332212028204998e-09,6.043457116895621e-05,6.33220569663322e-05,5.753708048024832e-05,6.043457116895621e-05,6.332205696e-07,0.00010000009999998898,0.9544000001,1.0000000001,0.908642,0.9544000001,0.01
lotka_volterra,142,CH,0,0.0006827676154079,6.827682981754402e-08,0.0005765289745187076,0.0006827676154761768,0.000618586776791942,0.0005765289745187076,6.827676154079001e-06,0.00010000009999998898,0.8444000001,1.0000000001,0.905999,0.8444000001,0.01
lotka_volterra,143,CH,0,0.0002592169956666,2.592172548835671e-08,0.00023770198505219391,0.0002592169956925217,0.00022995580354476721,0.00023770198505219391,2.592169956666e-06,0.00010000009999998898,0.9170000001,1.0000000001,0.887117,0.9170000001,0.01
lotka_volterra,144,CH,0,0.0002470803845599,2.4708063164025732e-08,0.00022726453774290402,0.00024708038458460803,0.000218606346882448,0.00022726453774290402,2.4708038455989997e-06,0.00010000009999998898,0.9198000001,1.0000000001,0.884758,0.9198000001,0.01
lotka_volterra,145,CH,0,0.0007479734672356,7.479742152089848e-08,0.0006404148827219181,0.0007479734673103974,0.0006640112016180022,0.0006404148827219181,7.4797346723560005e-06,0.00010000009999998898,0.8562000001,1.0000000001,0.887747,0.8562000001,0.01
lotka_volterra,146,CH,0,0.0004010835598933,4.010839609768157e-08,0.0003595313031284625,0.0004010835599334084,0.00035611888416078196,0.0003595313031284625,4.010835598933e-06,0.00010000009999998898,0.8964000001,1.0000000001,0.8878920000000001,0.8964000001,0.01
lotka_volterra,147,CH,0,0.0004875053584724,4.875058459777047e-08,0.00042534842531591956,0.00048750535852115054,0.0004405117919370945,0.00042534842531591956,4.875053584724e-06,0.00010000009999998898,0.8725000001000001,1.0000000001,0.903604,0.8725000001000001,0.01
lotka_volterra,148,CH,0,0.0001483491705599,1.4834931890905422e-08,0.0001380240683037659,0.00014834917057473493,0.0001347198872130503,0.0001380240683037659,1.483491705599e-06,0.00010000009999998898,0.9304000001000001,1.0000000001,0.9081269999999999,0.9304000001000001,0.01
lotka_volterra,149,CH,0,0.0003547331317633,3.5473313176330004e-14,0.0003139033483328175,0.0003547331317987733,0.00032623777402188587,0.0003139033483328175,3.5473313176330003e-06,1e-10,0.8849000001,1.0000000001,0.9196709999999999,0.8849000001,0.01
lotka_volterra,150,CH,0,0.0003822796056333,3.822796056333e-14,0.00034126100398707487,0.0003822796056715279,0.00034420073411616696,0.00034126100398707487,3.822796056333e-06,1.0000000000000002e-10,0.8927000001000001,1.0000000001,0.90039,0.8927000001000001,0.01
