recursive_closure,recursive_identity_score,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,closure_persistence,operator_continuity,operator_reversibility,compositional_stability,transition_smoothness,null_observer_continuity,null_recursive_identity
0.0138,0.1568,0.7667,0.0,0.0138,0.0,0.0138,0.7667,0.0138,0.004797,1.0,0.0035867097,0.0138
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.3326,0.2832,1.0,0.0,0.3326,0.0,0.3326,1.0,0.3326,0.194761,0.9985,0.14759317908,0.3326
0.4662,0.3165,1.0,0.0,0.4662,0.0,0.4662,1.0,0.4662,0.281839,0.9996,0.22761963252,0.4662
0.145,0.2362,1.0,0.0,0.145,0.0,0.145,1.0,0.145,0.113814,1.0,0.055286325000000004,0.145
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.030416,1.0,0.1040625,0.25
0.018,0.2045,1.0,0.0,0.018,0.0,0.018,1.0,0.018,0.011384,1.0,0.006101892,0.018
0.8,0.7799,0.8333,1.0,0.8,0.1,0.8,0.8333,0.8,0.091052,0.9994,0.7015111200000002,0.8
0.0852,0.2213,1.0,0.0,0.0852,0.0,0.0852,1.0,0.0852,0.109811,0.9999,0.03078886032,0.0852
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.028765,1.0,0.1040625,0.25
0.6693,0.7665,1.0,1.0,0.6693,0.04,0.6693,1.0,0.6693,0.124427,0.9999,0.5949253091700001,0.6693
0.0219,0.2055,1.0,0.0,0.0219,0.0,0.0219,1.0,0.0219,0.009558,1.0,0.00745241013,0.0219
0.0005,0.1801,0.9,0.0,0.0005,0.0,0.0005,0.9,0.0005,0.0,1.0,0.00014993325000000002,0.0005
0.6272,0.3568,1.0,0.0,0.6272,0.0,0.6272,1.0,0.6272,0.178104,1.0,0.33985308672000003,0.6272
0.0632,0.1425,0.6333,0.0,0.0632,0.0,0.0632,0.6333,0.0632,0.013753,0.9999,0.014658260400000001,0.0632
0.7392,0.7472,0.8333,1.0,0.7392,0.02,0.7392,0.8333,0.7392,0.500489,0.9903,0.633230136,0.7392
0.01,0.2025,1.0,0.0,0.01,0.0,0.01,1.0,0.01,0.007943,1.0,0.0033633,0.01
0.5241,0.331,1.0,0.0,0.5241,0.0,0.5241,1.0,0.5241,0.391199,0.9996,0.26599400973000004,0.5241
0.1751,0.2038,0.8,0.0,0.1751,0.0,0.1751,0.8,0.1751,0.112798,0.9999,0.05685642333,0.1751
0.075,0.2188,1.0,0.0,0.075,0.0,0.075,1.0,0.075,0.014933,1.0,0.026848125,0.075
0.7302,0.4426,1.0,0.0,0.7302,0.4,0.7302,1.0,0.7302,0.598816,0.999,0.42070954932000004,0.7302
0.45,0.6388,0.9333,0.86,0.45,0.02,0.45,0.9333,0.45,0.061388,0.9998,0.336158505,0.45
0.867,0.3968,0.9,0.0,0.867,0.0,0.867,0.9,0.867,0.125364,0.9998,0.5101523370000001,0.867
0.9881,0.447,1.0,0.0,0.9881,0.0,0.9881,1.0,0.9881,0.041809,0.9998,0.65415905613,0.9881
0.0993,0.1982,0.8667,0.0,0.0993,0.0,0.0993,0.8667,0.0993,0.087629,0.9999,0.03194262540000001,0.0993
0.0225,0.2056,1.0,0.0,0.0225,0.0,0.0225,1.0,0.0225,0.079038,0.9999,0.00766108125,0.0225
0.06,0.0817,0.3333,0.0,0.06,0.0,0.06,0.3333,0.06,0.02152,0.9999,0.007858134000000001,0.06
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
1.0,0.4613,0.9667,0.0,1.0,0.12,1.0,0.9667,1.0,0.256557,0.9988,0.6549111000000001,1.0
0.1302,0.2326,1.0,0.0,0.1302,0.0,0.1302,1.0,0.1302,0.086181,1.0,0.04900162932000001,0.1302
0.9847,0.4462,1.0,0.0,0.9847,0.0,0.9847,1.0,0.9847,0.03526,0.9999,0.65079325197,0.9847
0.1614,0.227,0.9333,0.0,0.1614,0.0,0.1614,0.9333,0.1614,0.119623,0.9999,0.05883596514,0.1614
0.0015,0.2004,1.0,0.0,0.0015,0.0,0.0015,1.0,0.0015,0.000839,1.0,0.00050024925,0.0015
0.0486,0.1588,0.7333,0.0,0.0486,0.0,0.0486,0.7333,0.0486,0.016062,0.9999,0.01265411322,0.0486
0.1529,0.2316,0.9667,0.0,0.1529,0.0,0.1529,0.9667,0.1529,0.095373,1.0,0.057005217720000015,0.1529
0.9514,0.8297,1.0,1.0,0.9514,0.02,0.9514,1.0,0.9514,0.162039,1.0,0.9350513326800001,0.9514
0.5539,0.3385,1.0,0.0,0.5539,0.0,0.5539,1.0,0.5539,0.149012,0.9999,0.28661483492999995,0.5539
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.021766,0.9999,0.0574425,0.15
0.1966,0.2158,0.8333,0.0,0.1966,0.0,0.1966,0.8333,0.1966,0.074383,0.9996,0.06742528722,0.1966
0.0021,0.2005,1.0,0.0,0.0021,0.0,0.0021,1.0,0.0021,2e-06,1.0,0.00070076853,0.0021
0.012,0.203,1.0,0.0,0.012,0.0,0.012,1.0,0.012,0.005125,1.0,0.004043952000000001,0.012
0.1041,0.226,1.0,0.0,0.1041,0.0,0.1041,1.0,0.1041,0.090386,0.9999,0.03827395773,0.1041
0.3304,0.2826,1.0,0.0,0.3304,0.0,0.3304,1.0,0.3304,0.15086,0.9969,0.14637486528000002,0.3304
0.15,0.0575,0.1,0.0,0.15,0.0,0.15,0.1,0.15,0.047027,0.9999,0.0124875,0.15
0.8,0.55,1.0,0.0,0.8,1.0,0.8,1.0,0.8,0.644234,0.9916,0.47952000000000006,0.8
0.3659,0.2915,1.0,0.0,0.3659,0.0,0.3659,1.0,0.3659,0.164112,0.9998,0.16642767573,0.3659
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2939,0.668,1.0,1.0,0.2939,0.02,0.2939,1.0,0.2939,0.115221,0.9999,0.22450101093,0.2939
0.1048,0.1995,0.8667,0.0,0.1048,0.0,0.1048,0.8667,0.1048,0.037271,0.9998,0.0339037956,0.1048
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.021299,0.9999,0.0574425,0.15
0.35,0.2808,0.9667,0.0,0.35,0.0,0.35,0.9667,0.35,0.042092,0.9999,0.153461385,0.35
0.3775,0.1544,0.3,0.0,0.3775,0.0,0.3775,0.3,0.3775,0.00212,0.9978,0.08516683124999999,0.3775
0.1311,0.1994,0.8333,0.0,0.1311,0.0,0.1311,0.8333,0.1311,0.098323,0.9999,0.04210213572,0.1311
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.033527,1.0,0.1040625,0.25
0.018,0.2045,1.0,0.0,0.018,0.0,0.018,1.0,0.018,0.009151,1.0,0.006101892,0.018
0.0025,0.2006,1.0,0.0,0.0025,0.0,0.0025,1.0,0.0025,0.001313,1.0,0.00083458125,0.0025
0.0218,0.2054,1.0,0.0,0.0218,0.0,0.0218,1.0,0.0218,0.00875,1.0,0.00741765492,0.0218
0.4638,0.3159,1.0,0.0,0.4638,0.0,0.4638,1.0,0.4638,0.307577,0.9997,0.22607717652,0.4638
0.9887,0.4472,1.0,0.0,0.9887,0.0,0.9887,1.0,0.9887,0.035239,0.9998,0.6547538207700001,0.9887
0.135,0.2337,1.0,0.0,0.135,0.0,0.135,1.0,0.135,0.032237,0.9998,0.05102392500000001,0.135
0.3252,0.2813,1.0,0.0,0.3252,0.0,0.3252,1.0,0.3252,0.109545,0.9998,0.14350802832,0.3252
0.5785,0.7433,1.0,1.0,0.5785,0.02,0.5785,1.0,0.5785,0.157363,0.9997,0.4967235292500001,0.5785
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.2e-05,1.0,0.0,0.0
0.4743,0.3186,1.0,0.0,0.4743,0.0,0.4743,1.0,0.4743,0.149536,0.9994,0.23285374317000002,0.4743
0.4559,0.314,1.0,0.0,0.4559,0.0,0.4559,1.0,0.4559,0.161012,0.9995,0.22102702173000005,0.4559
0.4375,0.3094,1.0,0.0,0.4375,0.0,0.4375,1.0,0.4375,0.002526,1.0,0.20942578125,0.4375
0.0094,0.1024,0.5,0.0,0.0094,0.0,0.0094,0.5,0.0094,0.047969,0.967,0.00159452388,0.0094
0.3312,0.6086,0.6333,1.0,0.3312,0.02,0.3312,0.6333,0.3312,0.052302,0.9998,0.2166639192,0.3312
0.463,0.3158,1.0,0.0,0.463,0.0,0.463,1.0,0.463,0.325665,0.9996,0.22556387700000002,0.463
0.4,0.6226,0.9333,0.88,0.4,0.02,0.4,0.9333,0.4,0.054212,0.9999,0.2948115600000001,0.4
0.2055,0.2514,1.0,0.0,0.2055,0.0,0.2055,1.0,0.2055,0.131894,1.0,0.08249417325000001,0.2055
0.3152,0.2788,1.0,0.0,0.3152,0.0,0.3152,1.0,0.3152,0.108603,0.9999,0.13804549632000002,0.3152
0.3321,0.283,1.0,0.0,0.3321,0.0,0.3321,1.0,0.3321,0.106868,0.9998,0.14731600653000002,0.3321
0.2,0.4,1.0,0.0,0.2,1.0,0.2,1.0,0.2,0.092175,0.9999,0.07992,0.2
0.1946,0.6549,1.0,1.0,0.1946,0.06,0.1946,1.0,0.1946,0.070498,1.0,0.14221403028000001,0.1946
0.0538,0.1535,0.7,0.0,0.0538,0.0,0.0538,0.7,0.0538,0.000465,0.9999,0.013504628519999999,0.0538
0.1501,0.2309,0.9667,0.0,0.1501,0.0,0.1501,0.9667,0.1501,0.093205,1.0,0.05582134944000001,0.1501
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1e-05,1.0,0.0,0.0
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.5963,0.7411,1.0,1.0,0.5963,0.04,0.5963,1.0,0.5963,0.147272,0.9999,0.51554183877,0.5963
0.6517,0.707,0.7333,1.0,0.6517,0.06,0.6517,0.7333,0.6517,0.097885,0.9997,0.5175833985,0.6517
0.7725,0.2865,0.4667,0.0,0.7725,0.0,0.7725,0.4667,0.7725,0.140863,0.9997,0.318774906,0.7725
0.001,0.2002,1.0,0.0,0.001,0.0,0.001,1.0,0.001,0.000344,1.0,0.000333333,0.001
0.9999,0.45,1.0,0.0,0.9999,0.0,0.9999,1.0,0.9999,0.020058,1.0,0.66590010333,0.9999
0.01,0.2025,1.0,0.0,0.01,0.0,0.01,1.0,0.01,0.004581,1.0,0.0033633,0.01
0.19,0.4055,1.0,0.4,0.19,0.02,0.19,1.0,0.19,0.066822,0.9998,0.1005993,0.19
0.7596,0.7791,1.0,1.0,0.7596,0.02,0.7596,1.0,0.7596,0.131828,0.9999,0.6980319892800001,0.7596
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.028485,0.9999,0.1040625,0.25
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.8424,0.8145,1.0,1.0,0.8424,0.1,0.8424,1.0,0.8424,0.1405,0.9999,0.7973477740800001,0.8424
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.0199,0.205,1.0,0.0,0.0199,0.0,0.0199,1.0,0.0199,0.000735,1.0,0.006758571330000001,0.0199
0.2981,0.2745,1.0,0.0,0.2981,0.0,0.2981,1.0,0.2981,0.158168,0.9998,0.12885888213,0.2981
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.00772,1.0,0.005413248,0.016
0.0219,0.1988,0.9667,0.0,0.0219,0.0,0.0219,0.9667,0.0219,0.01205,1.0,0.0072095632199999996,0.0219
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2,0.25,1.0,0.0,0.2,0.0,0.2,1.0,0.2,0.029361,0.9999,0.07992,0.2
0.05,0.0658,0.2667,0.0,0.05,0.0,0.05,0.2667,0.05,0.019949,0.9999,0.0052730550000000005,0.05
0.1382,0.2279,0.9667,0.0,0.1382,0.0,0.1382,0.9667,0.1382,0.106905,1.0,0.050848160940000005,0.1382
0.0106,0.2026,1.0,0.0,0.0106,0.0,0.0106,1.0,0.0106,0.000208,1.0,0.00356721588,0.0106
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000315,1.0,0.0,0.0
0.4412,0.7038,1.0,1.0,0.4412,0.04,0.4412,1.0,0.4412,0.154626,0.9999,0.35866012752,0.4412
0.366,0.2915,1.0,0.0,0.366,0.0,0.366,1.0,0.366,0.130429,0.9999,0.166485348,0.366
0.0728,0.2182,1.0,0.0,0.0728,0.0,0.0728,1.0,0.0728,0.001629,1.0,0.026007246720000005,0.0728
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.716,0.7726,1.0,1.0,0.716,0.04,0.716,1.0,0.716,0.172213,0.9999,0.647570448,0.716
0.1121,0.1414,0.5667,0.0,0.1121,0.0,0.1121,0.5667,0.1121,0.131816,0.9996,0.025339128840000006,0.1121
0.09,0.2092,0.9333,0.0,0.09,0.0,0.09,0.9333,0.09,0.044038,1.0,0.030668301000000002,0.09
0.35,0.2808,0.9667,0.0,0.35,0.0,0.35,0.9667,0.35,0.04853,0.9997,0.153461385,0.35
0.3333,0.4333,1.0,0.0,0.3333,1.0,0.3333,1.0,0.3333,0.2807,0.9909,0.14798150037000002,0.3333
0.05,0.1925,0.9,0.0,0.05,0.0,0.05,0.9,0.05,0.021626,0.9999,0.0158175,0.05
0.1717,0.6737,1.0,1.0,0.1717,0.22,0.1717,1.0,0.1717,0.05626,0.9999,0.12416933637,0.1717
0.5275,0.3319,1.0,0.0,0.5275,0.0,0.5275,1.0,0.5275,0.333803,0.999,0.26831683125,0.5275
0.19,0.2475,1.0,0.0,0.19,0.0,0.19,1.0,0.19,0.05155,0.9998,0.0752913,0.19
0.1004,0.2251,1.0,0.0,0.1004,0.0,0.1004,1.0,0.1004,0.109353,1.0,0.036789893280000006,0.1004
0.24,0.35,1.0,0.0,0.24,0.6,0.24,1.0,0.24,0.089583,0.9999,0.0991008,0.24
0.06,0.1683,0.7667,0.0,0.06,0.0,0.06,0.7667,0.06,0.023012,1.0,0.016517466,0.06
0.878,0.4242,0.9333,0.0,0.878,0.12,0.878,0.9333,0.878,0.118556,0.9998,0.5295770262,0.878
0.1425,0.67,1.0,1.0,0.1425,0.24,0.1425,1.0,0.1425,0.062326,0.9999,0.10166698125000001,0.1425
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4e-05,1.0,0.0,0.0
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,0.0,1.0,0.00016658325000000002,0.0005
0.5914,0.6537,1.0,0.7,0.5914,0.18,0.5914,1.0,0.5914,0.451126,0.9976,0.45125960868000004,0.5914
0.5977,0.6801,1.0,0.8,0.5977,0.08,0.5977,1.0,0.5977,0.485225,0.999,0.47722406157,0.5977
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.01479,1.0,0.009585072,0.028
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9e-05,1.0,0.0,0.0
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.3917,0.2979,1.0,0.0,0.3917,0.0,0.3917,1.0,0.3917,0.234318,0.9977,0.18152792036999998,0.3917
1.0,0.6769,1.0,0.66,1.0,0.04,1.0,1.0,1.0,0.121482,0.999,0.88578,1.0
0.0,0.1667,0.8333,0.0,0.0,0.0,0.0,0.8333,0.0,0.000215,1.0,0.0,0.0
0.0,0.1933,0.9667,0.0,0.0,0.0,0.0,0.9667,0.0,1e-05,1.0,0.0,0.0
0.018,0.2045,1.0,0.0,0.018,0.0,0.018,1.0,0.018,0.008712,0.9999,0.006101892,0.018
0.0053,0.1947,0.9667,0.0,0.0053,0.0,0.0053,0.9667,0.0053,0.091729,0.9545,0.0017154828000000002,0.0053
0.9936,0.8503,1.0,1.0,0.9936,0.04,0.9936,1.0,0.9936,0.137309,1.0,0.99048883968,0.9936
0.331,0.2827,1.0,0.0,0.331,0.0,0.331,1.0,0.331,0.165367,0.9967,0.14670681300000002,0.331
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.009892,1.0,0.0067932,0.02
0.1545,0.232,0.9667,0.0,0.1545,0.0,0.1545,0.9667,0.1545,0.123317,1.0,0.057684058200000006,0.1545
0.024,0.206,1.0,0.0,0.024,0.0,0.024,1.0,0.024,0.009333,1.0,0.008183808,0.024
0.2,0.25,1.0,0.0,0.2,0.0,0.2,1.0,0.2,0.026331,0.9999,0.07992,0.2
0.7817,0.3954,1.0,0.0,0.7817,0.0,0.7817,1.0,0.7817,0.486444,0.9901,0.46378737836999995,0.7817
0.3934,0.2984,1.0,0.0,0.3934,0.0,0.3934,1.0,0.3934,0.285521,0.9993,0.18253846548000002,0.3934
0.0477,0.0653,0.2667,0.0,0.0477,0.0,0.0477,0.2667,0.0477,0.005128,0.9999,0.00499396104,0.0477
0.5352,0.3271,0.9667,0.0,0.5352,0.0,0.5352,0.9667,0.5352,0.112206,0.9997,0.26767102104,0.5352
0.06,0.1083,0.4667,0.0,0.06,0.0,0.06,0.4667,0.06,0.02668,1.0,0.010523466,0.06
0.042,0.1305,0.6,0.0,0.042,0.0,0.042,0.6,0.042,0.056537,0.9998,0.008979012000000001,0.042
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.4162,0.2574,0.7667,0.0,0.4162,0.0,0.4162,0.7667,0.4162,0.079959,0.9999,0.16394355234000002,0.4162
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.010513,0.9999,0.004727268000000001,0.014
0.016,0.204,1.0,0.0,0.016,0.0,0.016,1.0,0.016,0.009234,1.0,0.005413248,0.016
0.018,0.2045,1.0,0.0,0.018,0.0,0.018,1.0,0.018,0.007161,1.0,0.006101892,0.018
0.095,0.6226,1.0,1.0,0.095,0.02,0.095,1.0,0.095,0.051398,1.0,0.06627532500000001,0.095
0.0016,0.2004,1.0,0.0,0.0016,0.0,0.0016,1.0,0.0016,3e-06,1.0,0.00053365248,0.0016
0.1582,0.2262,0.9333,0.0,0.1582,0.0,0.1582,0.9333,0.1582,0.113912,0.9999,0.0575008749,0.1582
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7e-05,1.0,0.0,0.0
0.035,0.0621,0.2667,0.0,0.035,0.0,0.035,0.2667,0.035,0.016518,0.9999,0.0035163135000000002,0.035
0.02,0.205,1.0,0.0,0.02,0.0,0.02,1.0,0.02,0.007535,1.0,0.0067932,0.02
0.024,0.186,0.9,0.0,0.024,0.0,0.024,0.9,0.024,0.01198,1.0,0.007384608000000001,0.024
0.6856,0.7578,1.0,1.0,0.6856,0.02,0.6856,1.0,0.6856,0.164117,0.9999,0.61313537088,0.6856
0.0324,0.2081,1.0,0.0,0.0324,0.0,0.0324,1.0,0.0324,0.082519,0.9999,0.01113877008,0.0324
0.0397,0.1966,0.9333,0.0,0.0397,0.0,0.0397,0.9333,0.0397,0.000341,1.0,0.012863157300000002,0.0397
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.019664,0.9999,0.0574425,0.15
0.5334,0.7313,1.0,1.0,0.5334,0.02,0.5334,1.0,0.5334,0.149955,0.9999,0.44998808148,0.5334
0.25,0.2625,1.0,0.0,0.25,0.0,0.25,1.0,0.25,0.031113,1.0,0.1040625,0.25
0.0942,0.2236,1.0,0.0,0.0942,0.0,0.0942,1.0,0.0942,0.118529,0.9999,0.034323522120000005,0.0942
0.028,0.207,1.0,0.0,0.028,0.0,0.028,1.0,0.028,0.011334,1.0,0.009585072,0.028
0.0109,0.1694,0.8333,0.0,0.0109,0.0,0.0109,0.8333,0.0109,0.014138,0.9998,0.0030641927400000004,0.0109
0.0015,0.2004,1.0,0.0,0.0015,0.0,0.0015,1.0,0.0015,4e-06,0.9999,0.00050024925,0.0015
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.013188,0.9996,0.666,1.0
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2,0.4,1.0,0.0,0.2,1.0,0.2,1.0,0.2,0.140195,0.9911,0.07992,0.2
1.0,0.45,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.043586,0.9997,0.666,1.0
0.3327,0.2832,1.0,0.0,0.3327,0.0,0.3327,1.0,0.3327,0.155894,0.9978,0.14764863357,0.3327
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.2075,0.2932,0.9667,0.0,0.2075,0.32,0.2075,0.9667,0.2075,0.079061,0.9999,0.0811342845,0.2075
0.9993,0.4498,1.0,0.0,0.9993,0.0,0.9993,1.0,0.9993,0.023379,0.9999,0.66530086317,0.9993
0.9998,0.4499,1.0,0.0,0.9998,0.0,0.9998,1.0,0.9998,0.023692,1.0,0.6658002133200001,0.9998
0.032,0.2013,0.9667,0.0,0.032,0.0,0.032,0.9667,0.032,0.014536,1.0,0.0106421472,0.032
0.25,0.5492,0.9667,0.76,0.25,0.02,0.25,0.9667,0.25,0.057351,0.9999,0.164560275,0.25
0.014,0.2035,1.0,0.0,0.014,0.0,0.014,1.0,0.014,0.009952,1.0,0.004727268000000001,0.014
0.4,0.2867,0.9333,0.0,0.4,0.0,0.4,0.9333,0.4,0.051844,0.9999,0.17759556000000004,0.4
0.024,0.206,1.0,0.0,0.024,0.0,0.024,1.0,0.024,0.013744,1.0,0.008183808,0.024
0.0596,0.1549,0.7,0.0,0.0596,0.0,0.0596,0.7,0.0596,0.000502,0.9999,0.01507562928,0.0596
0.0,0.1933,0.9667,0.0,0.0,0.0,0.0,0.9667,0.0,2e-05,0.9598,0.0,0.0
0.15,0.2375,1.0,0.0,0.15,0.0,0.15,1.0,0.15,0.016355,1.0,0.0574425,0.15
0.14,0.6497,1.0,1.0,0.14,0.12,0.14,1.0,0.14,0.05451,0.9999,0.09976680000000002,0.14
0.1287,0.2255,0.9667,0.0,0.1287,0.0,0.1287,0.9667,0.1287,0.097901,0.9999,0.04694566734000001,0.1287
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6e-05,1.0,0.0,0.0
0.4652,0.3163,1.0,0.0,0.4652,0.0,0.4652,1.0,0.4652,0.144664,0.9999,0.22697647632,0.4652
0.105,0.2262,1.0,0.0,0.105,0.0,0.105,1.0,0.105,0.050805,1.0,0.038636325,0.105
0.1025,0.6258,1.0,1.0,0.1025,0.04,0.1025,1.0,0.1025,0.053409,1.0,0.07176358125000001,0.1025
0.4,0.2883,0.8667,0.0,0.4,0.1,0.4,0.8667,0.4,0.096119,0.9997,0.16872444000000003,0.4
0.8411,0.8077,1.0,1.0,0.8411,0.04,0.8411,1.0,0.8411,0.169665,0.9999,0.7957531869300001,0.8411
0.2724,0.6898,1.0,1.0,0.2724,0.16,0.2724,1.0,0.2724,0.083349,0.9998,0.20612758608,0.2724
0.0575,0.2144,1.0,0.0,0.0575,0.0,0.0575,1.0,0.0575,0.065086,0.9999,0.020248481250000002,0.0575
0.9996,0.4499,1.0,0.0,0.9996,0.0,0.9996,1.0,0.9996,0.031122,0.9991,0.6656004532800001,0.9996
0.4,0.2933,0.9667,0.0,0.4,0.0,0.4,0.9667,0.4,0.047656,0.9999,0.18204444000000003,0.4
0.1075,0.0735,0.2333,0.0,0.1075,0.0,0.1075,0.2333,0.1075,0.043437,0.9999,0.012199788000000001,0.1075
0.9962,0.8464,1.0,1.0,0.9962,0.02,0.9962,1.0,0.9962,0.253181,0.9999,0.99394320852,0.9962
0.5336,0.3067,0.8667,0.0,0.5336,0.0,0.5336,0.8667,0.5336,0.149701,0.9986,0.24881762664,0.5336
0.0005,0.2001,1.0,0.0,0.0005,0.0,0.0005,1.0,0.0005,1e-06,1.0,0.00016658325000000002,0.0005
0.9202,0.8324,1.0,1.0,0.9202,0.04,0.9202,1.0,0.9202,0.05801,0.9994,0.8948269573200001,0.9202
0.2,0.25,1.0,0.0,0.2,0.0,0.2,1.0,0.2,0.026874,1.0,0.07992,0.2
0.621,0.3419,0.9333,0.0,0.621,0.0,0.621,0.9333,0.621,0.090337,0.9998,0.3214183599,0.621
0.0,0.18,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.001207,0.9996,0.0,0.0
0.2,0.25,1.0,0.0,0.2,0.0,0.2,1.0,0.2,0.027489,1.0,0.07992,0.2
0.062,0.2155,1.0,0.0,0.062,0.0,0.062,1.0,0.062,0.072045,0.9997,0.021926052,0.062
0.1725,0.6563,1.0,1.0,0.1725,0.1,0.1725,1.0,0.1725,0.067398,0.9999,0.12479383124999999,0.1725
0.6663,0.3666,1.0,0.0,0.6663,0.0,0.6663,1.0,0.6663,0.194441,1.0,0.36971514477,0.6663
0.9997,0.8435,1.0,1.0,0.9997,0.02,0.9997,1.0,0.9997,0.070194,0.999,0.9986004299700001,0.9997
0.3986,0.2996,1.0,0.0,0.3986,0.0,0.3986,1.0,0.3986,0.255042,0.9995,0.18564149268000002,0.3986
0.15,0.6744,1.0,1.0,0.15,0.26,0.15,1.0,0.15,0.054253,0.9999,0.1073925,0.15
0.055,0.1204,0.5333,0.0,0.055,0.0,0.055,0.5333,0.055,0.015602,0.9999,0.010774714500000001,0.055
0.6,0.5,1.0,0.0,0.6,1.0,0.6,1.0,0.6,0.516607,0.9914,0.31968,0.6
0.5,0.1983,0.3667,0.0,0.5,0.0,0.5,0.3667,0.5,0.029936,0.9997,0.14430555,0.5
0.7793,0.764,1.0,0.94,0.7793,0.02,0.7793,1.0,0.7793,0.118098,0.9995,0.7056771131699999,0.7793
0.4254,0.233,0.6333,0.0,0.4254,0.0,0.4254,0.6333,0.4254,0.066283,0.9992,0.14997353634,0.4254
0.095,0.2237,1.0,0.0,0.095,0.0,0.095,1.0,0.095,0.030459,1.0,0.034640325000000007,0.095
0.8664,0.8117,1.0,1.0,0.8664,0.02,0.8664,1.0,0.8664,0.146656,0.9999,0.82698850368,0.8664
0.6019,0.3505,1.0,0.0,0.6019,0.0,0.6019,1.0,0.6019,0.127852,0.9999,0.32107314213000004,0.6019
0.0586,0.2013,0.9333,0.0,0.0586,0.0,0.0586,0.9333,0.0586,0.015838,1.0,0.019355738219999998,0.0586
0.8012,0.4003,1.0,0.0,0.8012,0.0,0.8012,1.0,0.8012,0.227251,0.9999,0.48055943952,0.8012
0.6114,0.7498,1.0,1.0,0.6114,0.06,0.6114,1.0,0.6114,0.153971,1.0,0.5316711166800001,0.6114
0.1514,0.2179,0.9,0.0,0.1514,0.0,0.1514,0.9,0.1514,0.121911,0.9999,0.053007592680000014,0.1514
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5e-06,1.0,0.0,0.0
0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4e-05,1.0,0.0,0.0
