domain,sys_idx,half_life,initial_identity,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure,local_future_prediction,self_state_anticipation,recursive_correction,continuity_adaptation,reconstruction_anticipation,local_future_prediction_norm,self_state_anticipation_norm,recursive_correction_norm,continuity_adaptation_norm,reconstruction_anticipation_norm,internal_modeling_composite,perspective_drift,recursive_alignment,identity_frame_continuity,closure_persistence_through_change,observer_level,reactive_condition,adaptive_condition,observer_like_condition,self_model_drift
gray_scott,53,41,0.1697253578473847,RG,0.3,0.0,0.4999,0.028786,0.9997,0.4999,0.0,0.0,0.0,0.185,RG,op_multiplicative,0.3,0.7,0.048161,0.9997,0.4999,0.4999,0.028786,0.8813,,,,,,,0.14997,0.29991,0.0,0.0,0.0143901214,0.8564641160469538,0.0,,0.149969999985003,0.299909999970009,0.0,0.0,0.0178074006749953,0.8564641159433609,0.0,,0.189164502367624,0.8105922469830863,0.04999,0.000719362168786,,0.0,0.24990001,0.3,0.0555,0.0,,0.0,0.29999999997,0.064147018023099,0.0,,0.0,0.0910367544982747,0.971214,0.02465417604452761,1.773528154902323e-05,0.007193621687860001,0,0.0,0.0,0.0,0.11160705639689818
gray_scott,54,100,0.8657798544138189,CG,1.0,1.0,0.9995,0.133419,0.9994,0.9995,0.0464,0.96,0.02,0.8469,CG,op_multiplicative,1.0,0.0,0.0,0.9994,0.9995,0.9995,0.133419,0.0,12.0,1.0,4.0,1.0,0.0,1.0,0.9995,0.9994,0.9995,0.95952,0.1333522905,0.808827206825603,0.01999,1.0,0.99949999990005,0.99939999990006,0.99949999990005,0.9735269597707854,0.1650199884944595,0.8088272067208178,0.0249874999968765,0.9999999999666668,0.7463452068312207,0.2535026002928779,0.9861733333333332,0.13150847283002,0.13150847283002,0.0161684558644438,0.99900025,1.0,0.8469,0.95952,0.13150847283002,0.96,0.9999999999,0.9788488209686952,0.9735269597707854,0.3149823254723946,0.9696969695990204,0.8474110151421792,0.866581,0.10791291710746514,0.014191462927435282,0.13328561435475,3,1.0,1.0,1.0,0.0
gray_scott,55,100,0.4015096625930994,RG,1.0,0.0,0.9678,0.040404,0.9998,0.9678,0.0,0.0,0.0,0.4419,RG,op_multiplicative,1.0,0.0,0.0,0.9998,0.9678,0.9678,0.040404,0.0,,,,,,,0.9678,0.9998,0.0,0.0,0.0391029912,0.3024506127403787,0.0,,0.96779999990322,0.99979999990002,0.0,0.0,0.0483889338062997,0.3024506126229181,0.0,,0.3312056494617797,0.6686605916681128,0.3226,0.01261462496112,,0.0,0.93663684,1.0,0.4419,0.0,,0.0,0.9999999999,0.5107489597190535,0.0,,0.0,0.3776872399047634,0.959596,0.012220214557162263,0.00015415342358302106,0.037843874883359996,0,0.0,0.0,0.0,0.0
gray_scott,56,61,0.2304499449702698,RG,0.4667,0.0,0.55,0.028127,0.9997,0.55,0.0,0.0,0.0,0.2308,RG,op_multiplicative,0.4667,0.5333,0.05708,0.9997,0.55,0.55,0.028127,0.9968,,,,,,,0.256685,0.46655999,0.0,0.0,0.01546985,0.7053013253681795,0.0,,0.2566849999743315,0.466559989953344,0.0,0.0,0.0191435367134621,0.7053013252608028,0.0,,0.2068128359859915,0.7929492078648043,0.0855616666666666,0.0013236261490833,,0.0,0.3025,0.4667,0.10771436,0.0,,0.0,0.46669999995333,0.1244964863471456,0.0,,0.0,0.1477991215751189,0.971873,0.019838010378630783,2.62581092829416e-05,0.0085084175,0,0.0,0.0,0.0,0.0806570060345367
gray_scott,57,100,0.1720309134647697,CH,1.0,0.0,0.0142,0.092002,0.9998,0.0142,0.0,0.0,0.0,0.2035,CH,op_multiplicative,1.0,0.0,0.0,0.9998,0.0142,0.0142,0.092002,0.0,,,,,,,0.0142,0.9998,0.0,0.0,0.0013064284,0.0043760941479901,0.0,,0.01419999999858,0.99979999990002,0.0,0.0,0.0016166711402443,0.0043760940230683,0.0,,0.1457132521517018,0.8541158904987285,0.0047333333333333,6.183761093333333e-06,,0.0,0.00020164,1.0,0.2035,0.0,,0.0,0.9999999999,0.2352057327513631,0.0,,0.0,0.3088014331628408,0.907998,0.0004026094138033852,2.4896404288871134e-09,1.8551283280000002e-05,0,0.0,0.0,0.0,0.0
gray_scott,58,100,0.2100930902452586,CH,1.0,0.0,0.0474,0.100298,0.9997,0.0474,0.0,0.0,0.0,0.2118,CH,op_multiplicative,1.0,0.0,0.0,0.9997,0.0474,0.0474,0.100298,0.0,,,,,,,0.0474,0.9997,0.0,0.0,0.0047541252,0.0147536885452921,0.0,,0.04739999999526,0.99969999990003,0.0,0.0,0.0058831061908548,0.0147536884206301,0.0,,0.1525338277866821,0.8472119323616539,0.0157999999999999,7.511517815999999e-05,,0.0,0.00224676,1.0,0.2118,0.0,,0.0,0.9999999999,0.2447988904016644,0.0,,0.0,0.3111997225754161,0.899702,0.001479765453715707,1.1115284569086855e-07,0.00022534553447999998,0,0.0,0.0,0.0,0.0
gray_scott,59,100,0.1697475869763677,CH,0.8,0.0,0.087,0.097452,0.9996,0.087,0.0,0.0,0.0,0.1818,CH,op_multiplicative,0.8,0.2,0.035252,0.9996,0.087,0.087,0.097452,0.5375,,,,,,,0.0696,0.7996800000000001,0.0,0.0,0.0084783239999999,0.2273068268032874,0.0,,0.06959999999304,0.799679999920032,0.0,0.0,0.0104917052694516,0.2273068266839458,0.0,,0.1581540759809242,0.8415091856494682,0.0232,0.0001966971167999,,0.0,0.0075689999999999,0.8,0.1454399999999999,0.0,,0.0,0.79999999992,0.1680998612843157,0.0,,0.0,0.2420249653010789,0.902548,0.022151504885633964,4.3571371437831e-06,0.0007376141879999913,0,0.0,0.0,0.0,0.0
gray_scott,60,100,0.4759284731483112,CL,1.0,0.0,1.0,0.002237,0.9996,1.0,0.0,0.0,0.0,0.45,CL,op_multiplicative,1.0,0.0,0.0,0.9996,1.0,1.0,0.002237,0.0,,,,,,,1.0,0.9996,0.0,0.0,0.002237,0.3125781446220833,0.0,,0.9999999999,0.99959999990004,0.0,0.0,0.0027682292735879,0.3125781445048762,0.0,,0.3307066247969291,0.6690256578529897,0.3333333333333333,0.0007456666666666,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.997763,0.0006992373095196003,5.21397953798402e-07,0.002237,0,0.0,0.0,0.0,0.0
gray_scott,61,100,0.28923094390041,CH,1.0,0.0,0.3659,0.164112,0.9998,0.3659,0.0,0.0,0.0,0.2915,CH,op_multiplicative,1.0,0.0,0.0,0.9998,0.3659,0.3659,0.164112,0.0,,,,,,,0.3659,0.9998,0.0,0.0,0.0600485808,0.1144036010109523,0.0,,0.36589999996341,0.99979999990002,0.0,0.0,0.0743085557478641,0.1144036008887847,0.0,,0.2220588795000112,0.7777855322758888,0.1219666666666666,0.00732392523824,,0.0,0.13388281,1.0,0.2915,0.0,,0.0,0.9999999999,0.3369163198870878,0.0,,0.0,0.334229079946772,0.835888,0.018775003769109407,0.0001375067239526315,0.02197177571472,0,0.0,0.0,0.0,0.0
gray_scott,62,100,0.2114065618475432,CH,0.9667,0.0,0.1151,0.108036,0.9998,0.1151,0.0,0.0,0.0,0.2221,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.1151,0.1151,0.108036,0.2108,,,,,,,0.11126717,0.96650666,0.0,0.0,0.0124349435999999,0.0692673169455779,0.0,,0.1112671699888732,0.9665066599033494,0.0,0.0,0.0153879190384154,0.0692673168222805,0.0,,0.1660612951075598,0.8337719171514618,0.0370890566666666,0.0004612003278272,,0.0,0.01324801,0.9667,0.21470407,0.0,,0.0,0.96669999990333,0.2481554206832922,0.0,,0.0,0.3037138551466555,0.891964,0.007483363853532454,3.4513298624993865e-06,0.0014312620083599885,0,0.0,0.0,0.0,0.0
gray_scott,63,100,0.4532533155584059,RG,1.0,0.0,0.9999,0.017896,1.0,0.9999,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,0.9999,0.9999,0.017896,0.0,,,,,,,0.9999,1.0,0.0,0.0,0.0178942104,0.3125781446220833,0.0,,0.99989999990001,0.9999999999,0.0,0.0,0.0221436196052848,0.3125781445048762,0.0,,0.3335173948443101,0.6664826051556899,0.3333,0.0059641403263199,,0.0,0.99980001,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.982104,0.005593898476156802,3.336279548298622e-05,0.01789242097896,0,0.0,0.0,0.0,0.0
gray_scott,64,45,0.1947036788631856,CH,0.4,0.0,0.4188,0.11231,0.9998,0.4188,0.0,0.0,0.0,0.1847,CH,op_multiplicative,0.4,0.6,0.04969,0.9998,0.4188,0.4188,0.11231,0.9353,,,,,,,0.16752,0.39992,0.0,0.0,0.047035428,0.7310577644747365,0.0,,0.167519999983248,0.399919999960008,0.0,0.0,0.0582051178745368,0.7310577643680045,0.0,,0.1938146974551139,0.8060240654843771,0.05584,0.00262645829952,,0.0,0.17539344,0.4,0.07388,0.0,,0.0,0.39999999996,0.085390661108947,0.0,,0.0,0.1213476652672367,0.88769,0.08210509752815764,0.00021564561483572868,0.0196984372464,0,0.0,0.0,0.0,0.10659808360031266
gray_scott,65,100,0.8878660551409099,CG,1.0,1.0,0.9999,0.21257,0.9989,0.9999,1.4321,0.983,0.08,0.8594,CG,op_multiplicative,1.0,0.0,0.0,0.9989,0.9999,0.9999,0.21257,0.0,1.0,1.0,1.7,1.0,0.0,1.0,0.9999,0.9989,0.9999,0.9829017,0.212548743,0.8244561140504558,0.079992,1.0,0.99989999990001,0.99889999990011,0.99989999990001,0.9972499830691768,0.2630235370750668,0.8244561139460618,0.0999899999875012,0.9999999999666668,0.7729274542180755,0.2268227659815643,0.9942339,0.2113231656929877,0.2113231656929877,0.065949893475124,0.99980001,1.0,0.8594,0.9829017,0.2113231656929877,0.983,0.9999999999,0.9932963475504744,0.9972499830691768,0.4047208154061201,0.992929292828997,0.8776392877509537,0.78743,0.1752546361637054,0.03703536451648699,0.21252748812570002,3,1.0,1.0,1.0,0.0
gray_scott,66,100,0.2490273983465845,CH,0.9667,0.0,0.2548,0.165172,0.9998,0.2548,0.0,0.0,0.0,0.257,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.2548,0.2548,0.165172,0.2108,,,,,,,0.24631516,0.96650666,0.0,0.0,0.0420858256,0.1129032259173665,0.0,,0.2463151599753685,0.9665066599033494,0.0,0.0,0.0520801137367177,0.1129032257951613,0.0,,0.1968293084872281,0.8030100573744693,0.0821050533333333,0.0034554589554653,,0.0,0.06492304,0.9667,0.2484419,0.0,,0.0,0.96669999990333,0.2871496763422157,0.0,,0.0,0.3134624190613864,0.834828,0.01864845163122326,6.44389591946719e-05,0.010723468362880002,0,0.0,0.0,0.0,0.0
gray_scott,67,100,0.453190151217557,CL,1.0,0.0,1.0,0.002724,0.9998,1.0,0.0,0.0,0.0,0.45,CL,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.002724,0.0,,,,,,,1.0,0.9998,0.0,0.0,0.002724,0.3125781446220833,0.0,,0.9999999999,0.99979999990002,0.0,0.0,0.0033708790975653,0.3125781445048762,0.0,,0.3308212890574945,0.669044875200317,0.3333333333333333,0.000908,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.997276,0.0008514628659505548,7.731282822831038e-07,0.002724,0,0.0,0.0,0.0,0.0
gray_scott,68,100,0.3391207107510664,CH,0.9667,0.0,0.5864,0.11706,0.9998,0.5864,0.0,0.0,0.0,0.3399,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.5864,0.5864,0.11706,0.2108,,,,,,,0.56687288,0.96650666,0.0,0.0,0.068643984,0.2165541386325888,0.0,,0.5668728799433127,0.9665066599033494,0.0,0.0,0.0849451434798854,0.2165541385129782,0.0,,0.2621255459770751,0.7377268791321204,0.1889576266666666,0.0129708043015846,,0.0,0.34386496,0.9667,0.32858133,0.0,,0.0,0.96669999990333,0.3797749999561055,0.0,,0.0,0.3366187499648588,0.8829400000000001,0.025349827468330845,0.0003288076511706532,0.0402528322176,0,0.0,0.0,0.0,0.0
gray_scott,69,100,0.786201135471316,CG,1.0,1.0,0.6573,0.163163,0.9999,0.6573,0.2699,0.9666,0.02,0.7623,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.6573,0.6573,0.163163,0.0,11.0,1.0,3.34,1.0,0.0,1.0,0.6573,0.9999,0.6573,0.63534618,0.1072470399,0.7030507627278006,0.013146,1.0,0.65729999993427,0.99989999990001,0.65729999993427,0.6446208885874001,0.132715420365148,0.7030507626203676,0.0164324999979459,0.9999999999666668,0.6014149464132598,0.3985451950813816,0.64998206,0.0697086519231041,0.0697086519231041,0.0092423053268196,0.4320432899999999,1.0,0.7623,0.63534618,0.0697086519231041,0.9666,0.9999999999,0.8810679610632145,0.6446208885874001,0.2454985950033339,0.9763636362650138,0.7495102161637923,0.836837,0.11471187159895614,0.007996409928739444,0.07049347932627,3,1.0,1.0,1.0,0.0
gray_scott,70,3,0.1177696969638601,CH,0.1,0.0,0.2284,0.100866,0.9997,0.2284,0.0,0.0,0.0,0.0771,CH,op_multiplicative,0.1,0.9,0.020388,0.9997,0.2284,0.2284,0.100866,0.5122,,,,,,,0.02284,0.09997,0.0,0.0,0.0230377944,0.9716179044796678,0.0,,0.022839999997716,0.099969999990003,0.0,0.0,0.0285086709239967,0.9716179043789572,0.0,,0.1604195107558104,0.8393286150974164,0.0076133333333333,0.0001753944080319,,0.0,0.0521665599999999,0.1,0.00771,0.0,,0.0,0.09999999999,0.0089112343956413,0.0,,0.0,0.0272278085964103,0.899134,0.09800321155324616,1.7189215275606675e-05,0.0052618322409599995,0,0.0,0.0,0.0,0.1556069254331361
gray_scott,71,100,0.8659256760706298,CG,1.0,1.0,1.0,0.132745,0.9998,1.0,0.1047,0.9256,0.02,0.8418,CG,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.132745,0.0,17.0,1.0,7.44,1.0,0.0,1.0,1.0,0.9998,1.0,0.9256,0.132745,0.8024506126778632,0.02,1.0,0.9999999999,0.99979999990002,0.9999999999,0.9391117996121384,0.1642684823077488,0.8024506125729183,0.0249999999968749,0.9999999999666668,0.7413288617695459,0.258619404002808,0.9752,0.129452924,0.129452924,0.0160490122535572,1.0,1.0,0.8418,0.9256,0.129452924,0.9256,0.9999999999,0.9729542301233294,0.9391117996121384,0.3126711990196782,0.9349494948550556,0.8319373447020404,0.867255,0.10652130657992295,0.013789494605071466,0.132745,3,1.0,1.0,1.0,0.0
gray_scott,72,100,0.3269141124711117,CH,1.0,0.0,0.4012,0.114728,0.9999,0.4012,0.0,0.0,0.0,0.3003,CH,op_multiplicative,1.0,0.0,0.0,0.9999,0.4012,0.4012,0.114728,0.0,,,,,,,0.4012,0.9999,0.0,0.0,0.0460288736,0.1254063516972485,0.0,,0.40119999995988,0.99989999990001,0.0,0.0,0.0569595330039339,0.1254063515753563,0.0,,0.22620941206274,0.7737132088784663,0.1337333333333333,0.0061555946961066,,0.0,0.16096144,1.0,0.3003,0.0,,0.0,0.9999999999,0.3470873786006603,0.0,,0.0,0.3367718446251651,0.8852720000000001,0.014387619917521927,8.856435685389565e-05,0.01846678408832,0,0.0,0.0,0.0,0.0
gray_scott,73,100,0.7655297202646759,CG,1.0,0.78,1.0,0.204847,0.9993,1.0,0.4994,0.6166,0.02,0.7405,CG,op_multiplicative,1.0,0.0,0.0,0.9993,1.0,1.0,0.204847,0.0,11.0,1.0,20.95,0.78,0.0,1.0,1.0,0.9993,0.78,0.6166,0.204847,0.6757939485276578,0.02,0.78,0.9999999999,0.99929999990007,0.779999999922,0.6256010540631423,0.2534928305796483,0.6757939484195425,0.0249999999968749,0.926666666635778,0.660731812427132,0.339030699841567,0.7988666666666667,0.1636454400666666,0.127643443252,0.0135158789705531,1.0,1.0,0.7405,0.480948,0.127643443252,0.480948,0.9999999999,0.8558714747045919,0.487968822169251,0.310636735638751,0.4858060605569893,0.6280566185939167,0.795153,0.13843436297404513,0.02265415224923627,0.204847,3,1.0,1.0,1.0,0.0
gray_scott,74,100,0.3510617080625898,RG,0.8,0.0,0.8493,0.042438,0.9994,0.8493,0.0,0.0,0.0,0.3723,RG,op_multiplicative,0.8,0.2,0.036694,0.9994,0.8493,0.8493,0.042438,0.7219,,,,,,,0.67944,0.79952,0.0,0.0,0.0360425933999999,0.4654913729100411,0.0,,0.6794399999320561,0.799519999920048,0.0,0.0,0.0446017711872634,0.4654913727966617,0.0,,0.2841504491194327,0.715420041150039,0.22648,0.0081629265532319,,0.0,0.7213104900000001,0.8,0.29784,0.0,,0.0,0.79999999992,0.3442441053693662,0.0,,0.0,0.2860610263223415,0.957562,0.019754522883556322,0.00016125471939260912,0.030610974574619917,0,0.0,0.0,0.0,0.0
gray_scott,75,100,0.7477638736464743,CG,1.0,0.94,0.7793,0.118098,0.9995,0.7793,0.3817,0.8744,0.02,0.764,CG,op_multiplicative,1.0,0.0,0.0,0.9995,0.7793,0.7793,0.118098,0.0,12.0,1.0,6.98,0.94,1.371,3.0,0.7793,0.9995,0.7325419999999999,0.68141992,0.0920337713999999,0.7051762941103807,0.015586,-0.34874,0.77929999992207,0.99949999990005,0.7325419999267457,0.6913672076088583,0.1138893965794289,0.7051762940030009,0.0194824999975646,0.5504199999816527,0.5739596747399214,0.4258273050974486,0.7310873066666667,0.0672847220552016,0.0632476387318895,0.0109908777200043,0.60730849,1.0,0.764,0.6405347248,0.0632476387318895,0.8219359999999999,0.9999999999,0.8830328246783365,0.6498851751523268,0.2382342487229199,0.8302383837545213,0.7202781264416209,0.881902,0.08327990998184774,0.005603465595910835,0.07172191805201991,3,1.0,1.0,1.0,0.0
gray_scott,76,100,0.1994736148549537,CL,1.0,0.0,0.0003,0.042293,0.9998,0.0003,0.0,0.0,0.0,0.2001,CL,op_multiplicative,1.0,0.0,0.0,0.9998,0.0003,0.0003,0.042293,0.0,,,,,,,0.0003,0.9998,0.0,0.0,1.2687899999999998e-05,0.00012503138283,0.0,,0.00029999999997,0.99979999990002,0.0,0.0,1.5700945999265402e-05,0.0001250312578018,0.0,,0.1428915331576844,0.8569370451489471,0.0001,1.2687899999999995e-09,,0.0,9e-08,1.0,0.2001,0.0,,0.0,0.9999999999,0.2312760055211193,0.0,,0.0,0.3078190013552798,0.957707,5.287952274029189e-06,6.709300965765492e-15,3.806369999999999e-09,0,0.0,0.0,0.0,0.0
gray_scott,77,100,0.7170476871489608,CG,1.0,0.72,0.9494,0.113393,0.9999,0.9494,0.4482,0.6264,0.02,0.7143,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.9494,0.9494,0.113393,0.0,20.0,1.0,13.0,0.72,0.0,1.0,0.9494,0.9999,0.683568,0.5947041599999999,0.1076553141999999,0.6430357589843667,0.018988,0.72,0.94939999990506,0.99989999990001,0.6835679999316432,0.6033855811737521,0.1332206491845104,0.6430357588754314,0.0237349999970331,0.9066666666364444,0.6178639569504856,0.3820978294452095,0.7425573866666667,0.0799402487731308,0.0575569791166541,0.0122099629915951,0.90136036,1.0,0.7143,0.4281869951999999,0.0575569791166541,0.4510079999999999,0.9999999999,0.825589458989183,0.4344376184451015,0.2318360382897254,0.4555636363176198,0.589485350388326,0.886607,0.07291575381851428,0.005828903499732394,0.1022079553014799,3,1.0,1.0,1.0,0.0
gray_scott,78,100,0.4364640009409207,RG,1.0,0.0,1.0,0.019031,1.0,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,1.0,1.0,0.019031,0.0,,,,,,,1.0,1.0,0.0,0.0,0.019031,0.3125781446220833,0.0,,0.9999999999,0.9999999999,0.0,0.0,0.0235503671460225,0.3125781445048762,0.0,,0.3337326444929855,0.6662673555070144,0.3333333333333333,0.0063436666666666,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.980969,0.005948674670302866,3.773640921684422e-05,0.019031,0,0.0,0.0,0.0,0.0
gray_scott,79,100,0.4453586848455699,RG,1.0,0.0,1.0,0.017677,0.9999,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,0.9999,1.0,1.0,0.017677,0.0,,,,,,,1.0,0.9999,0.0,0.0,0.017677,0.3125781446220833,0.0,,0.9999999999,0.99989999990001,0.0,0.0,0.0218748273890095,0.3125781445048762,0.0,,0.3334789959562708,0.6664543519433249,0.3333333333333333,0.0058923333333333,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.9823230000000001,0.005525443862484565,3.25577570523797e-05,0.017677,0,0.0,0.0,0.0,0.0
gray_scott,80,100,0.4288235635632355,RG,1.0,0.0,0.999,0.026712,0.9999,0.999,0.0,0.0,0.0,0.4498,RG,op_multiplicative,1.0,0.0,0.0,0.9999,0.999,0.999,0.026712,0.0,,,,,,,0.999,0.9999,0.0,0.0,0.0266852879999999,0.3123280821064856,0.0,,0.9989999999001,0.99989999990001,0.0,0.0,0.0330223493141374,0.3123280819892723,0.0,,0.3348929187290742,0.6650405705627987,0.333,0.0088862009039999,,0.0,0.998001,1.0,0.4498,0.0,,0.0,0.9999999999,0.5198797965187378,0.0,,0.0,0.3799699491046844,0.973288,0.008342907729228443,7.413675420545754e-05,0.0266586027119999,0,0.0,0.0,0.0,0.0
gray_scott,81,100,0.7531996963013167,CG,0.7333,0.98,0.8499,0.108555,0.9991,0.8499,0.9543,0.937,0.06,0.7537,CG,op_multiplicative,0.7333,0.2667,0.044849,0.9991,0.8499,0.8499,0.108555,0.8366,5.0,1.0,4.39,0.98,0.0,1.0,0.6232316699999999,0.73264003,0.8329019999999999,0.7963563,0.0922608945,0.9747436859246382,0.050994,0.98,0.6232316699376768,0.7326400299267359,0.8329019999167098,0.8079814153256957,0.1141704555039385,0.974743685824006,0.0637424999920321,0.9933333333002222,0.6428431362158771,0.3568354226067172,0.7508299899999998,0.069272246494826,0.0678868015649295,0.049706079520041,0.72233001,0.7333,0.55268821,0.780429174,0.0678868015649295,0.91826,0.7332999999266699,0.6387982084328713,0.7918217870191817,0.2434502240309804,0.9275353534416632,0.6669811145702733,0.891445,0.1058133008255491,0.007329925057218612,0.07841253423555,3,1.0,1.0,1.0,0.0
gray_scott,82,100,0.4524989477379694,CL,1.0,0.0,1.0,0.002321,0.9997,1.0,0.0,0.0,0.0,0.45,CL,op_multiplicative,1.0,0.0,0.0,0.9997,1.0,1.0,0.002321,0.0,,,,,,,1.0,0.9997,0.0,0.0,0.002321,0.3125781446220833,0.0,,0.9999999999,0.99969999990003,0.0,0.0,0.0028721770871692,0.3125781445048762,0.0,,0.3307357601988679,0.6690634605291919,0.3333333333333333,0.0007736666666666,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.997679,0.0007254938736678553,5.61290426927649e-07,0.002321,0,0.0,0.0,0.0,0.0
gray_scott,83,100,0.2965342415038504,CH,1.0,0.0,0.4005,0.140509,0.9999,0.4005,0.0,0.0,0.0,0.3001,CH,op_multiplicative,1.0,0.0,0.0,0.9999,0.4005,0.4005,0.140509,0.0,,,,,,,0.4005,0.9999,0.0,0.0,0.0562738545,0.125156289181651,0.0,,0.40049999995995,0.99989999990001,0.0,0.0,0.0696374302031871,0.1251562890597525,0.0,,0.227884817017557,0.7720379714641448,0.1335,0.00751255957575,,0.0,0.16040025,1.0,0.3001,0.0,,0.0,0.9999999999,0.3468562181753518,0.0,,0.0,0.3367140545188379,0.859491,0.0175855850366246,0.00013211275526206004,0.022537678727250002,0,0.0,0.0,0.0,0.0
gray_scott,84,100,0.465365954010017,RG,1.0,0.0,1.0,0.015293,0.9998,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.015293,0.0,,,,,,,1.0,0.9998,0.0,0.0,0.015293,0.3125781446220833,0.0,,0.9999999999,0.99979999990002,0.0,0.0,0.0189246894416543,0.3125781445048762,0.0,,0.3330432619637929,0.6668233466885999,0.3333333333333333,0.0050976666666666,,0.0,1.0,1.0,0.45,0.0,,0.0,0.9999999999,0.5201109569440464,0.0,,0.0,0.3800277392110116,0.984707,0.004780257565705519,2.4368159650777852e-05,0.015293,0,0.0,0.0,0.0,0.0
gray_scott,85,100,0.2228234922630868,CH,1.0,0.0,0.0037,0.073205,0.9998,0.0037,0.0,0.0,0.0,0.2009,CH,op_multiplicative,1.0,0.0,0.0,0.9998,0.0037,0.0037,0.073205,0.0,,,,,,,0.0037,0.9998,0.0,0.0,0.0002708585,0.0011252814452206,0.0,,0.00369999999963,0.99979999990002,0.0,0.0,0.0003351803436299,0.0011252813202174,0.0,,0.1435657802233567,0.856262932932688,0.0012333333333333,3.340588166666667e-07,,0.0,1.369e-05,1.0,0.2009,0.0,,0.0,0.9999999999,0.2322006472223531,0.0,,0.0,0.3080501617805883,0.926795,8.237622819737404e-05,2.7518505313078077e-11,1.00217645e-06,0,0.0,0.0,0.0,0.0
gray_scott,86,100,0.8003602267655339,CG,0.8333,1.0,0.7901,0.099592,0.9992,0.7901,0.9578,0.981,0.08,0.7733,CG,op_multiplicative,0.8333,0.1667,0.031853,0.9992,0.7901,0.7901,0.099592,0.65,5.0,1.0,1.9,1.0,1.5219,3.0,0.65839033,0.83263336,0.7901,0.7750881000000001,0.0786876392,0.9252313078363053,0.063208,-0.5219,0.658390329934161,0.8326333599167366,0.79009999992099,0.7864027446509865,0.0973739053656538,0.9252313077344336,0.0790099999901237,0.4926999999835766,0.5827302059370827,0.416935978227667,0.7411928099999999,0.0583227124109141,0.0583227124109141,0.0584820205057171,0.62425801,0.8333,0.64439089,0.7750881000000001,0.0583227124109141,0.981,0.83329999991667,0.7447883609865017,0.7864027446509865,0.2326969793903426,0.990909090808999,0.7176194351507,0.900408,0.09214563641003332,0.0053741834522630285,0.06217110373192001,3,1.0,1.0,1.0,0.0
gray_scott,87,100,0.4606270780724993,RG,1.0,0.0,0.9496,0.045977,0.9995,0.9496,0.0,0.0,0.0,0.4374,RG,op_multiplicative,1.0,0.0,0.0,0.9995,0.9496,0.9496,0.045977,0.0,,,,,,,0.9496,0.9995,0.0,0.0,0.0436597591999999,0.2968242061394319,0.0,,0.94959999990504,0.99949999990005,0.0,0.0,0.0540278155991244,0.2968242060218305,0.0,,0.328564574489435,0.6710997077978098,0.3165333333333333,0.0138197691121066,,0.0,0.90174016,1.0,0.4374,0.0,,0.0,0.9999999999,0.5055478501496131,0.0,,0.0,0.3763869625124033,0.954023,0.01364708652567266,0.00018859958483773717,0.0414593073363199,0,0.0,0.0,0.0,0.0
