domain,sys_idx,process_regime,transition_neighbor_fraction,transition_sharpness,org_gradient_predictive_shear,org_curvature_local_curvature,process_rigidity,is_near_transition
kuramoto,311,CH,0.1333,0.7789,0.0415,0.3117,0.0492,0
kuramoto,312,CH,0.2,0.8076,0.0073,0.1507,0.0065,0
kuramoto,313,CG,0.3667,1.3997,0.0706,0.4182,0.0146,1
kuramoto,314,CH,0.2333,1.088,0.0334,0.275,0.0144,0
kuramoto,315,CH,0.1333,0.9106,0.0108,0.1539,0.0049,0
kuramoto,316,CH,0.3,0.9312,0.0056,0.153,0.0053,0
kuramoto,317,CH,0.0,1.0388,0.0095,0.3324,0.0079,0
kuramoto,318,CH,0.0,0.9458,0.0044,0.1366,0.006,0
kuramoto,319,CH,0.0333,0.8615,0.0053,0.2349,0.0092,0
kuramoto,320,CH,0.2333,1.0221,0.0029,0.1315,0.0041,0
kuramoto,321,CG,0.0667,1.6,0.0219,0.2553,0.0146,0
kuramoto,322,CH,0.0,1.0497,0.0032,0.2438,0.006,0
kuramoto,323,CH,0.0667,0.8853,0.0731,0.5764,0.072,0
kuramoto,324,CH,0.0,1.9398,0.0018,0.1825,0.0054,0
kuramoto,325,CH,0.0,2.5199,0.0246,0.2314,0.0156,0
kuramoto,326,CG,0.3,0.6725,0.0035,0.3886,0.0072,0
kuramoto,327,CH,0.2333,0.9798,0.0068,0.2622,0.008,0
kuramoto,328,CH,0.0,1.4729,0.0198,0.3267,0.0121,0
kuramoto,329,CH,0.0,1.0545,0.004,0.1669,0.0044,0
kuramoto,330,CG,0.6333,0.5072,0.2308,0.9066,0.2499,1
kuramoto,331,CH,0.5,0.8346,0.0042,0.1439,0.0033,1
kuramoto,332,CH,0.1,1.3057,0.1829,0.8611,0.1937,0
kuramoto,333,CH,0.1333,0.5195,0.0028,0.1579,0.0057,0
kuramoto,334,CG,0.4333,0.5526,0.0044,0.1454,0.0057,1
kuramoto,335,CG,0.4333,1.3054,0.0026,0.1805,0.0061,1
kuramoto,336,CH,0.0667,0.7451,0.0047,0.1685,0.0073,0
kuramoto,337,CG,0.0,2.1296,0.0321,0.2928,0.015,0
kuramoto,338,CH,0.0333,1.1762,0.0279,0.1949,0.0101,0
kuramoto,339,CG,0.3,1.6706,0.0264,0.23,0.015,0
kuramoto,340,CG,0.7,0.3859,0.2324,0.9447,0.2739,1
kuramoto,341,CG,0.1,2.9572,0.0196,0.1886,0.008,0
kuramoto,342,CH,0.2667,0.6344,0.0039,0.1703,0.006,0
kuramoto,343,CG,0.6,0.9706,0.1888,0.5984,0.1701,1
kuramoto,344,CH,0.4333,0.7462,0.0055,0.1433,0.0097,1
kuramoto,345,CG,0.4,0.6154,0.0076,0.2169,0.0086,1
kuramoto,346,CG,0.3,0.6007,0.1221,0.7848,0.1191,0
kuramoto,347,CG,0.2333,4.0898,0.0202,0.242,0.011,0
kuramoto,348,CG,0.5333,0.5933,0.0083,0.1682,0.0056,1
kuramoto,349,CH,0.2333,0.567,0.208,1.3335,0.2748,0
kuramoto,350,CG,0.2333,1.3598,0.0031,0.165,0.008,0
kuramoto,351,CH,0.3333,0.4883,0.2627,0.9821,0.3025,1
kuramoto,352,CG,0.3,0.8847,0.0028,0.1378,0.0057,0
kuramoto,353,CG,0.4333,1.1406,0.0052,0.4325,0.0087,1
kuramoto,354,CG,0.0,1.7183,0.0052,0.1517,0.0034,0
kuramoto,355,CG,0.5333,1.0369,0.0276,0.4689,0.0223,1
kuramoto,356,CH,0.0333,1.4044,0.0074,0.1754,0.0084,0
kuramoto,357,CG,0.2667,1.0397,0.0192,0.3198,0.0125,0
kuramoto,358,CG,0.3667,0.7417,0.2106,0.7914,0.2006,1
kuramoto,359,CG,0.0,1.4635,0.0021,0.1449,0.0045,0
kuramoto,360,CG,0.3333,1.2636,0.0199,0.3028,0.0118,1
kuramoto,361,CL,0.9333,1.3939,0.0912,0.2207,0.0115,1
kuramoto,362,CG,0.6333,0.4883,0.0065,0.2326,0.0107,1
kuramoto,363,CG,0.2667,2.5698,0.0026,0.263,0.005,0
kuramoto,364,CG,0.2667,1.8811,0.0383,0.2777,0.0073,0
kuramoto,365,CH,0.3,0.8162,0.0048,0.15,0.0043,0
kuramoto,366,CH,0.3667,0.993,0.0062,0.3258,0.005,1
kuramoto,367,CH,0.1667,0.6944,0.0023,0.1039,0.0081,0
kuramoto,368,CH,0.3,0.8096,0.0044,0.1374,0.0041,0
kuramoto,369,CG,0.4333,0.6043,0.0107,0.2437,0.0186,1
kuramoto,370,CH,0.4333,0.6884,0.0096,0.2083,0.0038,1
kuramoto,371,CG,0.4333,1.3062,0.0037,0.3155,0.0047,1
kuramoto,372,CH,0.3,1.0181,0.0257,0.2125,0.0167,0
kuramoto,373,CG,0.1667,1.4211,0.2502,1.0495,0.2716,0
kuramoto,374,CH,0.0333,0.7574,0.0037,0.146,0.0063,0
kuramoto,375,CG,0.7333,1.2045,0.0107,0.3286,0.0179,1
kuramoto,376,CH,0.4,0.5387,0.0061,0.1596,0.0064,1
kuramoto,377,CH,0.1333,1.3853,0.0088,0.1794,0.0087,0
kuramoto,378,CG,0.5,0.6035,0.0071,0.2162,0.0101,1
kuramoto,379,CH,0.0,1.2879,0.0043,0.2442,0.0073,0
kuramoto,380,CH,0.1333,2.3466,0.0076,0.1514,0.0037,0
kuramoto,381,CH,0.3,0.9402,0.0098,0.1526,0.0034,0
kuramoto,382,CH,0.1333,0.943,0.003,0.174,0.0038,0
kuramoto,383,CH,0.0,1.4798,0.0025,0.131,0.0034,0
kuramoto,384,CH,0.4667,1.3793,0.0213,0.345,0.0114,1
kuramoto,385,CH,0.1667,0.5502,0.2435,1.1349,0.2918,0
kuramoto,386,CH,0.0,1.8607,0.2084,0.7992,0.2367,0
kuramoto,387,CH,0.4333,1.3526,0.0032,0.2054,0.0066,1
kuramoto,388,CH,0.2333,1.9713,0.1524,0.5322,0.1474,0
kuramoto,389,CH,0.0,1.4982,0.0072,0.3062,0.0108,0
kuramoto,390,CH,0.2333,0.8875,0.1705,0.7152,0.1609,0
kuramoto,391,CH,0.2667,1.3992,0.237,1.0637,0.2955,0
kuramoto,392,CG,0.5,0.4972,0.0035,0.1378,0.005,1
kuramoto,393,CH,0.3333,1.846,0.0266,0.1789,0.0094,1
kuramoto,394,CH,0.0333,0.8989,0.004,0.1412,0.0105,0
kuramoto,395,CG,0.2667,0.7633,0.0053,0.2035,0.0149,0
kuramoto,396,CH,0.4,1.0513,0.0091,0.1482,0.0068,1
kuramoto,397,CH,0.2,1.5108,0.0117,0.1841,0.005,0
kuramoto,398,CG,0.2,0.8237,0.0104,0.1973,0.0079,0
kuramoto,399,CH,0.0667,2.8773,0.0122,0.1982,0.007,0
kuramoto,400,CG,0.3,0.5536,0.0019,0.147,0.0062,0
kuramoto,401,CG,0.0667,0.9011,0.007,0.1544,0.005,0
kuramoto,402,CH,0.0333,2.8657,0.072,0.3911,0.0739,0
kuramoto,403,CH,0.0333,0.9951,0.0081,0.1485,0.0069,0
kuramoto,404,CH,0.3333,0.407,0.0163,0.3491,0.0246,1
kuramoto,405,CG,0.4,0.9958,0.0054,0.1529,0.0091,1
kuramoto,406,CH,0.0,1.548,0.0065,0.1956,0.0138,0
kuramoto,407,CH,0.2333,1.2453,0.0056,0.387,0.0036,0
kuramoto,408,CH,0.2667,0.7681,0.0036,0.2973,0.0072,0
kuramoto,409,CG,0.4667,0.6088,0.0049,0.1171,0.0035,1
kuramoto,410,CH,0.0333,2.0026,0.0046,0.1968,0.0095,0
kuramoto,411,CH,0.1,0.8102,0.0053,0.1566,0.0116,0
kuramoto,412,CG,0.3333,1.1111,0.0091,0.185,0.0067,1
kuramoto,413,CH,0.1667,0.9195,0.2378,1.0689,0.2481,0
kuramoto,414,CG,0.1,1.4872,0.0082,0.1591,0.0044,0
kuramoto,415,CH,0.1333,1.5101,0.0354,0.2222,0.0139,0
kuramoto,416,CG,0.5,0.6797,0.0032,0.1214,0.0076,1
kuramoto,417,CH,0.0333,1.1126,0.0035,0.1752,0.0103,0
kuramoto,418,CG,0.5333,0.7947,0.004,0.2102,0.0098,1
kuramoto,419,CG,0.4667,0.9521,0.2324,1.2197,0.2857,1
kuramoto,420,CG,0.6667,1.3558,0.0108,0.2274,0.0187,1
kuramoto,421,CG,0.7333,0.8195,0.0047,0.2363,0.0149,1
kuramoto,422,CH,0.3333,5.5342,0.021,0.1769,0.0079,1
kuramoto,423,CH,0.1667,0.6177,0.0044,0.1223,0.0059,0
kuramoto,424,CH,0.2,0.8836,0.0082,0.1942,0.0066,0
kuramoto,425,CG,0.4667,0.7404,0.004,0.1919,0.0113,1
kuramoto,426,CG,0.3667,1.6558,0.0467,0.1735,0.0086,1
kuramoto,427,CH,0.3,3.7475,0.0018,0.181,0.004,0
kuramoto,428,CH,0.5,0.6242,0.0225,0.1922,0.0097,1
kuramoto,429,CH,0.5,0.8569,0.0196,0.2258,0.0077,1
kuramoto,430,CH,0.0333,1.0119,0.1853,0.8194,0.1803,0
kuramoto,431,CH,0.0,1.0568,0.0024,0.1382,0.0107,0
kuramoto,432,CH,0.0333,1.7885,0.0031,0.1749,0.004,0
kuramoto,433,CL,0.9333,0.9524,0.0242,0.1787,0.0095,1
kuramoto,434,CH,0.2333,0.77,0.0037,0.1177,0.0043,0
kuramoto,435,CG,0.4,0.8774,0.0039,0.1757,0.0081,1
kuramoto,436,CH,0.3,1.453,0.0397,0.2235,0.0122,0
kuramoto,437,CH,0.5,0.7417,0.0116,0.2058,0.0132,1
kuramoto,438,CG,0.4,0.7551,0.0042,0.1553,0.0046,1
kuramoto,439,CH,0.1,0.9714,0.0075,0.3229,0.0144,0
kuramoto,440,CH,0.2,1.9007,0.0091,0.1705,0.0079,0
kuramoto,441,CG,0.2667,1.2423,0.0059,0.1693,0.0103,0
kuramoto,442,CG,0.3667,0.6979,0.0941,0.6949,0.0835,1
kuramoto,443,CH,0.5333,0.9521,0.0058,0.1982,0.0099,1
kuramoto,444,CH,0.2333,0.4941,0.002,0.1343,0.007,0
kuramoto,445,CG,0.3667,0.9524,0.0129,0.1582,0.0105,1
kuramoto,446,CH,0.3333,1.2439,0.0193,0.2894,0.0253,1
kuramoto,447,CH,0.0,1.0275,0.0041,0.1413,0.0058,0
kuramoto,448,CG,0.6,0.5502,0.0021,0.1767,0.0119,1
kuramoto,449,CH,0.1333,0.8404,0.0022,0.1055,0.0071,0
kuramoto,450,CH,0.3,0.7673,0.0031,0.217,0.0101,0
kuramoto,451,CH,0.1,0.8414,0.0057,0.1676,0.0062,0
kuramoto,452,CH,0.3,0.9159,0.0079,0.1997,0.0091,0
kuramoto,453,CG,0.3333,2.0104,0.0214,0.2204,0.0176,1
kuramoto,454,CH,0.2333,0.7551,0.1845,0.7974,0.181,0
kuramoto,455,CH,0.1667,0.8195,0.0064,0.2212,0.0115,0
kuramoto,456,CH,0.3,0.5767,0.0054,0.1351,0.0046,0
kuramoto,457,CH,0.1,1.4737,0.0101,0.1681,0.0044,0
kuramoto,458,CG,0.4,0.758,0.003,0.1141,0.0067,1
kuramoto,459,CH,0.4333,0.7919,0.0123,0.2346,0.0184,1
kuramoto,460,CH,0.0,1.1392,0.0064,0.2521,0.0112,0
kuramoto,461,CH,0.4667,0.7947,0.0482,0.7222,0.0568,1
kuramoto,462,CG,0.3333,0.6882,0.0028,0.1932,0.0078,1
kuramoto,463,CH,0.2333,0.8903,0.0085,0.2867,0.0194,0
kuramoto,464,CG,0.3333,0.7932,0.0052,0.1281,0.0027,1
kuramoto,465,CG,0.6,0.5185,0.0324,0.3304,0.0357,1
kuramoto,466,CG,0.4667,0.5456,0.0079,0.1666,0.0059,1
kuramoto,467,CH,0.0,1.7802,0.0025,0.136,0.0055,0
kuramoto,468,CH,0.0,1.384,0.0046,0.1487,0.006,0
kuramoto,469,CH,0.3667,1.7255,0.017,0.3006,0.0219,1
kuramoto,470,CH,0.4,0.7671,0.0021,0.124,0.0055,1
kuramoto,471,CH,0.0,1.2298,0.0095,0.3014,0.0168,0
kuramoto,472,CG,0.5333,0.7516,0.1844,0.8288,0.1867,1
kuramoto,473,CH,0.0,0.9563,0.0098,0.2188,0.0061,0
kuramoto,474,CG,0.0667,1.2812,0.0026,0.1875,0.0062,0
kuramoto,475,CH,0.2333,1.6279,0.009,0.1737,0.0079,0
kuramoto,476,CH,0.0,0.9203,0.0061,0.2358,0.0099,0
kuramoto,477,CG,0.5,0.567,0.0676,0.7603,0.0672,1
kuramoto,478,CG,0.3,0.5706,0.0084,0.264,0.0163,0
kuramoto,479,CH,0.0333,1.5239,0.0038,0.1724,0.0081,0
kuramoto,480,CH,0.5,4.7425,0.008,0.2995,0.0101,1
kuramoto,481,CG,0.3667,0.738,0.0041,0.3184,0.0087,1
kuramoto,482,CH,0.3,0.7591,0.0028,0.2043,0.0053,0
kuramoto,483,CH,0.4,1.2612,0.0044,0.1581,0.0088,1
kuramoto,484,CG,0.4,0.7641,0.0024,0.14,0.0092,1
kuramoto,485,CG,0.5667,0.6937,0.0154,0.1909,0.0057,1
kuramoto,486,CG,0.0,2.3729,0.026,0.2214,0.0111,0
kuramoto,487,CG,0.1667,2.7957,0.0691,0.2069,0.0107,0
kuramoto,488,CH,0.6,1.5409,0.0801,0.1992,0.0094,1
kuramoto,489,CG,0.7,0.5195,0.0028,0.1636,0.0062,1
kuramoto,490,CH,0.3,0.5128,0.0149,0.3012,0.0115,0
kuramoto,491,CH,0.3,0.4318,0.0024,0.113,0.0068,0
kuramoto,492,CH,0.0,1.3961,0.0038,0.119,0.0075,0
kuramoto,493,CH,0.3,0.3746,0.011,0.1302,0.0044,0
kuramoto,494,CH,0.3667,1.1406,0.0233,0.3166,0.0365,1
kuramoto,495,CH,0.0667,1.3991,0.0032,0.195,0.0047,0
kuramoto,496,CH,0.0,1.4355,0.0052,0.1751,0.0073,0
kuramoto,497,CG,0.3,0.6175,0.0014,0.2089,0.0054,0
kuramoto,498,CH,0.0333,1.0297,0.0057,0.2392,0.0055,0
kuramoto,499,CG,0.7333,1.4839,0.0113,0.5034,0.0181,1
lotka_volterra,0,CH,0.0,2.8904,0.0007,0.0352,0.0004,0
lotka_volterra,1,CH,0.0,4.2018,0.0001,0.0371,0.0002,0
lotka_volterra,2,CH,0.0,5.3309,0.0001,0.025,0.0001,0
lotka_volterra,3,CH,0.0,2.6316,0.0001,0.0247,0.0002,0
lotka_volterra,4,CH,0.0,4.3213,0.0003,0.029,0.0001,0
lotka_volterra,5,CH,0.0,3.4821,0.0002,0.026,0.0002,0
lotka_volterra,6,CH,0.0667,2.4082,0.0006,0.0397,0.0005,0
lotka_volterra,7,CH,0.0,3.4631,0.0005,0.0369,0.0004,0
lotka_volterra,8,CH,0.0,2.5011,0.0001,0.0164,0.0001,0
lotka_volterra,9,CH,0.0,2.3833,0.0002,0.0322,0.0001,0
lotka_volterra,10,CH,0.0,2.6321,0.0002,0.034,0.0002,0
lotka_volterra,11,CH,0.0,3.5262,0.0002,0.0274,0.0002,0
lotka_volterra,12,CH,0.0,3.0722,0.0001,0.024,0.0001,0
lotka_volterra,13,CH,0.0,4.1978,0.0001,0.0293,0.0002,0
lotka_volterra,14,CH,0.0333,1.2038,0.0,0.0231,0.0001,0
lotka_volterra,15,CH,0.0,3.8322,0.0002,0.0303,0.0002,0
lotka_volterra,16,CH,0.0,3.8768,0.0001,0.0172,0.0001,0
lotka_volterra,17,CH,0.0,2.7537,0.0001,0.0251,0.0002,0
lotka_volterra,18,CH,0.0333,0.7473,0.0001,0.0244,0.0001,0
lotka_volterra,19,CH,0.0,4.5592,0.0001,0.0376,0.0001,0
lotka_volterra,20,CH,0.0,3.4148,0.0002,0.0241,0.0002,0
lotka_volterra,21,CH,0.0,4.3425,0.0,0.0185,0.0001,0
lotka_volterra,22,CH,0.0667,2.2791,0.0001,0.0349,0.0002,0
lotka_volterra,23,CH,0.0,2.9327,0.0001,0.0296,0.0002,0
lotka_volterra,24,CH,0.0,5.3407,0.0001,0.0188,0.0001,0
lotka_volterra,25,CH,0.0,2.9532,0.0001,0.0221,0.0002,0
lotka_volterra,26,CH,0.0,3.501,0.0006,0.029,0.0005,0
lotka_volterra,27,CH,0.0,4.8575,0.0001,0.0187,0.0001,0
lotka_volterra,28,CH,0.0,3.4446,0.0001,0.0224,0.0001,0
lotka_volterra,29,CH,0.0,3.1574,0.0001,0.0363,0.0002,0
lotka_volterra,30,CH,0.0,4.0016,0.0005,0.0206,0.0001,0
lotka_volterra,31,CH,0.0,4.5964,0.0003,0.0519,0.0003,0
lotka_volterra,32,CH,0.0,2.4975,0.0001,0.0237,0.0001,0
lotka_volterra,33,CH,0.0,2.796,0.0001,0.0319,0.0002,0
lotka_volterra,34,CH,0.0,4.1917,0.0001,0.0271,0.0002,0
lotka_volterra,35,CH,0.0,4.5964,0.0002,0.0331,0.0002,0
lotka_volterra,36,CH,0.0,4.1375,0.0002,0.0603,0.0003,0
lotka_volterra,37,CH,0.0,2.7398,0.0001,0.0166,0.0001,0
lotka_volterra,38,CH,0.0,4.4299,0.0001,0.0304,0.0002,0
lotka_volterra,39,CH,0.0,5.5309,0.0003,0.0266,0.0001,0
lotka_volterra,40,CH,0.0,2.3452,0.0002,0.036,0.0003,0
lotka_volterra,41,CH,0.0,2.4096,0.0001,0.0235,0.0002,0
lotka_volterra,42,CH,0.0,5.7352,0.0001,0.0315,0.0002,0
lotka_volterra,43,CH,0.0,3.605,0.0001,0.0329,0.0002,0
lotka_volterra,44,CH,0.0,2.3173,0.0001,0.0301,0.0001,0
lotka_volterra,45,CH,0.0,4.9709,0.0001,0.0266,0.0001,0
lotka_volterra,46,CH,0.0,5.0561,0.0002,0.0272,0.0002,0
lotka_volterra,47,CH,0.0,3.2347,0.0007,0.0351,0.0003,0
lotka_volterra,48,CH,0.0,4.8746,0.0001,0.0112,0.0,0
lotka_volterra,49,CH,0.0,2.5799,0.0002,0.0151,0.0001,0
lotka_volterra,50,CH,0.0,2.9562,0.0001,0.0311,0.0002,0
lotka_volterra,51,CH,0.0,4.6378,0.0003,0.0287,0.0001,0
lotka_volterra,52,CH,0.0,3.0251,0.0,0.0191,0.0001,0
lotka_volterra,53,CH,0.0,2.8462,0.0002,0.0235,0.0002,0
lotka_volterra,54,CH,0.0,2.1566,0.0001,0.0289,0.0001,0
lotka_volterra,55,CH,0.0,3.08,0.0001,0.0282,0.0002,0
lotka_volterra,56,CH,0.0,4.8306,0.0003,0.0302,0.0001,0
lotka_volterra,57,CH,0.0,4.2446,0.0001,0.0166,0.0001,0
lotka_volterra,58,CH,0.0,5.184,0.0001,0.0181,0.0001,0
lotka_volterra,59,CH,0.0,2.4029,0.0002,0.032,0.0002,0
lotka_volterra,60,CH,0.0,3.7865,0.0002,0.0233,0.0003,0
lotka_volterra,61,CH,0.0,1.9413,0.0002,0.0421,0.0002,0
lotka_volterra,62,CH,0.0,2.1363,0.0002,0.0275,0.0001,0
lotka_volterra,63,CH,0.0,3.2197,0.0001,0.053,0.0002,0
lotka_volterra,64,CH,0.0,3.8434,0.0001,0.0215,0.0001,0
lotka_volterra,65,CH,0.0,3.1048,0.0001,0.036,0.0002,0
lotka_volterra,66,CH,0.0,3.9876,0.0001,0.0306,0.0001,0
lotka_volterra,67,CH,0.0,3.6545,0.0,0.0211,0.0002,0
lotka_volterra,68,CH,0.0,4.1105,0.0001,0.0196,0.0001,0
lotka_volterra,69,CH,0.0333,2.2529,0.0001,0.021,0.0001,0
lotka_volterra,70,CH,0.0,4.5907,0.0,0.0162,0.0,0
lotka_volterra,71,CH,0.0,4.5457,0.0001,0.0102,0.0,0
lotka_volterra,72,CH,0.0,3.5274,0.001,0.032,0.0005,0
lotka_volterra,73,CH,0.0,3.5806,0.0002,0.029,0.0002,0
lotka_volterra,74,CH,0.0,6.8709,0.0006,0.0501,0.0005,0
lotka_volterra,75,CH,0.0,4.2683,0.0003,0.0144,0.0001,0
lotka_volterra,76,CH,0.0,3.1288,0.0004,0.027,0.0002,0
lotka_volterra,77,CH,0.0333,1.8129,0.0001,0.0233,0.0001,0
lotka_volterra,78,CH,0.0,2.6345,0.0001,0.0265,0.0002,0
lotka_volterra,79,CH,0.0,3.4421,0.0001,0.012,0.0,0
lotka_volterra,80,CH,0.0,4.0975,0.0002,0.0225,0.0003,0
lotka_volterra,81,CH,0.0,4.2115,0.0,0.0197,0.0,0
lotka_volterra,82,CH,0.0,6.3649,0.0001,0.0385,0.0003,0
lotka_volterra,83,CH,0.0333,14.0674,0.0009,0.0346,0.0005,0
lotka_volterra,84,CH,0.0,3.4341,0.0003,0.0445,0.0003,0
lotka_volterra,85,CH,0.0,4.8146,0.0002,0.0174,0.0001,0
lotka_volterra,86,CH,0.0,3.5357,0.0,0.0241,0.0001,0
lotka_volterra,87,CH,0.0,4.7546,0.0002,0.0321,0.0002,0
lotka_volterra,88,CH,0.0,4.0262,0.0006,0.0298,0.0005,0
lotka_volterra,89,CH,0.0,6.187,0.0002,0.0279,0.0001,0
lotka_volterra,90,CH,0.0,3.9466,0.0002,0.0336,0.0002,0
lotka_volterra,91,CH,0.0,3.6051,0.0001,0.0353,0.0003,0
lotka_volterra,92,CH,0.0,2.6205,0.0004,0.0405,0.0003,0
lotka_volterra,93,CH,0.0,2.8372,0.0001,0.0225,0.0001,0
lotka_volterra,94,CH,0.0,3.1881,0.0001,0.0359,0.0002,0
lotka_volterra,95,CH,0.0,3.3367,0.0003,0.0216,0.0001,0
lotka_volterra,96,CH,0.0,2.224,0.0001,0.0309,0.0002,0
lotka_volterra,97,CH,0.0,4.4316,0.0002,0.0228,0.0001,0
lotka_volterra,98,CH,0.0,4.3503,0.0001,0.0287,0.0001,0
lotka_volterra,99,CL,0.9667,1.6458,0.0002,0.0313,0.0002,1
lotka_volterra,100,CH,0.0,2.648,0.0001,0.0343,0.0002,0
lotka_volterra,101,CH,0.0,4.0274,0.0001,0.0303,0.0002,0
lotka_volterra,102,CH,0.0,3.2553,0.0006,0.0568,0.0005,0
lotka_volterra,103,CH,0.0,4.0779,0.0002,0.0339,0.0002,0
lotka_volterra,104,CH,0.0,4.8617,0.0002,0.0251,0.0002,0
lotka_volterra,105,CH,0.0,2.8584,0.0,0.0338,0.0002,0
lotka_volterra,106,CH,0.0,3.557,0.0002,0.0315,0.0002,0
lotka_volterra,107,CH,0.0,3.2067,0.0001,0.0387,0.0001,0
lotka_volterra,108,CH,0.0,3.4244,0.0,0.0235,0.0002,0
lotka_volterra,109,CH,0.0,2.5482,0.0002,0.0266,0.0002,0
lotka_volterra,110,CH,0.0,2.1506,0.0002,0.04,0.0002,0
lotka_volterra,111,CH,0.0,3.7636,0.0001,0.0238,0.0001,0
lotka_volterra,112,CH,0.0,4.4893,0.0003,0.0146,0.0001,0
lotka_volterra,113,CH,0.0,3.4981,0.0001,0.0224,0.0001,0
lotka_volterra,114,CH,0.0333,1.7676,0.0002,0.0362,0.0003,0
lotka_volterra,115,CH,0.0,2.3518,0.0001,0.0322,0.0002,0
lotka_volterra,116,CH,0.0,2.641,0.0004,0.0347,0.0001,0
lotka_volterra,117,CH,0.0,4.503,0.0001,0.0268,0.0002,0
lotka_volterra,118,CH,0.0,4.8207,0.0009,0.0314,0.0004,0
lotka_volterra,119,CH,0.0333,2.1504,0.0003,0.0269,0.0002,0
lotka_volterra,120,CH,0.0,3.0169,0.0006,0.0385,0.0004,0
lotka_volterra,121,CH,0.0,4.4134,0.0002,0.0316,0.0002,0
lotka_volterra,122,CH,0.0,3.1394,0.0002,0.0267,0.0002,0
lotka_volterra,123,CH,0.0,5.7719,0.0004,0.0234,0.0001,0
lotka_volterra,124,CH,0.0333,3.3365,0.0007,0.0435,0.0004,0
lotka_volterra,125,CH,0.0,4.0974,0.0001,0.0286,0.0001,0
lotka_volterra,126,CH,0.0,1.5832,0.0001,0.0181,0.0001,0
lotka_volterra,127,CH,0.0,3.35,0.0007,0.0443,0.0003,0
lotka_volterra,128,CH,0.0,4.4624,0.0,0.0143,0.0,0
lotka_volterra,129,CH,0.0,2.6214,0.0002,0.032,0.0002,0
lotka_volterra,130,CH,0.0,2.7534,0.0002,0.0298,0.0002,0
lotka_volterra,131,CH,0.0,4.0263,0.0001,0.015,0.0001,0
lotka_volterra,132,CH,0.0,4.1328,0.0001,0.0183,0.0001,0
lotka_volterra,133,CH,0.0,3.0145,0.0002,0.0247,0.0003,0
lotka_volterra,134,CH,0.0,3.4005,0.0,0.0278,0.0002,0
lotka_volterra,135,CH,0.0333,4.1529,0.0,0.0132,0.0,0
lotka_volterra,136,CH,0.0667,2.105,0.0001,0.0305,0.0002,0
lotka_volterra,137,CH,0.0,4.0076,0.0002,0.0302,0.0002,0
lotka_volterra,138,CH,0.0,4.5891,0.0002,0.0332,0.0001,0
lotka_volterra,139,CH,0.0667,1.6458,0.0002,0.0438,0.0002,0
lotka_volterra,140,CH,0.0,3.1404,0.0002,0.0287,0.0003,0
lotka_volterra,141,CH,0.0,5.0149,0.0001,0.0348,0.0002,0
lotka_volterra,142,CH,0.0,3.807,0.0002,0.0356,0.0002,0
lotka_volterra,143,CH,0.0,4.2156,0.0,0.0478,0.0001,0
lotka_volterra,144,CH,0.0,3.5583,0.0002,0.0335,0.0003,0
lotka_volterra,145,CH,0.0,3.701,0.0001,0.0236,0.0001,0
lotka_volterra,146,CH,0.0,3.5444,0.0001,0.0362,0.0001,0
lotka_volterra,147,CH,0.0,2.8252,0.0002,0.0364,0.0002,0
lotka_volterra,148,CH,0.0,2.605,0.0003,0.0289,0.0001,0
lotka_volterra,149,CH,0.0,4.1557,0.0002,0.0204,0.0001,0
lotka_volterra,150,CH,0.0,1.9248,0.0005,0.0363,0.0005,0
lotka_volterra,151,CH,0.0,5.4234,0.0002,0.0318,0.0002,0
lotka_volterra,152,CH,0.0,4.7312,0.0,0.0169,0.0001,0
lotka_volterra,153,CH,0.0,3.6431,0.0001,0.0338,0.0002,0
lotka_volterra,154,CH,0.0,3.3397,0.0001,0.0245,0.0002,0
lotka_volterra,155,CH,0.0,3.4562,0.0001,0.0386,0.0002,0
lotka_volterra,156,CH,0.0,3.1151,0.0007,0.0466,0.0003,0
lotka_volterra,157,CH,0.0,4.5953,0.0001,0.0194,0.0001,0
lotka_volterra,158,CH,0.0,4.4756,0.0003,0.0169,0.0,0
lotka_volterra,159,CL,0.9667,1.1498,0.0004,0.0297,0.0002,1
lotka_volterra,160,CH,0.0,3.5588,0.0002,0.0334,0.0002,0
lotka_volterra,161,CH,0.0667,3.9606,0.0002,0.0305,0.0002,0
lotka_volterra,162,CL,0.9667,1.3061,0.0003,0.0139,0.0,1
lotka_volterra,163,CH,0.0,3.0898,0.0,0.0159,0.0,0
lotka_volterra,164,CH,0.0,4.4362,0.0006,0.0368,0.0004,0
lotka_volterra,165,CH,0.0,2.8172,0.0002,0.0261,0.0001,0
lotka_volterra,166,CH,0.0333,1.2491,0.0001,0.0233,0.0001,0
lotka_volterra,167,CH,0.0,4.743,0.0002,0.0262,0.0001,0
lotka_volterra,168,CH,0.0,5.9953,0.0005,0.0285,0.0001,0
lotka_volterra,169,CH,0.0,4.7775,0.0003,0.0251,0.0001,0
lotka_volterra,170,CH,0.0,4.001,0.0001,0.0202,0.0001,0
lotka_volterra,171,CL,0.9667,2.2791,0.0001,0.0259,0.0002,1
lotka_volterra,172,CH,0.0,3.2625,0.0007,0.0289,0.0005,0
lotka_volterra,173,CH,0.0,5.67,0.0001,0.0224,0.0001,0
lotka_volterra,174,CH,0.0,4.3764,0.0002,0.0187,0.0001,0
lotka_volterra,175,CH,0.0,5.2328,0.0002,0.0154,0.0001,0
lotka_volterra,176,CH,0.0333,4.7064,0.0002,0.0235,0.0001,0
lotka_volterra,177,CH,0.0,4.2301,0.0007,0.0621,0.0005,0
