depth,sector,condition,formalism_invariance_score,emergence_translation_fidelity,hierarchy_preservation_consistency,cross_formalism_operator_alignment,universality_retention_index,abstraction_equivalence_strength,implementation_dependency_bound,formalism_effectiveness,base_emergence,formalism_emergence,classification
16384,P-N,GraphDynamicalRecursion,0.9051,0.9043,1.0,1.0,0.8185,0.8185,0.0949,0.9051,0.954,0.8675,FORMALISM-STABLE
24576,P-N,GraphDynamicalRecursion,0.9045,0.9037,1.0,1.0,0.8174,0.8174,0.0955,0.9045,0.954,0.8669,FORMALISM-STABLE
32768,P-N,GraphDynamicalRecursion,0.9041,0.9032,1.0,1.0,0.8166,0.8166,0.0959,0.9041,0.954,0.8665,FORMALISM-STABLE
65536,P-N,GraphDynamicalRecursion,0.903,0.9022,1.0,1.0,0.8147,0.8147,0.097,0.903,0.9539,0.8654,FORMALISM-STABLE
131072,P-N,GraphDynamicalRecursion,0.902,0.9011,1.0,1.0,0.8127,0.8127,0.098,0.902,0.9536,0.8642,FORMALISM-STABLE
262144,P-N,GraphDynamicalRecursion,0.9009,0.9,1.0,1.0,0.8108,0.8108,0.0991,0.9009,0.9531,0.8628,FORMALISM-STABLE
524288,P-N,GraphDynamicalRecursion,0.8998,0.899,1.0,1.0,0.8089,0.8089,0.1002,0.8998,0.9522,0.861,FORMALISM-STABLE
1048576,P-N,GraphDynamicalRecursion,0.8988,0.8979,1.0,1.0,0.807,0.807,0.1012,0.8988,0.9502,0.8583,FORMALISM-STABLE
2097152,P-N,GraphDynamicalRecursion,0.8977,0.8968,1.0,1.0,0.8051,0.8051,0.1023,0.8977,0.9463,0.8539,FORMALISM-STABLE
4194304,P-N,GraphDynamicalRecursion,0.8966,0.8958,1.0,1.0,0.8032,0.8032,0.1034,0.8966,0.9387,0.8461,FORMALISM-STABLE
8388608,P-N,GraphDynamicalRecursion,0.8956,0.8947,1.0,1.0,0.8013,0.8013,0.1044,0.8956,0.9238,0.8318,FORMALISM-STABLE
16777216,P-N,GraphDynamicalRecursion,0.8945,0.8937,1.0,1.0,0.7994,0.7994,0.1055,0.8945,0.8954,0.8055,FORMALISM-STABLE
33554432,P-N,GraphDynamicalRecursion,0.8935,0.8926,1.0,1.0,0.7975,0.7975,0.1065,0.8935,0.8435,0.7583,FORMALISM-STABLE
67108864,P-N,GraphDynamicalRecursion,0.8924,0.8915,1.0,1.0,0.7956,0.7956,0.1076,0.8924,0.7559,0.6794,FORMALISM-STABLE
1,P-N,CategoryMorphismComposition,0.9,0.8997,1.0,1.0,0.8097,0.8097,0.1,0.9,0.9541,0.8634,FORMALISM-STABLE
2,P-N,CategoryMorphismComposition,0.8997,0.8993,1.0,1.0,0.8091,0.8091,0.1003,0.8997,0.9541,0.8631,FORMALISM-STABLE
4,P-N,CategoryMorphismComposition,0.8993,0.899,1.0,1.0,0.8085,0.8085,0.1007,0.8993,0.9541,0.8628,FORMALISM-STABLE
6,P-N,CategoryMorphismComposition,0.8991,0.8988,1.0,1.0,0.8081,0.8081,0.1009,0.8991,0.9541,0.8626,FORMALISM-STABLE
8,P-N,CategoryMorphismComposition,0.899,0.8986,1.0,1.0,0.8078,0.8078,0.101,0.899,0.9541,0.8625,FORMALISM-STABLE
12,P-N,CategoryMorphismComposition,0.8988,0.8984,1.0,1.0,0.8075,0.8075,0.1012,0.8988,0.9541,0.8623,FORMALISM-STABLE
16,P-N,CategoryMorphismComposition,0.8986,0.8983,1.0,1.0,0.8072,0.8072,0.1014,0.8986,0.9541,0.8621,FORMALISM-STABLE
20,P-N,CategoryMorphismComposition,0.8985,0.8982,1.0,1.0,0.807,0.807,0.1015,0.8985,0.9541,0.862,FORMALISM-STABLE
24,P-N,CategoryMorphismComposition,0.8984,0.8981,1.0,1.0,0.8069,0.8069,0.1016,0.8984,0.9541,0.862,FORMALISM-STABLE
32,P-N,CategoryMorphismComposition,0.8983,0.8979,1.0,1.0,0.8066,0.8066,0.1017,0.8983,0.9541,0.8618,FORMALISM-STABLE
40,P-N,CategoryMorphismComposition,0.8982,0.8978,1.0,1.0,0.8064,0.8064,0.1018,0.8982,0.9541,0.8617,FORMALISM-STABLE
48,P-N,CategoryMorphismComposition,0.8981,0.8977,1.0,1.0,0.8062,0.8062,0.1019,0.8981,0.9541,0.8617,FORMALISM-STABLE
64,P-N,CategoryMorphismComposition,0.8979,0.8976,1.0,1.0,0.806,0.806,0.1021,0.8979,0.9541,0.8615,FORMALISM-STABLE
80,P-N,CategoryMorphismComposition,0.8978,0.8975,1.0,1.0,0.8058,0.8058,0.1022,0.8978,0.9541,0.8614,FORMALISM-STABLE
96,P-N,CategoryMorphismComposition,0.8977,0.8974,1.0,1.0,0.8056,0.8056,0.1023,0.8977,0.9541,0.8613,FORMALISM-STABLE
128,P-N,CategoryMorphismComposition,0.8976,0.8973,1.0,1.0,0.8054,0.8054,0.1024,0.8976,0.9541,0.8612,FORMALISM-STABLE
160,P-N,CategoryMorphismComposition,0.8975,0.8971,1.0,1.0,0.8052,0.8052,0.1025,0.8975,0.9541,0.8611,FORMALISM-STABLE
192,P-N,CategoryMorphismComposition,0.8974,0.8971,1.0,1.0,0.805,0.805,0.1026,0.8974,0.9541,0.861,FORMALISM-STABLE
256,P-N,CategoryMorphismComposition,0.8972,0.8969,1.0,1.0,0.8047,0.8047,0.1028,0.8972,0.9541,0.8609,FORMALISM-STABLE
320,P-N,CategoryMorphismComposition,0.8971,0.8968,1.0,1.0,0.8045,0.8045,0.1029,0.8971,0.9541,0.8608,FORMALISM-STABLE
512,P-N,CategoryMorphismComposition,0.8969,0.8966,1.0,1.0,0.8041,0.8041,0.1031,0.8969,0.9541,0.8606,FORMALISM-STABLE
768,P-N,CategoryMorphismComposition,0.8967,0.8964,1.0,1.0,0.8038,0.8038,0.1033,0.8967,0.9541,0.8604,FORMALISM-STABLE
1024,P-N,CategoryMorphismComposition,0.8965,0.8962,1.0,1.0,0.8035,0.8035,0.1035,0.8965,0.9541,0.8603,FORMALISM-STABLE
1536,P-N,CategoryMorphismComposition,0.8963,0.896,1.0,1.0,0.8031,0.8031,0.1037,0.8963,0.9541,0.8601,FORMALISM-STABLE
2048,P-N,CategoryMorphismComposition,0.8962,0.8959,1.0,1.0,0.8029,0.8029,0.1038,0.8962,0.9541,0.8599,FORMALISM-STABLE
3072,P-N,CategoryMorphismComposition,0.896,0.8957,1.0,1.0,0.8025,0.8025,0.104,0.896,0.9541,0.8598,FORMALISM-STABLE
4096,P-N,CategoryMorphismComposition,0.8958,0.8955,1.0,1.0,0.8023,0.8023,0.1042,0.8958,0.9541,0.8596,FORMALISM-STABLE
6144,P-N,CategoryMorphismComposition,0.8956,0.8953,1.0,1.0,0.8019,0.8019,0.1044,0.8956,0.9541,0.8594,FORMALISM-STABLE
8192,P-N,CategoryMorphismComposition,0.8955,0.8952,1.0,1.0,0.8016,0.8016,0.1045,0.8955,0.9541,0.8593,FORMALISM-STABLE
12288,P-N,CategoryMorphismComposition,0.8953,0.895,1.0,1.0,0.8013,0.8013,0.1047,0.8953,0.9541,0.8591,FORMALISM-STABLE
16384,P-N,CategoryMorphismComposition,0.8952,0.8948,1.0,1.0,0.801,0.801,0.1048,0.8952,0.954,0.859,FORMALISM-STABLE
24576,P-N,CategoryMorphismComposition,0.895,0.8946,1.0,1.0,0.8007,0.8007,0.105,0.895,0.954,0.8588,FORMALISM-STABLE
32768,P-N,CategoryMorphismComposition,0.8948,0.8945,1.0,1.0,0.8004,0.8004,0.1052,0.8948,0.954,0.8586,FORMALISM-STABLE
65536,P-N,CategoryMorphismComposition,0.8945,0.8941,1.0,1.0,0.7998,0.7998,0.1055,0.8945,0.9539,0.8582,FORMALISM-STABLE
131072,P-N,CategoryMorphismComposition,0.8941,0.8938,1.0,1.0,0.7992,0.7992,0.1059,0.8941,0.9536,0.8576,FORMALISM-STABLE
262144,P-N,CategoryMorphismComposition,0.8938,0.8934,1.0,1.0,0.7985,0.7985,0.1062,0.8938,0.9531,0.8569,FORMALISM-STABLE
524288,P-N,CategoryMorphismComposition,0.8934,0.8931,1.0,1.0,0.7979,0.7979,0.1066,0.8934,0.9522,0.8557,FORMALISM-STABLE
1048576,P-N,CategoryMorphismComposition,0.8931,0.8928,1.0,1.0,0.7973,0.7973,0.1069,0.8931,0.9502,0.8537,FORMALISM-STABLE
2097152,P-N,CategoryMorphismComposition,0.8927,0.8924,1.0,1.0,0.7967,0.7967,0.1073,0.8927,0.9463,0.8499,FORMALISM-STABLE
4194304,P-N,CategoryMorphismComposition,0.8924,0.8921,1.0,1.0,0.7961,0.7961,0.1076,0.8924,0.9387,0.8428,FORMALISM-STABLE
8388608,P-N,CategoryMorphismComposition,0.892,0.8917,1.0,1.0,0.7954,0.7954,0.108,0.892,0.9238,0.8292,FORMALISM-STABLE
16777216,P-N,CategoryMorphismComposition,0.8917,0.8914,1.0,1.0,0.7948,0.7948,0.1083,0.8917,0.8954,0.8036,FORMALISM-STABLE
33554432,P-N,CategoryMorphismComposition,0.8913,0.891,1.0,1.0,0.7942,0.7942,0.1087,0.8913,0.8435,0.7571,FORMALISM-STABLE
67108864,P-N,CategoryMorphismComposition,0.891,0.8907,1.0,1.0,0.7936,0.7936,0.109,0.891,0.7559,0.6788,FORMALISM-STABLE
1,P-N,GroupoidInteractionFormalism,0.88,0.8789,1.0,1.0,0.7735,0.7735,0.12,0.88,0.9541,0.8447,FORMALISM-STABLE
2,P-N,GroupoidInteractionFormalism,0.8786,0.8776,1.0,1.0,0.7711,0.7711,0.1214,0.8786,0.9541,0.8434,FORMALISM-STABLE
4,P-N,GroupoidInteractionFormalism,0.8773,0.8762,1.0,1.0,0.7687,0.7687,0.1227,0.8773,0.9541,0.8422,FORMALISM-STABLE
6,P-N,GroupoidInteractionFormalism,0.8765,0.8755,1.0,1.0,0.7673,0.7673,0.1235,0.8765,0.9541,0.8415,FORMALISM-STABLE
8,P-N,GroupoidInteractionFormalism,0.8759,0.8749,1.0,1.0,0.7664,0.7664,0.1241,0.8759,0.9541,0.841,FORMALISM-STABLE
12,P-N,GroupoidInteractionFormalism,0.8751,0.8741,1.0,1.0,0.765,0.765,0.1249,0.8751,0.9541,0.8403,FORMALISM-STABLE
16,P-N,GroupoidInteractionFormalism,0.8746,0.8735,1.0,1.0,0.764,0.764,0.1254,0.8746,0.9541,0.8398,FORMALISM-STABLE
20,P-N,GroupoidInteractionFormalism,0.8741,0.8731,1.0,1.0,0.7632,0.7632,0.1259,0.8741,0.9541,0.8394,FORMALISM-STABLE
24,P-N,GroupoidInteractionFormalism,0.8738,0.8727,1.0,1.0,0.7626,0.7626,0.1262,0.8738,0.9541,0.8391,FORMALISM-STABLE
32,P-N,GroupoidInteractionFormalism,0.8732,0.8722,1.0,1.0,0.7616,0.7616,0.1268,0.8732,0.9541,0.8385,FORMALISM-STABLE
40,P-N,GroupoidInteractionFormalism,0.8728,0.8718,1.0,1.0,0.7609,0.7609,0.1272,0.8728,0.9541,0.8381,FORMALISM-STABLE
48,P-N,GroupoidInteractionFormalism,0.8724,0.8714,1.0,1.0,0.7602,0.7602,0.1276,0.8724,0.9541,0.8378,FORMALISM-STABLE
64,P-N,GroupoidInteractionFormalism,0.8719,0.8708,1.0,1.0,0.7593,0.7593,0.1281,0.8719,0.9541,0.8373,FORMALISM-STABLE
80,P-N,GroupoidInteractionFormalism,0.8714,0.8704,1.0,1.0,0.7585,0.7585,0.1286,0.8714,0.9541,0.8369,FORMALISM-STABLE
96,P-N,GroupoidInteractionFormalism,0.8711,0.87,1.0,1.0,0.7579,0.7579,0.1289,0.8711,0.9541,0.8366,FORMALISM-STABLE
128,P-N,GroupoidInteractionFormalism,0.8705,0.8695,1.0,1.0,0.7569,0.7569,0.1295,0.8705,0.9541,0.8361,FORMALISM-STABLE
160,P-N,GroupoidInteractionFormalism,0.8701,0.869,1.0,1.0,0.7561,0.7561,0.1299,0.8701,0.9541,0.8357,FORMALISM-STABLE
192,P-N,GroupoidInteractionFormalism,0.8697,0.8687,1.0,1.0,0.7555,0.7555,0.1303,0.8697,0.9541,0.8354,FORMALISM-STABLE
256,P-N,GroupoidInteractionFormalism,0.8692,0.8681,1.0,1.0,0.7546,0.7546,0.1308,0.8692,0.9541,0.8349,FORMALISM-STABLE
320,P-N,GroupoidInteractionFormalism,0.8687,0.8677,1.0,1.0,0.7538,0.7538,0.1313,0.8687,0.9541,0.8345,FORMALISM-STABLE
512,P-N,GroupoidInteractionFormalism,0.8678,0.8668,1.0,1.0,0.7522,0.7522,0.1322,0.8678,0.9541,0.8337,FORMALISM-STABLE
768,P-N,GroupoidInteractionFormalism,0.867,0.866,1.0,1.0,0.7508,0.7508,0.133,0.867,0.9541,0.8329,FORMALISM-STABLE
1024,P-N,GroupoidInteractionFormalism,0.8665,0.8654,1.0,1.0,0.7499,0.7499,0.1335,0.8665,0.9541,0.8324,FORMALISM-STABLE
1536,P-N,GroupoidInteractionFormalism,0.8657,0.8646,1.0,1.0,0.7485,0.7485,0.1343,0.8657,0.9541,0.8317,FORMALISM-STABLE
2048,P-N,GroupoidInteractionFormalism,0.8651,0.8641,1.0,1.0,0.7475,0.7475,0.1349,0.8651,0.9541,0.8312,FORMALISM-STABLE
3072,P-N,GroupoidInteractionFormalism,0.8643,0.8633,1.0,1.0,0.7461,0.7461,0.1357,0.8643,0.9541,0.8305,FORMALISM-STABLE
4096,P-N,GroupoidInteractionFormalism,0.8638,0.8627,1.0,1.0,0.7452,0.7452,0.1362,0.8638,0.9541,0.83,FORMALISM-STABLE
6144,P-N,GroupoidInteractionFormalism,0.863,0.8619,1.0,1.0,0.7438,0.7438,0.137,0.863,0.9541,0.8293,FORMALISM-STABLE
8192,P-N,GroupoidInteractionFormalism,0.8624,0.8614,1.0,1.0,0.7428,0.7428,0.1376,0.8624,0.9541,0.8287,FORMALISM-STABLE
12288,P-N,GroupoidInteractionFormalism,0.8616,0.8606,1.0,1.0,0.7415,0.7415,0.1384,0.8616,0.9541,0.828,FORMALISM-STABLE
16384,P-N,GroupoidInteractionFormalism,0.861,0.86,1.0,1.0,0.7405,0.7405,0.139,0.861,0.954,0.8275,FORMALISM-STABLE
24576,P-N,GroupoidInteractionFormalism,0.8603,0.8592,1.0,1.0,0.7392,0.7392,0.1397,0.8603,0.954,0.8267,FORMALISM-STABLE
32768,P-N,GroupoidInteractionFormalism,0.8597,0.8587,1.0,1.0,0.7382,0.7382,0.1403,0.8597,0.954,0.8262,FORMALISM-STABLE
65536,P-N,GroupoidInteractionFormalism,0.8583,0.8573,1.0,1.0,0.7359,0.7359,0.1417,0.8583,0.9539,0.8249,FORMALISM-STABLE
131072,P-N,GroupoidInteractionFormalism,0.857,0.856,1.0,1.0,0.7335,0.7335,0.143,0.857,0.9536,0.8235,FORMALISM-STABLE
262144,P-N,GroupoidInteractionFormalism,0.8556,0.8546,1.0,1.0,0.7312,0.7312,0.1444,0.8556,0.9531,0.8218,FORMALISM-STABLE
524288,P-N,GroupoidInteractionFormalism,0.8543,0.8533,1.0,1.0,0.7289,0.7289,0.1457,0.8543,0.9522,0.8198,FORMALISM-STABLE
1048576,P-N,GroupoidInteractionFormalism,0.8529,0.8519,1.0,1.0,0.7266,0.7266,0.1471,0.8529,0.9502,0.8169,FORMALISM-STABLE
2097152,P-N,GroupoidInteractionFormalism,0.8516,0.8506,1.0,1.0,0.7243,0.7243,0.1484,0.8516,0.9463,0.8124,FORMALISM-STABLE
4194304,P-N,GroupoidInteractionFormalism,0.8502,0.8492,1.0,1.0,0.722,0.722,0.1498,0.8502,0.9387,0.8047,FORMALISM-STABLE
8388608,P-N,GroupoidInteractionFormalism,0.8489,0.8478,1.0,1.0,0.7197,0.7197,0.1511,0.8489,0.9238,0.7909,FORMALISM-STABLE
16777216,P-N,GroupoidInteractionFormalism,0.8475,0.8465,1.0,1.0,0.7174,0.7174,0.1525,0.8475,0.8954,0.7656,FORMALISM-STABLE
33554432,P-N,GroupoidInteractionFormalism,0.8462,0.8451,1.0,1.0,0.7151,0.7151,0.1538,0.8462,0.8435,0.7206,FORMALISM-STABLE
67108864,P-N,GroupoidInteractionFormalism,0.8448,0.8438,1.0,1.0,0.7128,0.7128,0.1552,0.8448,0.7559,0.6457,FORMALISM-STABLE
1,P-N,AlgebraicRecursiveTransformation,0.91,0.9093,1.0,1.0,0.8275,0.8275,0.09,0.91,0.9541,0.8721,FORMALISM-STABLE
2,P-N,AlgebraicRecursiveTransformation,0.9093,0.9086,1.0,1.0,0.8262,0.8262,0.0907,0.9093,0.9541,0.8715,FORMALISM-STABLE
4,P-N,AlgebraicRecursiveTransformation,0.9086,0.9079,1.0,1.0,0.825,0.825,0.0914,0.9086,0.9541,0.8709,FORMALISM-STABLE
6,P-N,AlgebraicRecursiveTransformation,0.9082,0.9075,1.0,1.0,0.8242,0.8242,0.0918,0.9082,0.9541,0.8705,FORMALISM-STABLE
8,P-N,AlgebraicRecursiveTransformation,0.9079,0.9072,1.0,1.0,0.8237,0.8237,0.0921,0.9079,0.9541,0.8702,FORMALISM-STABLE
12,P-N,AlgebraicRecursiveTransformation,0.9075,0.9068,1.0,1.0,0.8229,0.8229,0.0925,0.9075,0.9541,0.8699,FORMALISM-STABLE
16,P-N,AlgebraicRecursiveTransformation,0.9072,0.9065,1.0,1.0,0.8224,0.8224,0.0928,0.9072,0.9541,0.8696,FORMALISM-STABLE
20,P-N,AlgebraicRecursiveTransformation,0.907,0.9063,1.0,1.0,0.822,0.822,0.093,0.907,0.9541,0.8694,FORMALISM-STABLE
24,P-N,AlgebraicRecursiveTransformation,0.9068,0.9061,1.0,1.0,0.8217,0.8217,0.0932,0.9068,0.9541,0.8692,FORMALISM-STABLE
32,P-N,AlgebraicRecursiveTransformation,0.9065,0.9058,1.0,1.0,0.8212,0.8212,0.0935,0.9065,0.9541,0.869,FORMALISM-STABLE
40,P-N,AlgebraicRecursiveTransformation,0.9063,0.9056,1.0,1.0,0.8207,0.8207,0.0937,0.9063,0.9541,0.8688,FORMALISM-STABLE
48,P-N,AlgebraicRecursiveTransformation,0.9061,0.9054,1.0,1.0,0.8204,0.8204,0.0939,0.9061,0.9541,0.8686,FORMALISM-STABLE
64,P-N,AlgebraicRecursiveTransformation,0.9058,0.9051,1.0,1.0,0.8199,0.8199,0.0942,0.9058,0.9541,0.8683,FORMALISM-STABLE
80,P-N,AlgebraicRecursiveTransformation,0.9056,0.9049,1.0,1.0,0.8195,0.8195,0.0944,0.9056,0.9541,0.8681,FORMALISM-STABLE
96,P-N,AlgebraicRecursiveTransformation,0.9054,0.9047,1.0,1.0,0.8191,0.8191,0.0946,0.9054,0.9541,0.868,FORMALISM-STABLE
128,P-N,AlgebraicRecursiveTransformation,0.9051,0.9045,1.0,1.0,0.8186,0.8186,0.0949,0.9051,0.9541,0.8677,FORMALISM-STABLE
160,P-N,AlgebraicRecursiveTransformation,0.9049,0.9042,1.0,1.0,0.8182,0.8182,0.0951,0.9049,0.9541,0.8675,FORMALISM-STABLE
192,P-N,AlgebraicRecursiveTransformation,0.9047,0.904,1.0,1.0,0.8179,0.8179,0.0953,0.9047,0.9541,0.8673,FORMALISM-STABLE
256,P-N,AlgebraicRecursiveTransformation,0.9044,0.9038,1.0,1.0,0.8174,0.8174,0.0956,0.9044,0.9541,0.8671,FORMALISM-STABLE
320,P-N,AlgebraicRecursiveTransformation,0.9042,0.9035,1.0,1.0,0.8169,0.8169,0.0958,0.9042,0.9541,0.8669,FORMALISM-STABLE
512,P-N,AlgebraicRecursiveTransformation,0.9037,0.9031,1.0,1.0,0.8161,0.8161,0.0963,0.9037,0.9541,0.8664,FORMALISM-STABLE
768,P-N,AlgebraicRecursiveTransformation,0.9033,0.9026,1.0,1.0,0.8153,0.8153,0.0967,0.9033,0.9541,0.8661,FORMALISM-STABLE
1024,P-N,AlgebraicRecursiveTransformation,0.903,0.9024,1.0,1.0,0.8148,0.8148,0.097,0.903,0.9541,0.8658,FORMALISM-STABLE
1536,P-N,AlgebraicRecursiveTransformation,0.9026,0.9019,1.0,1.0,0.8141,0.8141,0.0974,0.9026,0.9541,0.8654,FORMALISM-STABLE
2048,P-N,AlgebraicRecursiveTransformation,0.9023,0.9017,1.0,1.0,0.8136,0.8136,0.0977,0.9023,0.9541,0.8652,FORMALISM-STABLE
3072,P-N,AlgebraicRecursiveTransformation,0.9019,0.9012,1.0,1.0,0.8128,0.8128,0.0981,0.9019,0.9541,0.8648,FORMALISM-STABLE
4096,P-N,AlgebraicRecursiveTransformation,0.9016,0.901,1.0,1.0,0.8123,0.8123,0.0984,0.9016,0.9541,0.8645,FORMALISM-STABLE
6144,P-N,AlgebraicRecursiveTransformation,0.9012,0.9005,1.0,1.0,0.8116,0.8116,0.0988,0.9012,0.9541,0.8642,FORMALISM-STABLE
8192,P-N,AlgebraicRecursiveTransformation,0.9009,0.9003,1.0,1.0,0.811,0.811,0.0991,0.9009,0.9541,0.8639,FORMALISM-STABLE
12288,P-N,AlgebraicRecursiveTransformation,0.9005,0.8998,1.0,1.0,0.8103,0.8103,0.0995,0.9005,0.9541,0.8635,FORMALISM-STABLE
16384,P-N,AlgebraicRecursiveTransformation,0.9002,0.8996,1.0,1.0,0.8098,0.8098,0.0998,0.9002,0.954,0.8632,FORMALISM-STABLE
24576,P-N,AlgebraicRecursiveTransformation,0.8998,0.8991,1.0,1.0,0.809,0.809,0.1002,0.8998,0.954,0.8628,FORMALISM-STABLE
32768,P-N,AlgebraicRecursiveTransformation,0.8995,0.8989,1.0,1.0,0.8085,0.8085,0.1005,0.8995,0.954,0.8625,FORMALISM-STABLE
65536,P-N,AlgebraicRecursiveTransformation,0.8988,0.8982,1.0,1.0,0.8073,0.8073,0.1012,0.8988,0.9539,0.8618,FORMALISM-STABLE
131072,P-N,AlgebraicRecursiveTransformation,0.8981,0.8975,1.0,1.0,0.806,0.806,0.1019,0.8981,0.9536,0.861,FORMALISM-STABLE
262144,P-N,AlgebraicRecursiveTransformation,0.8974,0.8968,1.0,1.0,0.8047,0.8047,0.1026,0.8974,0.9531,0.8599,FORMALISM-STABLE
524288,P-N,AlgebraicRecursiveTransformation,0.8967,0.8961,1.0,1.0,0.8035,0.8035,0.1033,0.8967,0.9522,0.8584,FORMALISM-STABLE
1048576,P-N,AlgebraicRecursiveTransformation,0.896,0.8954,1.0,1.0,0.8022,0.8022,0.104,0.896,0.9502,0.856,FORMALISM-STABLE
2097152,P-N,AlgebraicRecursiveTransformation,0.8953,0.8947,1.0,1.0,0.801,0.801,0.1047,0.8953,0.9463,0.8519,FORMALISM-STABLE
4194304,P-N,AlgebraicRecursiveTransformation,0.8946,0.894,1.0,1.0,0.7997,0.7997,0.1054,0.8946,0.9387,0.8445,FORMALISM-STABLE
8388608,P-N,AlgebraicRecursiveTransformation,0.8939,0.8933,1.0,1.0,0.7985,0.7985,0.1061,0.8939,0.9238,0.8306,FORMALISM-STABLE
16777216,P-N,AlgebraicRecursiveTransformation,0.8932,0.8926,1.0,1.0,0.7972,0.7972,0.1068,0.8932,0.8954,0.8046,FORMALISM-STABLE
33554432,P-N,AlgebraicRecursiveTransformation,0.8925,0.8919,1.0,1.0,0.796,0.796,0.1075,0.8925,0.8435,0.7577,FORMALISM-STABLE
67108864,P-N,AlgebraicRecursiveTransformation,0.8918,0.8912,1.0,1.0,0.7947,0.7947,0.1082,0.8918,0.7559,0.6791,FORMALISM-STABLE
1,P-N,CellularRelationalPropagation,0.85,0.8488,1.0,1.0,0.7215,0.7215,0.15,0.85,0.9541,0.8174,FORMALISM-STABLE
2,P-N,CellularRelationalPropagation,0.848,0.8468,1.0,1.0,0.7181,0.7181,0.152,0.848,0.9541,0.8156,FORMALISM-STABLE
4,P-N,CellularRelationalPropagation,0.8461,0.8449,1.0,1.0,0.7148,0.7148,0.1539,0.8461,0.9541,0.8138,FORMALISM-STABLE
6,P-N,CellularRelationalPropagation,0.8449,0.8437,1.0,1.0,0.7129,0.7129,0.1551,0.8449,0.9541,0.8128,FORMALISM-STABLE
8,P-N,CellularRelationalPropagation,0.8441,0.8429,1.0,1.0,0.7115,0.7115,0.1559,0.8441,0.9541,0.8121,FORMALISM-STABLE
12,P-N,CellularRelationalPropagation,0.843,0.8418,1.0,1.0,0.7096,0.7096,0.157,0.843,0.9541,0.811,FORMALISM-STABLE
16,P-N,CellularRelationalPropagation,0.8422,0.8409,1.0,1.0,0.7082,0.7082,0.1578,0.8422,0.9541,0.8103,FORMALISM-STABLE
20,P-N,CellularRelationalPropagation,0.8415,0.8403,1.0,1.0,0.7071,0.7071,0.1585,0.8415,0.9541,0.8097,FORMALISM-STABLE
24,P-N,CellularRelationalPropagation,0.841,0.8398,1.0,1.0,0.7063,0.7063,0.159,0.841,0.9541,0.8093,FORMALISM-STABLE
32,P-N,CellularRelationalPropagation,0.8402,0.839,1.0,1.0,0.7049,0.7049,0.1598,0.8402,0.9541,0.8085,FORMALISM-STABLE
40,P-N,CellularRelationalPropagation,0.8396,0.8384,1.0,1.0,0.7039,0.7039,0.1604,0.8396,0.9541,0.808,FORMALISM-STABLE
48,P-N,CellularRelationalPropagation,0.839,0.8378,1.0,1.0,0.703,0.703,0.161,0.839,0.9541,0.8075,FORMALISM-STABLE
64,P-N,CellularRelationalPropagation,0.8382,0.837,1.0,1.0,0.7016,0.7016,0.1618,0.8382,0.9541,0.8068,FORMALISM-STABLE
80,P-N,CellularRelationalPropagation,0.8376,0.8364,1.0,1.0,0.7006,0.7006,0.1624,0.8376,0.9541,0.8062,FORMALISM-STABLE
96,P-N,CellularRelationalPropagation,0.8371,0.8359,1.0,1.0,0.6997,0.6997,0.1629,0.8371,0.9541,0.8057,FORMALISM-STABLE
128,P-N,CellularRelationalPropagation,0.8363,0.8351,1.0,1.0,0.6983,0.6983,0.1637,0.8363,0.9541,0.805,FORMALISM-STABLE
160,P-N,CellularRelationalPropagation,0.8356,0.8344,1.0,1.0,0.6973,0.6973,0.1644,0.8356,0.9541,0.8044,FORMALISM-STABLE
192,P-N,CellularRelationalPropagation,0.8351,0.8339,1.0,1.0,0.6964,0.6964,0.1649,0.8351,0.9541,0.8039,FORMALISM-STABLE
256,P-N,CellularRelationalPropagation,0.8343,0.8331,1.0,1.0,0.6951,0.6951,0.1657,0.8343,0.9541,0.8032,FORMALISM-STABLE
320,P-N,CellularRelationalPropagation,0.8337,0.8325,1.0,1.0,0.694,0.694,0.1663,0.8337,0.9541,0.8026,FORMALISM-STABLE
512,P-N,CellularRelationalPropagation,0.8323,0.8312,1.0,1.0,0.6918,0.6918,0.1677,0.8323,0.9541,0.8014,FORMALISM-STABLE
768,P-N,CellularRelationalPropagation,0.8312,0.83,1.0,1.0,0.6899,0.6899,0.1688,0.8312,0.9541,0.8004,FORMALISM-STABLE
1024,P-N,CellularRelationalPropagation,0.8304,0.8292,1.0,1.0,0.6885,0.6885,0.1696,0.8304,0.9541,0.7997,FORMALISM-STABLE
1536,P-N,CellularRelationalPropagation,0.8292,0.828,1.0,1.0,0.6866,0.6866,0.1708,0.8292,0.9541,0.7986,FORMALISM-STABLE
2048,P-N,CellularRelationalPropagation,0.8284,0.8272,1.0,1.0,0.6853,0.6853,0.1716,0.8284,0.9541,0.7979,FORMALISM-STABLE
3072,P-N,CellularRelationalPropagation,0.8273,0.8261,1.0,1.0,0.6834,0.6834,0.1727,0.8273,0.9541,0.7969,FORMALISM-STABLE
4096,P-N,CellularRelationalPropagation,0.8265,0.8253,1.0,1.0,0.6821,0.6821,0.1735,0.8265,0.9541,0.7961,FORMALISM-STABLE
6144,P-N,CellularRelationalPropagation,0.8253,0.8241,1.0,1.0,0.6802,0.6802,0.1747,0.8253,0.9541,0.7951,FORMALISM-STABLE
