sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b
1138,17,gray_scott,422,nonlinear_oscillator,3,0,0.8,0.1725,1.0,1.0,0.8333,1.0,0.6334856131101045,6,0.991142277587195,0.9838761864353667,0.5829284258463608,0.06962517490681305,0.0,0,0,14,0
1139,260,kuramoto,225,population,0,0,0.9841,0.7,0.0,0.0,1.0,0.4667,0.570927903488736,26,0.4268999371506517,0.6047510567390428,-0.019531958423029558,0.12306334582296498,0.0,0,0,15,10
1140,193,kuramoto,47,nonlinear_oscillator,3,0,0.7413,0.1525,1.0,0.0,1.0,1.0,0.6341647431864534,0,0.9999035347561354,0.9974665456353387,0.6504568735352717,0.00871387586569241,0.0,0,0,15,0
1141,463,gray_scott,324,coupled_map_lattice,3,3,1.0,0.9936,0.68,1.0,1.0,1.0,0.35627082143483374,10,0.9999968761527928,0.987565443826311,0.9322097674882011,0.0008236211743384569,0.0,0,0,15,15
1142,406,coupled_map_lattice,303,gray_scott,0,3,0.21,0.5814,0.62,1.0,1.0,1.0,0.383938457681644,0,0.9999935525102819,0.9992440143420126,0.7778383175139245,0.009858249805258387,0.0,0,0,4,14
1143,407,gray_scott,261,nonlinear_oscillator,3,0,1.0,0.115,0.76,1.0,1.0,1.0,0.09464388887660151,0,0.9999796732885622,0.9964842599355599,0.3336551599341241,0.0040421006817783905,0.0,0,0,15,0
1144,27,kuramoto,145,kuramoto,3,0,0.5212,0.4477,1.0,1.0,1.0,0.4667,0.40483549060889046,0,0.9474623009306198,0.675527129968624,0.7671553174762146,0.0963837966586283,0.0,0,0,12,8
1145,99,gray_scott,414,branching,0,0,1.0,0.7318,0.0,0.0,1.0,1.0,0.639998460058716,200,0.4777723465866188,0.47025762696462353,-0.32780735625554286,0.041804979215385334,0.0,0,0,16,16
1146,79,nonlinear_oscillator,421,nonlinear_oscillator,0,0,0.1125,0.3929,1.0,1.0,1.0,0.8333,0.2371600426878565,0,0.9252662657581692,0.9432656388961652,0.8645523526071062,0.09217449412474152,0.0,0,0,0,10
1147,124,nonlinear_oscillator,61,nonlinear_oscillator,0,0,0.1624,0.1325,0.0,1.0,1.0,1.0,0.5442662239187951,35,0.9999253084239841,0.9308365953933052,0.9948776313507519,0.03855576122716316,0.0,0,0,0,0
1148,69,nonlinear_oscillator,65,gray_scott,0,3,0.1498,0.9999,1.0,1.0,1.0,1.0,0.16317667890173332,58,0.9999794376406836,0.8813312121520773,0.2735708768979489,0.035511423140136014,0.0,0,0,0,15
1149,280,nonlinear_oscillator,198,nonlinear_oscillator,0,0,0.1525,0.26,1.0,0.0,1.0,1.0,0.35150862103705044,0,0.9999624189205372,0.9981444491784708,0.9497505464613908,0.037437858981796544,0.0,0,0,0,10
1150,393,gray_scott,297,kuramoto,3,3,1.0,0.9285,0.9,1.0,0.9667,1.0,0.148327852940856,33,0.9937338898858415,0.9479132635934,0.7937219720543555,0.008259801278879493,0.0,0,0,15,15
1151,339,nonlinear_oscillator,401,population,0,0,0.1975,0.35,0.0,0.64,1.0,0.9667,0.3610697810521698,19,0.9919992656263326,0.9731470928413247,0.9603075804728688,0.014688288022742886,0.0,0,0,4,10
1152,258,kuramoto,445,kuramoto,3,0,0.798,0.2572,1.0,1.0,1.0,0.9667,0.7196144183080564,8,0.9997329030928868,0.9881450705431605,0.49352039541052445,0.024140875533848482,0.0,0,0,15,5
1153,401,coupled_map_lattice,352,gray_scott,0,0,0.165,0.7,0.08,0.0,0.8333,0.6,0.1631621804219497,82,0.44970875248413755,0.5527266596778325,0.016847258348247095,0.07672011355955696,0.0,0,0,2,11
1154,457,gray_scott,293,kuramoto,3,0,0.8,0.529,1.0,0.0,0.5333,1.0,0.6529550497448148,27,0.2243181763275984,0.6092831771991771,0.2682840490479468,0.02031761402518656,0.0,0,0,11,14
1155,113,kuramoto,253,gray_scott,0,3,0.9744,0.543,0.0,1.0,1.0,0.8,0.6182607685925408,0,0.9436182888270409,0.9536841977081986,0.598589539774212,0.06002998846152809,0.0,0,0,15,12
1156,294,gray_scott,110,nonlinear_oscillator,3,0,0.6014,0.1375,1.0,0.0,0.9667,1.0,0.6746386102622103,13,0.9987992505137093,0.9823948242860666,0.624406558421594,0.013222578963628755,0.0,0,0,15,0
1157,364,gray_scott,103,nonlinear_oscillator,0,0,1.0,0.2697,0.0,1.0,0.9667,1.0,0.14429542660142008,0,0.970048599586591,0.9656065271537332,0.47075507537657113,0.07150974919442585,0.0,0,0,15,7
1158,418,nonlinear_oscillator,281,nonlinear_oscillator,0,0,0.125,0.125,0.0,1.0,1.0,1.0,0.6576441879204479,34,0.9999922906018692,0.9214007426524643,0.9990540033263136,0.031987095213137744,0.0,0,0,0,0
1159,104,gray_scott,337,kuramoto,3,0,0.8621,0.878,1.0,0.0,0.9667,0.9333,0.48099003516420996,0,0.9974412116827365,0.99085036435066,0.8901250719617472,0.001655427536558285,0.0,0,0,14,16
1160,201,gray_scott,187,nonlinear_oscillator,3,0,1.0,0.155,1.0,0.0,1.0,1.0,0.0740353674826424,186,0.9079159596023872,0.7440093815288185,0.3925014069985579,0.07520387143360445,0.0,0,0,16,0
1161,282,gray_scott,40,nonlinear_oscillator,3,0,0.8499,0.1075,1.0,1.0,0.7,1.0,0.7963159117036142,11,0.9814066542297333,0.9576685527222187,0.5340029206123179,0.018706566083373913,0.0,0,0,13,0
1162,12,gray_scott,95,gray_scott,3,3,0.8486,0.9454,1.0,0.6,0.9,1.0,0.4170493149863443,0,0.9882793332457535,0.9898840737092328,0.9294899537822253,0.0065770493202161745,0.0,0,0,14,16
1163,382,nonlinear_oscillator,217,nonlinear_oscillator,0,0,0.1696,0.1175,1.0,0.0,1.0,1.0,0.2904510665229338,89,0.9997232944204855,0.7736637053119445,0.9926254424953582,0.007586902447098386,0.0,0,0,0,0
1164,437,nonlinear_oscillator,310,nonlinear_oscillator,0,0,0.15,0.115,1.0,1.0,1.0,1.0,0.6140513779224468,16,0.9999999978990417,0.9670800349692867,0.996509864060564,0.030196940003877723,0.0,0,0,0,0
1165,462,nonlinear_oscillator,366,nonlinear_oscillator,0,0,0.1125,0.13,1.0,1.0,0.8667,1.0,0.11642124286410287,95,0.8809498391429331,0.6607830082184725,0.9985089908981176,0.018463349475769053,0.0,0,0,0,0
1166,153,kuramoto,426,nonlinear_oscillator,0,0,0.3519,0.2998,1.0,1.0,0.8667,1.0,0.620627208397228,0,0.9941627682818517,0.9940128704554166,0.9929527760033048,0.0010130799729656517,0.0,0,0,9,7
1167,123,branching,222,gray_scott,3,3,0.5859,0.7495,0.9,1.0,1.0,0.7667,0.7807806046436023,0,0.9872478729457377,0.9879880914797201,0.9537466002588448,0.024559179844486592,0.0,0,0,12,14
1168,406,nonlinear_oscillator,299,coupled_map_lattice,0,3,0.2,0.949,0.0,1.0,1.0,1.0,0.5660135069029604,0,0.9999792307786848,0.9993312016304141,0.5234073553137395,0.052901801000534016,0.0,0,0,4,15
1169,327,gray_scott,219,coupled_map_lattice,0,0,0.55,0.2,1.0,0.6,0.2667,1.0,0.3897051386618839,0,0.8727004710236461,0.6526209923837445,0.5102671566290379,0.22512189614160025,0.0,0,0,6,2
1170,150,coupled_map_lattice,290,nonlinear_oscillator,3,0,0.4347,0.2068,0.98,1.0,1.0,1.0,0.32672351564299185,4,0.9999999850896589,0.9931294306257047,0.917085255828411,0.00010239853370243995,0.0,0,0,11,1
1171,206,coupled_map_lattice,419,nonlinear_oscillator,3,0,0.6375,0.3173,0.92,1.0,0.8667,1.0,0.08086482185860148,0,0.06621103039989748,0.6074626447162804,0.6062509754566037,0.047825479771235704,0.0,0,0,13,8
1172,222,gray_scott,423,coupled_map_lattice,3,0,0.7495,0.245,1.0,0.8,0.7667,1.0,0.6365045280741658,3,0.9780981607718982,0.9776649304725317,0.7307284717824504,0.06687998867078289,0.0,0,0,14,6
1173,88,coupled_map_lattice,88,nonlinear_oscillator,0,0,0.34,0.1225,0.96,1.0,1.0,1.0,0.544284861180448,15,0.9999999727622189,0.9709971638116888,0.9189988502213792,0.057914966105077355,0.0,0,0,9,0
1174,282,gray_scott,137,gray_scott,3,3,0.8499,1.0,1.0,0.8,0.7,1.0,0.5160031994806602,20,0.9395383207325085,0.8938478003149163,0.7121110078575402,0.07499165350120601,0.0,0,0,13,14
1175,462,kuramoto,352,nonlinear_oscillator,3,0,0.8821,0.1525,1.0,0.0,1.0,1.0,0.72171705333087,21,0.999942773247823,0.9623695120508262,0.37056988022442783,0.03455527947735837,0.0,0,0,15,0
1176,395,nonlinear_oscillator,196,population,0,0,0.12,0.3,1.0,0.8,1.0,0.9667,0.41030046248223445,10,0.9990007786904028,0.9866207902055055,0.9251090857122091,0.058913233304364765,0.0,0,0,0,9
1177,272,gray_scott,121,kuramoto,3,3,0.7,0.5724,1.0,1.0,0.6667,1.0,0.17123719990519215,76,0.93280999894523,0.6108881890153037,0.33505021993042006,0.015399671084344889,0.0,0,0,12,14
1178,396,population,219,coupled_map_lattice,0,0,0.45,0.2,0.7,0.6,0.8667,1.0,0.613111655541517,41,0.9855087180549023,0.8490089136141602,0.8793375808788756,0.027772080283574675,0.0,0,0,12,4
1179,212,coupled_map_lattice,124,nonlinear_oscillator,0,0,0.335,0.1624,0.9667,0.0,0.4,1.0,0.3250852247062109,21,0.9415478013906851,0.6383701236683615,0.8726028564456823,0.0029899246878817877,0.0,0,0,6,0
1180,169,nonlinear_oscillator,246,branching,0,0,0.1997,0.665,1.0,0.0,1.0,1.0,0.470168014323701,53,0.9999774043030072,0.8664039157439489,0.36229122223762517,0.01587948864951984,0.0,0,0,0,14
1181,73,gray_scott,196,branching,3,0,1.0,0.5333,0.78,0.5,1.0,1.0,0.11776039026088254,24,0.9991892385394816,0.9666369411160326,0.6589982008239912,0.03640370080650898,0.0,0,0,17,12
1182,88,kuramoto,347,kuramoto,0,3,0.6097,0.5755,0.0,1.0,1.0,0.9667,0.3551709343135698,57,0.9967821842993727,0.8914895923283084,0.7852391040968183,0.005150943769818828,0.0,0,0,15,13
1183,330,population,12,gray_scott,3,3,0.65,0.8486,1.0,1.0,0.5,0.9,0.5199376972658599,0,0.9051702890557918,0.9151756058902193,0.653259228733807,0.10518204428147407,0.0,0,0,12,13
1184,271,kuramoto,45,branching,0,0,0.3384,0.6625,1.0,0.0,0.9,1.0,0.780714734134549,0,0.9910083472908967,0.9927261852030859,0.527438859319345,0.024537473963262536,0.0,0,0,10,16
1185,315,nonlinear_oscillator,92,gray_scott,0,3,0.17,1.0,0.0,1.0,1.0,1.0,0.2564353503196777,46,0.9997863994580166,0.9259612740281702,0.49365994581113326,0.03390848817098081,0.0,0,0,2,15
1186,293,gray_scott,253,coupled_map_lattice,3,0,0.8003,0.3798,0.98,0.74,1.0,0.9,0.7574538692044255,8,0.9971283614894835,0.9866146809072447,0.8076512013595415,0.05015837144110365,0.0,0,0,14,12
1187,206,population,484,kuramoto,0,3,0.45,0.6164,0.8667,1.0,0.5667,1.0,0.3067013990164628,0,0.9704599339651765,0.6535887863605504,0.6479863795647245,0.05947059000603658,0.0,0,0,10,14
1188,404,branching,134,nonlinear_oscillator,0,0,0.5331,0.1948,0.06,1.0,1.0,1.0,0.7053279216752918,4,0.9999933120257524,0.994209952030328,0.7180854204083187,0.007210168604669815,0.0,0,0,13,1
1189,15,population,478,branching,3,0,0.5,0.2667,1.0,0.0,0.8,1.0,0.5130732769869683,0,0.9082560404887537,0.9144116949797756,0.9152884212644867,0.008668000793616642,0.0,0,0,13,7
1190,10,nonlinear_oscillator,321,nonlinear_oscillator,0,0,0.1875,0.31,0.0,0.0,1.0,1.0,0.10770667636617164,200,0.06862072307148334,0.06552675984178977,0.8618549989123471,0.007659759008829192,0.0,0,0,2,10
1191,334,kuramoto,177,branching,3,0,0.9665,0.1333,1.0,0.0,1.0,1.0,0.49859479988451716,31,0.999924381934085,0.9422959458724068,0.32278153750834454,0.013517473310062963,0.0,0,0,15,0
1192,473,coupled_map_lattice,169,kuramoto,3,3,0.5547,0.5861,0.94,1.0,0.8,1.0,0.4322800865232909,0,0.9690937430770725,0.9654045342876547,0.9544317514736544,0.021288548120418548,0.0,0,0,13,13
1193,433,nonlinear_oscillator,409,kuramoto,0,3,0.1724,0.7196,0.0,1.0,0.9667,1.0,0.7740625884195719,29,0.9994254626056689,0.9253522524082992,0.5395791173694324,0.012005644798133767,0.0,0,0,2,14
1194,99,population,2,nonlinear_oscillator,0,0,0.6,0.2394,0.0,1.0,0.2667,1.0,0.6877123057073946,4,0.4386267497557519,0.6408816978982841,-0.002994958708806307,0.1608453903248305,0.0,0,0,7,5
1195,413,nonlinear_oscillator,334,kuramoto,0,3,0.3125,0.9665,0.0,1.0,1.0,1.0,0.7245870114622495,5,0.9999750555181345,0.9932827144947679,0.6468671867060868,0.06215840335553986,0.0,0,0,11,15
1196,435,kuramoto,485,branching,0,0,0.3957,0.5291,1.0,0.18,1.0,1.0,0.49801618708427275,32,0.9999754136072172,0.9350039343730359,0.813089003013312,0.010513645122019449,0.0,0,0,12,14
1197,307,nonlinear_oscillator,441,branching,0,0,0.3147,0.2,1.0,0.0,1.0,1.0,0.1325041467007761,49,0.9958826227004902,0.9388474152613208,0.9783265646136307,0.011495906689073108,0.0,0,0,8,4
1198,73,gray_scott,88,nonlinear_oscillator,3,0,1.0,0.1225,0.78,1.0,1.0,1.0,0.7249839882414433,0,0.9999977576126152,0.999925823092725,0.39860228653810614,8.399177055491702e-05,0.0,0,0,15,0
1199,162,kuramoto,405,kuramoto,3,3,0.5735,0.5346,1.0,1.0,1.0,1.0,0.7133819473360998,10,0.999999997512519,0.9835246388220439,0.9894300003239604,0.0023857039271187493,0.0,0,0,13,13
1200,290,population,346,kuramoto,3,3,0.5,0.7642,0.95,1.0,0.7,1.0,0.7118114350120859,2,0.9751841087352879,0.9751725434569067,0.8741932021788767,0.005146176465658764,0.0,0,0,12,12
1201,61,branching,405,nonlinear_oscillator,0,0,0.5201,0.1525,0.14,0.0,1.0,1.0,0.6358030102766419,0,0.9893215827898103,0.9756863857516805,0.6413499363420196,0.036273605081143544,0.0,0,0,14,0
1202,149,branching,6,coupled_map_lattice,0,3,0.2667,0.9949,0.0,1.0,1.0,1.0,0.20019323751019913,22,0.9998913122903815,0.9692487354582136,0.5982369382659136,0.05927015830606496,0.0,0,0,8,15
1203,344,gray_scott,73,gray_scott,3,3,0.8493,1.0,0.975,0.78,0.8333,1.0,0.5089057680749562,15,0.9820017911610014,0.9640361919472338,0.8206374476939728,0.02358113252865314,0.0,0,0,15,15
1204,322,nonlinear_oscillator,211,gray_scott,0,3,0.095,0.8804,1.0,1.0,1.0,1.0,0.28415943588583686,0,0.9999999986359922,0.995413069616001,0.37530725921752783,0.14266827623441958,0.0,0,0,0,15
1205,423,coupled_map_lattice,368,population,0,3,0.245,0.55,0.8,0.925,1.0,0.7,0.47475461505774164,0,0.916492889754414,0.9244057920624543,0.8054651815451935,0.03261002493566254,0.0,0,0,5,13
1206,71,gray_scott,128,coupled_map_lattice,3,3,1.0,0.9257,1.0,1.0,1.0,1.0,0.644296895665724,9,0.9999999966644799,0.9868231786475232,0.9479358856578394,0.008846397993874627,0.0,0,0,16,16
1207,222,nonlinear_oscillator,462,kuramoto,0,3,0.37,0.8821,0.0,1.0,0.9333,1.0,0.3234508798252577,30,0.9786869399286247,0.9400709147356524,0.682792605972144,0.05737026215735533,0.0,0,0,12,16
1208,316,coupled_map_lattice,103,kuramoto,3,3,0.6039,0.9347,0.92,1.0,0.7667,1.0,0.6473394605334415,13,0.9815183227086617,0.9542522143345067,0.8899256658263958,0.02761084730391402,0.0,0,0,14,14
1209,257,branching,186,coupled_map_lattice,3,3,0.5901,0.7291,1.0,1.0,1.0,1.0,0.7390970389174695,0,0.9999999982453641,0.9989485971870533,0.9675025650256731,0.013631588181207566,0.0,0,0,13,15
1210,216,gray_scott,397,branching,0,0,1.0,0.6546,0.0,0.0,0.9667,1.0,0.2949781535598341,0,0.6476985722398332,0.8228579205408957,0.575409915294773,0.020243126533640708,0.0,0,0,14,15
1211,194,kuramoto,114,kuramoto,0,0,0.6815,0.4196,0.0,1.0,1.0,1.0,0.5115049506623128,0,0.9999756065565192,0.9994049716564694,0.7056776481959506,0.01755975114326807,0.0,0,0,15,12
1212,201,nonlinear_oscillator,186,kuramoto,0,3,0.1025,0.5843,1.0,1.0,1.0,0.7667,0.10988840851022129,5,0.9461883340732303,0.7133641965198811,0.598013110651507,0.13924805832077625,0.0,0,0,0,11
1213,297,gray_scott,296,coupled_map_lattice,3,3,0.5499,0.4514,1.0,1.0,0.5,1.0,0.4067060742892081,0,0.3182242133526954,0.666444348681415,0.7451905221737616,0.10660222320468574,0.0,0,0,11,12
1214,237,kuramoto,384,branching,3,0,0.8795,0.4667,1.0,0.0,1.0,1.0,0.40023698852824846,92,0.9997498498169863,0.7033990999130723,0.4130674041208467,0.03927981768983367,0.0,0,0,15,13
1215,178,nonlinear_oscillator,272,gray_scott,0,3,0.2298,0.7,1.0,1.0,1.0,0.6667,0.4217139521943267,0,0.8980095392817272,0.9118514796934888,0.7059517620238547,0.0601032925818879,0.0,0,0,3,13
1216,72,kuramoto,257,gray_scott,3,3,0.8424,0.9997,1.0,1.0,1.0,1.0,0.2135572625113899,0,0.9999999813576552,0.9988212914097419,0.9874063511508833,0.007867908547758005,0.0,0,0,16,16
1217,19,nonlinear_oscillator,341,kuramoto,0,0,0.145,0.2385,0.0,1.0,1.0,0.9,0.6173262392064622,1,0.9859426153020705,0.9860956319991945,0.9844042868740726,0.013487532892443928,0.0,0,0,0,6
1218,213,coupled_map_lattice,30,gray_scott,3,3,0.5851,0.5057,1.0,0.98,1.0,1.0,0.12209542385786608,41,0.9999164895254982,0.9412933337561802,0.9316984417312233,0.006242008873897836,0.0,0,0,15,13
1219,175,nonlinear_oscillator,53,kuramoto,0,3,0.135,0.7458,1.0,1.0,1.0,1.0,0.5082321009746762,14,0.9999999889595672,0.976734252563448,0.566831548733923,0.012872655833542059,0.0,0,0,0,15
1220,322,coupled_map_lattice,485,kuramoto,0,3,0.369,0.6351,0.64,1.0,0.4333,1.0,0.7532110965356131,13,0.8342374273954656,0.8264710647172765,0.5957616885903398,0.09883772099624281,0.0,0,0,8,11
1221,413,nonlinear_oscillator,233,gray_scott,0,3,0.3125,0.7926,0.0,1.0,1.0,0.7667,0.07964739287281776,0,0.5227324445592132,0.6840523668201094,0.5213131869417665,0.10352387487702097,0.0,0,0,11,13
1222,177,nonlinear_oscillator,281,gray_scott,0,3,0.1,1.0,1.0,0.76,1.0,1.0,0.7744037734531293,21,0.9999975995460006,0.9448420173080592,0.20406709917784463,0.017936908927368878,0.0,0,0,0,15
1223,284,population,27,kuramoto,3,3,0.9987,0.5212,0.9,1.0,0.0,1.0,0.32445772409778195,11,0.6056859630406646,0.6268667986602539,-0.11620258329265,0.6296251112164872,0.0,0,0,4,13
1224,407,population,358,nonlinear_oscillator,0,0,0.4,0.1775,0.975,0.0,0.8667,1.0,0.49224749487248765,0,0.9567868919424033,0.959214392730717,0.9257873631482877,0.004193129870168434,0.0,0,0,11,2
1225,442,nonlinear_oscillator,208,population,0,0,0.2375,0.4,0.0,0.48,1.0,0.9667,0.397394317527518,51,0.9787901571531235,0.9285570355367896,0.928978516684659,0.004552951352618793,0.0,0,0,7,13
1226,69,nonlinear_oscillator,144,nonlinear_oscillator,0,0,0.1498,0.125,1.0,1.0,1.0,1.0,0.3298160188439741,0,0.9999999915433919,0.9978409331196036,0.9985068124021407,0.02025876665248015,0.0,0,0,0,0
1227,225,branching,37,gray_scott,0,3,0.2,0.9965,0.0,1.0,1.0,1.0,0.42616243500832546,41,0.9998973427460042,0.9172534615268497,0.297914629530339,0.041323605207697976,0.0,0,0,3,15
1228,243,nonlinear_oscillator,412,coupled_map_lattice,0,3,0.15,0.9805,1.0,1.0,0.5,1.0,0.1297011949634274,0,0.9257269467267998,0.6437305242558066,0.22968876788994405,0.0770678438343476,0.0,0,0,0,16
1229,5,coupled_map_lattice,14,kuramoto,0,0,0.275,0.3558,0.54,1.0,1.0,1.0,0.461873007942436,3,0.9999983593519944,0.9947652189111108,0.9930636739117467,0.001070222502814102,0.0,0,0,8,10
1230,299,gray_scott,446,nonlinear_oscillator,3,0,0.9998,0.195,0.68,0.0,1.0,1.0,0.061773440495958634,200,0.7955890059942877,0.6817313897939031,0.12091630774262169,0.07594233648709481,0.0,0,0,16,4
1231,243,nonlinear_oscillator,42,kuramoto,0,3,0.15,0.4276,1.0,1.0,0.5,0.9333,0.3944339531982575,0,0.8737580622454123,0.6918799301494818,0.8360232116162167,0.003975951034205422,0.0,0,0,0,11
1232,313,kuramoto,23,branching,0,0,0.3312,0.6593,1.0,0.0,0.6333,1.0,0.6906447704023257,83,0.70365421158589,0.6719700450163245,0.5731116153181026,0.009296963529197348,0.0,0,0,9,15
1233,88,nonlinear_oscillator,285,population,0,3,0.1225,0.9366,1.0,0.88,1.0,0.0667,0.5289425619808831,0,0.6147970261357305,0.6358582892397222,0.2005296415821615,0.2037882819535182,0.0,0,0,0,5
1234,353,gray_scott,245,branching,3,0,0.65,0.3333,1.0,0.0,0.4667,1.0,0.63658704862898,24,0.8913219986308448,0.645398723127007,0.6256872446892096,0.00449815469715944,0.0,0,0,9,12
1235,81,gray_scott,463,gray_scott,3,3,0.8499,1.0,0.98,0.68,0.7333,1.0,0.11022517819344903,9,0.6721186203606925,0.7167950173899562,0.39774266263686514,0.016048320379719608,0.0,0,0,12,15
1236,362,kuramoto,244,branching,0,0,0.3038,0.4,1.0,0.0,1.0,1.0,0.5108568121883474,29,0.9999493476924772,0.9495171018712218,0.9321395391369321,0.0008510239443242033,0.0,0,0,8,12
1237,20,gray_scott,41,gray_scott,3,3,0.9597,0.5319,1.0,1.0,1.0,0.9,0.6072705262049279,0,0.9965831340174234,0.9947338882984209,0.8186886518318712,0.04967958759656836,0.0,0,0,14,14
1238,376,nonlinear_oscillator,264,gray_scott,0,3,0.3504,0.998,1.0,1.0,0.8667,1.0,0.13256785575696467,200,0.6043001743985978,0.3999076822778431,0.22876103646367693,0.03565379469277342,0.0,0,0,9,14
1239,171,nonlinear_oscillator,274,gray_scott,3,3,0.5048,0.85,1.0,0.88,0.7667,0.7667,0.7534374522859447,7,0.9999998331812753,0.9893717261776751,0.7141584979997044,0.0004928835354240362,0.0,0,0,11,13
1240,27,kuramoto,22,kuramoto,3,3,0.5212,0.4251,1.0,1.0,1.0,1.0,0.4167944386080212,29,0.999999996978801,0.9273486535154143,0.9516355717231856,0.0077768554504042825,0.0,0,0,13,11
1241,499,coupled_map_lattice,264,population,0,0,0.41,0.45,0.775,0.0,0.8667,0.7667,0.6525045629779007,40,0.9802499873499428,0.8729389790715655,0.8017397993580709,0.008665424342862188,0.0,0,0,10,12
1242,297,nonlinear_oscillator,483,gray_scott,0,3,0.1025,0.8735,1.0,1.0,1.0,0.8667,0.569789055138324,20,0.9930517693399669,0.9557787332807766,0.44067353792296765,0.03647872429763465,0.0,0,0,0,14
1243,138,branching,219,gray_scott,0,3,0.2,0.9998,0.0,0.94,1.0,1.0,0.715480398164191,36,0.9999721464447111,0.9130741894150498,0.30087423512403944,0.061137444279667774,0.0,0,0,3,17
1244,234,branching,389,population,3,0,0.5977,0.35,0.8,0.7,1.0,0.9667,0.16340880572391614,97,0.9967119188809047,0.715025844967474,0.7213854472296165,0.0008839938699757529,0.0,0,0,14,10
1245,364,kuramoto,411,coupled_map_lattice,0,3,0.3827,0.9962,1.0,1.0,0.6333,1.0,0.675376095851469,37,0.9590804709570486,0.8896517872396824,0.49412194592495606,0.07450634463066193,0.0,0,0,9,13
1246,298,nonlinear_oscillator,407,population,0,0,0.13,0.4,1.0,0.975,1.0,0.8667,0.45723884557337574,27,0.9887650601086945,0.9385891323889938,0.877832998886915,0.05998852077353894,0.0,0,0,0,10
1247,483,gray_scott,212,nonlinear_oscillator,3,0,0.8735,0.2725,1.0,1.0,0.8667,1.0,0.5658036798895407,2,0.9929431557950954,0.9912884193437642,0.6716010583651224,0.03412294493488297,0.0,0,0,14,6
1248,208,nonlinear_oscillator,282,gray_scott,0,3,0.1725,0.8499,0.0,1.0,1.0,0.7,0.6068251797608155,74,0.785738184611684,0.6860713171901932,0.5158923582726752,0.04762370004930717,0.0,0,0,2,13
1249,7,kuramoto,213,coupled_map_lattice,3,3,0.5721,0.5851,1.0,1.0,1.0,1.0,0.0893931830551384,0,0.9998861965074063,0.9866354875893646,0.978391805222162,0.000438423080521581,0.0,0,0,14,14
1250,260,branching,264,gray_scott,0,3,0.3333,0.998,0.0,1.0,1.0,1.0,0.13743033069695687,0,0.9996806052937902,0.9998573297146378,0.6012787239781774,0.0645885168339189,0.0,0,0,10,16
1251,52,kuramoto,164,nonlinear_oscillator,3,0,0.7595,0.195,1.0,0.0,1.0,1.0,0.1674503421413303,56,0.9998588522014881,0.9205065287953285,0.6533516976777276,0.021965287771599725,0.0,0,0,14,4
