sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b,continuity_a,continuity_b,closure_stability_a,closure_stability_b,persistence_gain,collapse_suppression,recursive_reinforcement,continuity_amplification,continuity_damping,higher_order_continuity,emergent_sync_bonus,collective_closure_emergent,metastable_co_continuity
1139,260,kuramoto,225,population,0,0,0.9841,0.7,0.0,0.0,1.0,0.4667,0.570927903488736,26,0.4268999371506517,0.6047510567390428,-0.0195319584230295,0.1230633458229649,0.0,0,0,15,10,,,,,,,,,,,,-0.008338191823220436,0.4268999371506517
1140,193,kuramoto,47,nonlinear_oscillator,3,0,0.7413,0.1525,1.0,0.0,1.0,1.0,0.6341647431864534,0,0.9999035347561354,0.9974665456353388,0.6504568735352717,0.0087138758656924,0.0,0,0,15,0,,,,,,,,,,,,0.6503941270543427,0.9999035347561354
1141,463,gray_scott,324,coupled_map_lattice,3,3,1.0,0.9936,0.68,1.0,1.0,1.0,0.3562708214348337,10,0.9999968761527928,0.987565443826311,0.9322097674882012,0.0008236211743384,0.0,0,0,15,15,,,,,,,,,,,,0.9322068554073224,0.9999968761527928
1142,406,coupled_map_lattice,303,gray_scott,0,3,0.21,0.5814,0.62,1.0,1.0,1.0,0.383938457681644,0,0.999993552510282,0.9992440143420126,0.7778383175139245,0.0098582498052583,0.0,0,0,4,14,,,,,,,,,,,,0.7778333024093701,0.999993552510282
1143,407,gray_scott,261,nonlinear_oscillator,3,0,1.0,0.115,0.76,1.0,1.0,1.0,0.0946438888766015,0,0.9999796732885622,0.99648425993556,0.3336551599341241,0.0040421006817783,0.0,0,0,15,0,,,,,,,,,,,,0.3336483778219684,0.9999796732885622
1144,27,kuramoto,145,kuramoto,3,0,0.5212,0.4477,1.0,1.0,1.0,0.4667,0.4048354906088904,0,0.9474623009306198,0.675527129968624,0.7671553174762146,0.0963837966586283,0.0,0,0,12,8,,,,,,,,,,,,0.7268507422671744,0.9474623009306198
1145,99,gray_scott,414,branching,0,0,1.0,0.7318,0.0,0.0,1.0,1.0,0.639998460058716,200,0.4777723465866188,0.4702576269646235,-0.3278073562555428,0.0418049792153853,0.0,0,0,16,16,,,,,,,,,,,,-0.15661728982656642,0.4777723465866188
1146,79,nonlinear_oscillator,421,nonlinear_oscillator,0,0,0.1125,0.3929,1.0,1.0,1.0,0.8333,0.2371600426878565,0,0.9252662657581692,0.9432656388961652,0.8645523526071062,0.0921744941247415,0.0,0,0,0,10,,,,,,,,,,,,0.799941126849217,0.9252662657581692
1147,124,nonlinear_oscillator,61,nonlinear_oscillator,0,0,0.1624,0.1325,0.0,1.0,1.0,1.0,0.5442662239187951,35,0.999925308423984,0.9308365953933052,0.994877631350752,0.0385557612271631,0.0,0,0,0,0,,,,,,,,,,,,0.9948033223725233,0.999925308423984
1148,69,nonlinear_oscillator,65,gray_scott,0,3,0.1498,0.9999,1.0,1.0,1.0,1.0,0.1631766789017333,58,0.9999794376406836,0.8813312121520773,0.2735708768979489,0.035511423140136,0.0,0,0,0,15,,,,,,,,,,,,0.2735652516352796,0.9999794376406836
1149,280,nonlinear_oscillator,198,nonlinear_oscillator,0,0,0.1525,0.26,1.0,0.0,1.0,1.0,0.3515086210370504,0,0.9999624189205372,0.9981444491784708,0.9497505464613908,0.0374378589817965,0.0,0,0,0,10,,,,,,,,,,,,0.9497148538106344,0.9999624189205372
1150,393,gray_scott,297,kuramoto,3,3,1.0,0.9285,0.9,1.0,0.9667,1.0,0.148327852940856,33,0.9937338898858415,0.9479132635934,0.7937219720543555,0.0082598012788794,0.0,0,0,15,15,,,,,,,,,,,,0.7887484227774358,0.9937338898858415
1151,339,nonlinear_oscillator,401,population,0,0,0.1975,0.35,0.0,0.64,1.0,0.9667,0.3610697810521698,19,0.9919992656263326,0.9731470928413248,0.9603075804728688,0.0146882880227428,0.0,0,0,4,10,,,,,,,,,,,,0.9526244146044861,0.9919992656263326
1152,258,kuramoto,445,kuramoto,3,0,0.798,0.2572,1.0,1.0,1.0,0.9667,0.7196144183080564,8,0.9997329030928868,0.9881450705431604,0.4935203954105244,0.0241408755338484,0.0,0,0,15,5,,,,,,,,,,,,0.49338857763931293,0.9997329030928868
1153,401,coupled_map_lattice,352,gray_scott,0,0,0.165,0.7,0.08,0.0,0.8333,0.6,0.1631621804219497,82,0.4497087524841375,0.5527266596778325,0.016847258348247,0.0767201135595569,0.0,0,0,2,11,,,,,,,,,,,,0.00757635953456813,0.4497087524841375
1154,457,gray_scott,293,kuramoto,3,0,0.8,0.529,1.0,0.0,0.5333,1.0,0.6529550497448148,27,0.2243181763275984,0.6092831771991771,0.2682840490479468,0.0203176140251865,0.0,0,0,11,14,,,,,,,,,,,,0.06018098862021939,0.2243181763275984
1155,113,kuramoto,253,gray_scott,0,3,0.9744,0.543,0.0,1.0,1.0,0.8,0.6182607685925408,0,0.9436182888270408,0.9536841977081986,0.598589539774212,0.060029988461528,0.0,0,0,15,12,,,,,,,,,,,,0.5648400372315079,0.9436182888270408
1156,294,gray_scott,110,nonlinear_oscillator,3,0,0.6014,0.1375,1.0,0.0,0.9667,1.0,0.6746386102622103,13,0.9987992505137092,0.9823948242860666,0.624406558421594,0.0132225789636287,0.0,0,0,15,0,,,,,,,,,,,,0.6236568025673327,0.9987992505137092
1157,364,gray_scott,103,nonlinear_oscillator,0,0,1.0,0.2697,0.0,1.0,0.9667,1.0,0.14429542660142,0,0.970048599586591,0.9656065271537332,0.4707550753765711,0.0715097491944258,0.0,0,0,15,7,,,,,,,,,,,,0.4566553016173228,0.970048599586591
1158,418,nonlinear_oscillator,281,nonlinear_oscillator,0,0,0.125,0.125,0.0,1.0,1.0,1.0,0.6576441879204479,34,0.9999922906018692,0.9214007426524644,0.9990540033263136,0.0319870952131377,0.0,0,0,0,0,,,,,,,,,,,,0.9990463012212478,0.9999922906018692
1159,104,gray_scott,337,kuramoto,3,0,0.8621,0.878,1.0,0.0,0.9667,0.9333,0.4809900351642099,0,0.9974412116827364,0.99085036435066,0.8901250719617472,0.0016554275365582,0.0,0,0,14,16,,,,,,,,,,,,0.887847430326708,0.9974412116827364
1160,201,gray_scott,187,nonlinear_oscillator,3,0,1.0,0.155,1.0,0.0,1.0,1.0,0.0740353674826424,186,0.9079159596023872,0.7440093815288185,0.3925014069985579,0.0752038714336044,0.0,0,0,16,0,,,,,,,,,,,,0.35635829158038285,0.9079159596023872
1161,282,gray_scott,40,nonlinear_oscillator,3,0,0.8499,0.1075,1.0,1.0,0.7,1.0,0.7963159117036142,11,0.9814066542297332,0.9576685527222188,0.5340029206123179,0.0187065660833739,0.0,0,0,13,0,,,,,,,,,,,,0.5240740196670407,0.9814066542297332
1162,12,gray_scott,95,gray_scott,3,3,0.8486,0.9454,1.0,0.6,0.9,1.0,0.4170493149863443,0,0.9882793332457536,0.9898840737092328,0.9294899537822252,0.0065770493202161,0.0,0,0,14,16,,,,,,,,,,,,0.9185957117825239,0.9882793332457536
1163,382,nonlinear_oscillator,217,nonlinear_oscillator,0,0,0.1696,0.1175,1.0,0.0,1.0,1.0,0.2904510665229338,89,0.9997232944204856,0.7736637053119445,0.9926254424953582,0.0075869024470983,0.0,0,0,0,0,,,,,,,,,,,,0.9923507774970518,0.9997232944204856
1164,437,nonlinear_oscillator,310,nonlinear_oscillator,0,0,0.15,0.115,1.0,1.0,1.0,1.0,0.6140513779224468,16,0.9999999978990416,0.9670800349692869,0.996509864060564,0.0301969400038777,0.0,0,0,0,0,,,,,,,,,,,,0.9965098619669381,0.9999999978990416
1165,462,nonlinear_oscillator,366,nonlinear_oscillator,0,0,0.1125,0.13,1.0,1.0,0.8667,1.0,0.1164212428641028,95,0.8809498391429331,0.6607830082184725,0.9985089908981176,0.018463349475769,0.0,0,0,0,0,,,,,,,,,,,,0.8796363349144692,0.8809498391429331
1166,153,kuramoto,426,nonlinear_oscillator,0,0,0.3519,0.2998,1.0,1.0,0.8667,1.0,0.620627208397228,0,0.9941627682818516,0.9940128704554166,0.9929527760033048,0.0010130799729656,0.0,0,0,9,7,,,,,,,,,,,,0.9871566805645947,0.9941627682818516
1167,123,branching,222,gray_scott,3,3,0.5859,0.7495,0.9,1.0,1.0,0.7667,0.7807806046436023,0,0.9872478729457376,0.98798809147972,0.9537466002588448,0.0245591798444865,0.0,0,0,12,14,,,,,,,,,,,,0.9415843024347732,0.9872478729457376
1168,406,nonlinear_oscillator,299,coupled_map_lattice,0,3,0.2,0.949,0.0,1.0,1.0,1.0,0.5660135069029604,0,0.9999792307786848,0.999331201630414,0.5234073553137395,0.052901801000534,0.0,0,0,4,15,,,,,,,,,,,,0.523396484550539,0.9999792307786848
1169,327,gray_scott,219,coupled_map_lattice,0,0,0.55,0.2,1.0,0.6,0.2667,1.0,0.3897051386618839,0,0.8727004710236461,0.6526209923837445,0.5102671566290379,0.2251218961416002,0.0,0,0,6,2,,,,,,,,,,,,0.44531038793805794,0.8727004710236461
1170,150,coupled_map_lattice,290,nonlinear_oscillator,3,0,0.4347,0.2068,0.98,1.0,1.0,1.0,0.3267235156429918,4,0.9999999850896588,0.9931294306257048,0.917085255828411,0.0001023985337024,0.0,0,0,11,1,,,,,,,,,,,,0.9170852421543569,0.9999999850896588
1171,206,coupled_map_lattice,419,nonlinear_oscillator,3,0,0.6375,0.3173,0.92,1.0,0.8667,1.0,0.0808648218586014,0,0.0662110303998974,0.6074626447162804,0.6062509754566037,0.0478254797712357,0.0,0,0,13,8,,,,,,,,,,,,0.04014050176592464,0.0662110303998974
1172,222,gray_scott,423,coupled_map_lattice,3,0,0.7495,0.245,1.0,0.8,0.7667,1.0,0.6365045280741658,3,0.9780981607718982,0.9776649304725316,0.7307284717824504,0.0668799886707828,0.0,0,0,14,6,,,,,,,,,,,,0.7147241742740745,0.9780981607718982
1173,88,coupled_map_lattice,88,nonlinear_oscillator,0,0,0.34,0.1225,0.96,1.0,1.0,1.0,0.544284861180448,15,0.9999999727622187,0.9709971638116888,0.9189988502213792,0.0579149661050773,0.0,0,0,9,0,,,,,,,,,,,,0.9189988251898895,0.9999999727622187
1174,282,gray_scott,137,gray_scott,3,3,0.8499,1.0,1.0,0.8,0.7,1.0,0.5160031994806602,20,0.9395383207325084,0.8938478003149163,0.7121110078575402,0.074991653501206,0.0,0,0,13,14,,,,,,,,,,,,0.6690555804976075,0.9395383207325084
1175,462,kuramoto,352,nonlinear_oscillator,3,0,0.8821,0.1525,1.0,0.0,1.0,1.0,0.72171705333087,21,0.999942773247823,0.9623695120508262,0.3705698802244278,0.0345552794773583,0.0,0,0,15,0,,,,,,,,,,,,0.3705486737137279,0.999942773247823
1176,395,nonlinear_oscillator,196,population,0,0,0.12,0.3,1.0,0.8,1.0,0.9667,0.4103004624822344,10,0.9990007786904028,0.9866207902055056,0.9251090857122092,0.0589132333043647,0.0,0,0,0,9,,,,,,,,,,,,0.9241846970000636,0.9990007786904028
1177,272,gray_scott,121,kuramoto,3,3,0.7,0.5724,1.0,1.0,0.6667,1.0,0.1712371999051921,76,0.93280999894523,0.6108881890153037,0.33505021993042,0.0153996710843448,0.0,0,0,12,14,,,,,,,,,,,,0.31253819529989413,0.93280999894523
1178,396,population,219,coupled_map_lattice,0,0,0.45,0.2,0.7,0.6,0.8667,1.0,0.613111655541517,41,0.9855087180549024,0.8490089136141602,0.8793375808788756,0.0277720802835746,0.0,0,0,12,4,,,,,,,,,,,,0.8665948520694398,0.9855087180549024
1179,212,coupled_map_lattice,124,nonlinear_oscillator,0,0,0.335,0.1624,0.9667,0.0,0.4,1.0,0.3250852247062109,21,0.9415478013906852,0.6383701236683615,0.8726028564456823,0.0029899246878817,0.0,0,0,6,0,,,,,,,,,,,,0.8215973009736638,0.9415478013906852
1180,169,nonlinear_oscillator,246,branching,0,0,0.1997,0.665,1.0,0.0,1.0,1.0,0.470168014323701,53,0.9999774043030072,0.8664039157439489,0.3622912222376251,0.0158794886495198,0.0,0,0,0,14,,,,,,,,,,,,0.36228303601494427,0.9999774043030072
1181,73,gray_scott,196,branching,3,0,1.0,0.5333,0.78,0.5,1.0,1.0,0.1177603902608825,24,0.9991892385394816,0.9666369411160326,0.6589982008239912,0.0364037008065089,0.0,0,0,17,12,,,,,,,,,,,,0.6584639104802121,0.9991892385394816
1182,88,kuramoto,347,kuramoto,0,3,0.6097,0.5755,0.0,1.0,1.0,0.9667,0.3551709343135698,57,0.9967821842993728,0.8914895923283084,0.7852391040968183,0.0051509437698188,0.0,0,0,15,13,,,,,,,,,,,,0.7827123493789091,0.9967821842993728
1183,330,population,12,gray_scott,3,3,0.65,0.8486,1.0,1.0,0.5,0.9,0.5199376972658599,0,0.9051702890557918,0.9151756058902192,0.653259228733807,0.105182044281474,0.0,0,0,12,13,,,,,,,,,,,,0.5913108449013437,0.9051702890557918
1184,271,kuramoto,45,branching,0,0,0.3384,0.6625,1.0,0.0,0.9,1.0,0.780714734134549,0,0.9910083472908968,0.992726185203086,0.527438859319345,0.0245374739632625,0.0,0,0,10,16,,,,,,,,,,,,0.52269631227106,0.9910083472908968
1185,315,nonlinear_oscillator,92,gray_scott,0,3,0.17,1.0,0.0,1.0,1.0,1.0,0.2564353503196777,46,0.9997863994580166,0.9259612740281702,0.4936599458111332,0.0339084881709808,0.0,0,0,2,15,,,,,,,,,,,,0.49355449977915244,0.9997863994580166
1186,293,gray_scott,253,coupled_map_lattice,3,0,0.8003,0.3798,0.98,0.74,1.0,0.9,0.7574538692044255,8,0.9971283614894836,0.9866146809072448,0.8076512013595415,0.0501583714411036,0.0,0,0,14,12,,,,,,,,,,,,0.8053319190666526,0.9971283614894836
1187,206,population,484,kuramoto,0,3,0.45,0.6164,0.8667,1.0,0.5667,1.0,0.3067013990164628,0,0.9704599339651764,0.6535887863605504,0.6479863795647245,0.0594705900060365,0.0,0,0,10,14,,,,,,,,,,,,0.6288448191227163,0.9704599339651764
1188,404,branching,134,nonlinear_oscillator,0,0,0.5331,0.1948,0.06,1.0,1.0,1.0,0.7053279216752918,4,0.9999933120257524,0.994209952030328,0.7180854204083187,0.0072101686046698,0.0,0,0,13,1,,,,,,,,,,,,0.7180806178715194,0.9999933120257524
1189,15,population,478,branching,3,0,0.5,0.2667,1.0,0.0,0.8,1.0,0.5130732769869683,0,0.9082560404887536,0.9144116949797756,0.9152884212644868,0.0086680007936166,0.0,0,0,13,7,,,,,,,,,,,,0.8313162374028852,0.9082560404887536
1190,10,nonlinear_oscillator,321,nonlinear_oscillator,0,0,0.1875,0.31,0.0,0.0,1.0,1.0,0.1077066763661716,200,0.0686207230714833,0.0655267598417897,0.8618549989123471,0.0076597590088291,0.0,0,0,2,10,,,,,,,,,,,,0.05914111320813771,0.0686207230714833
1191,334,kuramoto,177,branching,3,0,0.9665,0.1333,1.0,0.0,1.0,1.0,0.4985947998845171,31,0.999924381934085,0.9422959458724068,0.3227815375083445,0.0135174733100629,0.0,0,0,15,0,,,,,,,,,,,,0.322757129392765,0.999924381934085
1192,473,coupled_map_lattice,169,kuramoto,3,3,0.5547,0.5861,0.94,1.0,0.8,1.0,0.4322800865232909,0,0.9690937430770724,0.9654045342876548,0.9544317514736544,0.0212885481204185,0.0,0,0,13,13,,,,,,,,,,,,0.9249338385472099,0.9690937430770724
1193,433,nonlinear_oscillator,409,kuramoto,0,3,0.1724,0.7196,0.0,1.0,0.9667,1.0,0.7740625884195719,29,0.9994254626056688,0.9253522524082992,0.5395791173694324,0.0120056447981337,0.0,0,0,2,14,,,,,,,,,,,,0.5392691089893035,0.9994254626056688
1194,99,population,2,nonlinear_oscillator,0,0,0.6,0.2394,0.0,1.0,0.2667,1.0,0.6877123057073946,4,0.4386267497557519,0.6408816978982841,-0.0029949587088063,0.1608453903248305,0.0,0,0,7,5,,,,,,,,,,,,-0.0013136690040963907,0.4386267497557519
1195,413,nonlinear_oscillator,334,kuramoto,0,3,0.3125,0.9665,0.0,1.0,1.0,1.0,0.7245870114622495,5,0.9999750555181344,0.993282714494768,0.6468671867060868,0.0621584033555398,0.0,0,0,11,15,,,,,,,,,,,,0.6468510509392785,0.9999750555181344
1196,435,kuramoto,485,branching,0,0,0.3957,0.5291,1.0,0.18,1.0,1.0,0.4980161870842727,32,0.9999754136072172,0.935003934373036,0.813089003013312,0.0105136451220194,0.0,0,0,12,14,,,,,,,,,,,,0.8130690120877165,0.9999754136072172
1197,307,nonlinear_oscillator,441,branching,0,0,0.3147,0.2,1.0,0.0,1.0,1.0,0.1325041467007761,49,0.9958826227004902,0.9388474152613208,0.9783265646136308,0.0114959066890731,0.0,0,0,8,4,,,,,,,,,,,,0.9742984250249832,0.9958826227004902
1198,73,gray_scott,88,nonlinear_oscillator,3,0,1.0,0.1225,0.78,1.0,1.0,1.0,0.7249839882414433,0,0.9999977576126152,0.999925823092725,0.3986022865381061,8.399177055491702e-05,0.0,0,0,15,0,,,,,,,,,,,,0.3986013927173672,0.9999977576126152
1199,162,kuramoto,405,kuramoto,3,3,0.5735,0.5346,1.0,1.0,1.0,1.0,0.7133819473360998,10,0.999999997512519,0.983524638822044,0.9894300003239604,0.0023857039271187,0.0,0,0,13,13,,,,,,,,,,,,0.9894299978627721,0.999999997512519
1200,290,population,346,kuramoto,3,3,0.5,0.7642,0.95,1.0,0.7,1.0,0.7118114350120859,2,0.975184108735288,0.9751725434569068,0.8741932021788767,0.0051461764656587,0.0,0,0,12,12,,,,,,,,,,,,0.8524993187292554,0.975184108735288
1201,61,branching,405,nonlinear_oscillator,0,0,0.5201,0.1525,0.14,0.0,1.0,1.0,0.6358030102766419,0,0.9893215827898104,0.9756863857516804,0.6413499363420196,0.0362736050811435,0.0,0,0,14,0,,,,,,,,,,,,0.634501334144031,0.9893215827898104
1202,149,branching,6,coupled_map_lattice,0,3,0.2667,0.9949,0.0,1.0,1.0,1.0,0.2001932375101991,22,0.9998913122903816,0.9692487354582136,0.5982369382659136,0.0592701583060649,0.0,0,0,8,15,,,,,,,,,,,,0.5981719172632844,0.9998913122903816
1203,344,gray_scott,73,gray_scott,3,3,0.8493,1.0,0.975,0.78,0.8333,1.0,0.5089057680749562,15,0.9820017911610014,0.9640361919472338,0.8206374476939728,0.0235811325286531,0.0,0,0,15,15,,,,,,,,,,,,0.805867443529274,0.9820017911610014
1204,322,nonlinear_oscillator,211,gray_scott,0,3,0.095,0.8804,1.0,1.0,1.0,1.0,0.2841594358858368,0,0.9999999986359922,0.995413069616001,0.3753072592175278,0.1426682762344195,0.0,0,0,0,15,,,,,,,,,,,,0.3753072587056058,0.9999999986359922
1205,423,coupled_map_lattice,368,population,0,3,0.245,0.55,0.8,0.925,1.0,0.7,0.4747546150577416,0,0.916492889754414,0.9244057920624544,0.8054651815451935,0.0326100249356625,0.0,0,0,5,13,,,,,,,,,,,,0.7382031118309181,0.916492889754414
1206,71,gray_scott,128,coupled_map_lattice,3,3,1.0,0.9257,1.0,1.0,1.0,1.0,0.644296895665724,9,0.99999999666448,0.9868231786475232,0.9479358856578394,0.0088463979938746,0.0,0,0,16,16,,,,,,,,,,,,0.9479358824959803,0.99999999666448
1207,222,nonlinear_oscillator,462,kuramoto,0,3,0.37,0.8821,0.0,1.0,0.9333,1.0,0.3234508798252577,30,0.9786869399286248,0.9400709147356524,0.682792605972144,0.0573702621573553,0.0,0,0,12,16,,,,,,,,,,,,0.6682402061447689,0.9786869399286248
1208,316,coupled_map_lattice,103,kuramoto,3,3,0.6039,0.9347,0.92,1.0,0.7667,1.0,0.6473394605334415,13,0.9815183227086616,0.9542522143345068,0.8899256658263958,0.027610847303914,0.0,0,0,14,14,,,,,,,,,,,,0.8734783468573128,0.9815183227086616
1209,257,branching,186,coupled_map_lattice,3,3,0.5901,0.7291,1.0,1.0,1.0,1.0,0.7390970389174695,0,0.999999998245364,0.9989485971870532,0.9675025650256732,0.0136315881812075,0.0,0,0,13,15,,,,,,,,,,,,0.9675025633280584,0.999999998245364
1210,216,gray_scott,397,branching,0,0,1.0,0.6546,0.0,0.0,0.9667,1.0,0.2949781535598341,0,0.6476985722398332,0.8228579205408957,0.575409915294773,0.0202431265336407,0.0,0,0,14,15,,,,,,,,,,,,0.37269218058906783,0.6476985722398332
1211,194,kuramoto,114,kuramoto,0,0,0.6815,0.4196,0.0,1.0,1.0,1.0,0.5115049506623128,0,0.9999756065565192,0.9994049716564694,0.7056776481959506,0.017559751143268,0.0,0,0,15,12,,,,,,,,,,,,0.7056604342881236,0.9999756065565192
1212,201,nonlinear_oscillator,186,kuramoto,0,3,0.1025,0.5843,1.0,1.0,1.0,0.7667,0.1098884085102212,5,0.9461883340732304,0.7133641965198811,0.598013110651507,0.1392480583207762,0.0,0,0,0,11,,,,,,,,,,,,0.5658330289212998,0.9461883340732304
1213,297,gray_scott,296,coupled_map_lattice,3,3,0.5499,0.4514,1.0,1.0,0.5,1.0,0.4067060742892081,0,0.3182242133526954,0.666444348681415,0.7451905221737616,0.1066022232046857,0.0,0,0,11,12,,,,,,,,,,,,0.2371376677166296,0.3182242133526954
1214,237,kuramoto,384,branching,3,0,0.8795,0.4667,1.0,0.0,1.0,1.0,0.4002369885282484,92,0.9997498498169864,0.7033990999130723,0.4130674041208467,0.0392798176898336,0.0,0,0,15,13,,,,,,,,,,,,0.41296407523410894,0.9997498498169864
1215,178,nonlinear_oscillator,272,gray_scott,0,3,0.2298,0.7,1.0,1.0,1.0,0.6667,0.4217139521943267,0,0.8980095392817272,0.9118514796934888,0.7059517620238547,0.0601032925818879,0.0,0,0,3,13,,,,,,,,,,,,0.6339514165701653,0.8980095392817272
1216,72,kuramoto,257,gray_scott,3,3,0.8424,0.9997,1.0,1.0,1.0,1.0,0.2135572625113899,0,0.9999999813576552,0.998821291409742,0.9874063511508832,0.007867908547758,0.0,0,0,16,16,,,,,,,,,,,,0.9874063327433136,0.9999999813576552
1217,19,nonlinear_oscillator,341,kuramoto,0,0,0.145,0.2385,0.0,1.0,1.0,0.9,0.6173262392064622,1,0.9859426153020704,0.9860956319991944,0.9844042868740726,0.0134875328924439,0.0,0,0,0,6,,,,,,,,,,,,0.9705661371151927,0.9859426153020704
1218,213,coupled_map_lattice,30,gray_scott,3,3,0.5851,0.5057,1.0,0.98,1.0,1.0,0.122095423857866,41,0.9999164895254982,0.9412933337561802,0.9316984417312232,0.0062420088738978,0.0,0,0,15,13,,,,,,,,,,,,0.9316206351522616,0.9999164895254982
1219,175,nonlinear_oscillator,53,kuramoto,0,3,0.135,0.7458,1.0,1.0,1.0,1.0,0.5082321009746762,14,0.9999999889595672,0.976734252563448,0.566831548733923,0.012872655833542,0.0,0,0,0,15,,,,,,,,,,,,0.5668315424758574,0.9999999889595672
1220,322,coupled_map_lattice,485,kuramoto,0,3,0.369,0.6351,0.64,1.0,0.4333,1.0,0.7532110965356131,13,0.8342374273954656,0.8264710647172765,0.5957616885903398,0.0988377209962428,0.0,0,0,8,11,,,,,,,,,,,,0.4970066984303836,0.8342374273954656
1221,413,nonlinear_oscillator,233,gray_scott,0,3,0.3125,0.7926,0.0,1.0,1.0,0.7667,0.0796473928728177,0,0.5227324445592132,0.6840523668201094,0.5213131869417665,0.1035238748770209,0.0,0,0,11,13,,,,,,,,,,,,0.27250731659102373,0.5227324445592132
1222,177,nonlinear_oscillator,281,gray_scott,0,3,0.1,1.0,1.0,0.76,1.0,1.0,0.7744037734531293,21,0.9999975995460006,0.9448420173080592,0.2040670991778446,0.0179369089273688,0.0,0,0,0,15,,,,,,,,,,,,0.20406660932416024,0.9999975995460006
1223,284,population,27,kuramoto,3,3,0.9987,0.5212,0.9,1.0,0.0,1.0,0.3244577240977819,11,0.6056859630406646,0.6268667986602539,-0.11620258329265,0.6296251112164872,0.0,0,0,4,13,,,,,,,,,,,,-0.07038227356942175,0.6056859630406646
1224,407,population,358,nonlinear_oscillator,0,0,0.4,0.1775,0.975,0.0,0.8667,1.0,0.4922474948724876,0,0.9567868919424032,0.959214392730717,0.9257873631482876,0.0041931298701684,0.0,0,0,11,2,,,,,,,,,,,,0.885781213786203,0.9567868919424032
1225,442,nonlinear_oscillator,208,population,0,0,0.2375,0.4,0.0,0.48,1.0,0.9667,0.397394317527518,51,0.9787901571531236,0.9285570355367896,0.928978516684659,0.0045529513526187,0.0,0,0,7,13,,,,,,,,,,,,0.9092750283376531,0.9787901571531236
1226,69,nonlinear_oscillator,144,nonlinear_oscillator,0,0,0.1498,0.125,1.0,1.0,1.0,1.0,0.3298160188439741,0,0.999999991543392,0.9978409331196036,0.9985068124021408,0.0202587666524801,0.0,0,0,0,0,,,,,,,,,,,,0.9985068039581602,0.999999991543392
1227,225,branching,37,gray_scott,0,3,0.2,0.9965,0.0,1.0,1.0,1.0,0.4261624350083254,41,0.9998973427460042,0.9172534615268496,0.297914629530339,0.0413236052076979,0.0,0,0,3,15,,,,,,,,,,,,0.29788404643254623,0.9998973427460042
1228,243,nonlinear_oscillator,412,coupled_map_lattice,0,3,0.15,0.9805,1.0,1.0,0.5,1.0,0.1297011949634274,0,0.9257269467267998,0.6437305242558066,0.229688767889944,0.0770678438343476,0.0,0,0,0,16,,,,,,,,,,,,0.21262908179619847,0.9257269467267998
1229,5,coupled_map_lattice,14,kuramoto,0,0,0.275,0.3558,0.54,1.0,1.0,1.0,0.461873007942436,3,0.9999983593519944,0.9947652189111108,0.9930636739117468,0.0010702225028141,0.0,0,0,8,10,,,,,,,,,,,,0.9930620446438108,0.9999983593519944
1230,299,gray_scott,446,nonlinear_oscillator,3,0,0.9998,0.195,0.68,0.0,1.0,1.0,0.0617734404959586,200,0.7955890059942877,0.6817313897939031,0.1209163077426216,0.0759423364870948,0.0,0,0,16,4,,,,,,,,,,,,0.09619968508545172,0.7955890059942877
1231,243,nonlinear_oscillator,42,kuramoto,0,3,0.15,0.4276,1.0,1.0,0.5,0.9333,0.3944339531982575,0,0.8737580622454123,0.6918799301494818,0.8360232116162167,0.0039759510342054,0.0,0,0,0,11,,,,,,,,,,,,0.7304820213739718,0.8737580622454123
1232,313,kuramoto,23,branching,0,0,0.3312,0.6593,1.0,0.0,0.6333,1.0,0.6906447704023257,83,0.70365421158589,0.6719700450163245,0.5731116153181026,0.0092969635291973,0.0,0,0,9,15,,,,,,,,,,,,0.4032724018273754,0.70365421158589
