universe_id,detector,depth
1935,constraint_B5_possibility_elim,17
1936,constraint_B1_growth_rate,8
1936,constraint_B2_reachable,25
1936,constraint_B3_entropy,25
1936,constraint_B4_transition_freedom,17
1936,constraint_B5_possibility_elim,17
1936,constraint_B10_elimination_rate,17
1937,constraint_B1_growth_rate,8
1937,constraint_B2_reachable,25
1937,constraint_B3_entropy,25
1937,constraint_B4_transition_freedom,17
1937,constraint_B5_possibility_elim,17
1938,constraint_B1_growth_rate,8
1938,constraint_B2_reachable,25
1938,constraint_B3_entropy,25
1938,constraint_B5_possibility_elim,17
1938,constraint_B10_elimination_rate,17
1939,constraint_B1_growth_rate,8
1939,constraint_B2_reachable,25
1939,constraint_B3_entropy,25
1939,constraint_B4_transition_freedom,17
1939,constraint_B5_possibility_elim,17
1940,constraint_B1_growth_rate,8
1940,constraint_B2_reachable,25
1940,constraint_B3_entropy,25
1940,constraint_B4_transition_freedom,17
1940,constraint_B5_possibility_elim,17
1941,constraint_B1_growth_rate,8
1941,constraint_B2_reachable,25
1941,constraint_B3_entropy,25
1941,constraint_B5_possibility_elim,17
1941,constraint_B10_elimination_rate,17
1942,constraint_B1_growth_rate,8
1942,constraint_B2_reachable,25
1942,constraint_B3_entropy,25
1942,constraint_B4_transition_freedom,17
1942,constraint_B5_possibility_elim,17
1943,constraint_B1_growth_rate,8
1943,constraint_B2_reachable,25
1943,constraint_B3_entropy,25
1943,constraint_B8_constraint_persist,5
1943,constraint_B9_constraint_repro,25
1943,constraint_B10_elimination_rate,17
1944,constraint_B1_growth_rate,8
1944,constraint_B2_reachable,25
1944,constraint_B3_entropy,25
1944,constraint_B4_transition_freedom,17
1944,constraint_B5_possibility_elim,17
1945,constraint_B1_growth_rate,8
1945,constraint_B2_reachable,25
1945,constraint_B3_entropy,25
1945,constraint_B4_transition_freedom,17
1945,constraint_B5_possibility_elim,17
1946,constraint_B1_growth_rate,8
1946,constraint_B2_reachable,25
1946,constraint_B3_entropy,25
1946,constraint_B4_transition_freedom,17
1946,constraint_B5_possibility_elim,17
1947,constraint_B1_growth_rate,8
1947,constraint_B2_reachable,25
1947,constraint_B3_entropy,25
1947,constraint_B4_transition_freedom,17
1947,constraint_B5_possibility_elim,17
1948,constraint_B1_growth_rate,8
1948,constraint_B2_reachable,25
1948,constraint_B3_entropy,25
1948,constraint_B4_transition_freedom,17
1948,constraint_B5_possibility_elim,17
1949,constraint_B1_growth_rate,8
1949,constraint_B2_reachable,25
1949,constraint_B3_entropy,25
1949,constraint_B5_possibility_elim,17
1949,constraint_B10_elimination_rate,17
1950,constraint_B1_growth_rate,8
1950,constraint_B2_reachable,25
1950,constraint_B3_entropy,25
1950,constraint_B4_transition_freedom,17
1950,constraint_B5_possibility_elim,17
1951,constraint_B1_growth_rate,8
1951,constraint_B2_reachable,25
1951,constraint_B3_entropy,25
1951,constraint_B4_transition_freedom,17
1951,constraint_B5_possibility_elim,17
1952,constraint_B1_growth_rate,8
1952,constraint_B2_reachable,25
1952,constraint_B3_entropy,25
1952,constraint_B4_transition_freedom,17
1952,constraint_B5_possibility_elim,17
1953,constraint_B1_growth_rate,8
1953,constraint_B2_reachable,25
1953,constraint_B3_entropy,25
1953,constraint_B4_transition_freedom,17
1953,constraint_B5_possibility_elim,17
1954,constraint_B1_growth_rate,8
1954,constraint_B2_reachable,25
1954,constraint_B3_entropy,25
1954,constraint_B5_possibility_elim,17
1954,constraint_B10_elimination_rate,17
1955,constraint_B1_growth_rate,8
1955,constraint_B2_reachable,25
1955,constraint_B3_entropy,25
1955,constraint_B4_transition_freedom,17
1955,constraint_B5_possibility_elim,17
1956,constraint_B1_growth_rate,8
1956,constraint_B2_reachable,25
1956,constraint_B3_entropy,25
1956,constraint_B4_transition_freedom,17
1956,constraint_B5_possibility_elim,17
1957,constraint_B1_growth_rate,8
1957,constraint_B2_reachable,25
1957,constraint_B3_entropy,25
1957,constraint_B4_transition_freedom,17
1957,constraint_B5_possibility_elim,17
1958,constraint_B1_growth_rate,8
1958,constraint_B2_reachable,25
1958,constraint_B3_entropy,25
1958,constraint_B4_transition_freedom,17
1958,constraint_B5_possibility_elim,17
1959,constraint_B1_growth_rate,8
1959,constraint_B2_reachable,25
1959,constraint_B3_entropy,25
1959,constraint_B4_transition_freedom,17
1959,constraint_B5_possibility_elim,17
1960,constraint_B1_growth_rate,8
1960,constraint_B2_reachable,25
1960,constraint_B3_entropy,25
1960,constraint_B4_transition_freedom,17
1960,constraint_B5_possibility_elim,17
1961,constraint_B1_growth_rate,8
1961,constraint_B2_reachable,25
1961,constraint_B3_entropy,25
1961,constraint_B4_transition_freedom,17
1961,constraint_B5_possibility_elim,17
1962,constraint_B1_growth_rate,8
1962,constraint_B2_reachable,25
1962,constraint_B3_entropy,25
1962,constraint_B4_transition_freedom,17
1962,constraint_B5_possibility_elim,17
1963,constraint_B1_growth_rate,8
1963,constraint_B2_reachable,25
1963,constraint_B3_entropy,25
1963,constraint_B4_transition_freedom,17
1963,constraint_B5_possibility_elim,17
1964,constraint_B1_growth_rate,8
1964,constraint_B2_reachable,25
1964,constraint_B3_entropy,25
1964,constraint_B4_transition_freedom,17
1964,constraint_B5_possibility_elim,17
1964,constraint_B10_elimination_rate,17
1965,constraint_B1_growth_rate,8
1965,constraint_B2_reachable,25
1965,constraint_B3_entropy,25
1965,constraint_B4_transition_freedom,17
1965,constraint_B5_possibility_elim,17
1966,constraint_B1_growth_rate,8
1966,constraint_B2_reachable,25
1966,constraint_B3_entropy,25
1966,constraint_B4_transition_freedom,17
1966,constraint_B5_possibility_elim,17
1967,constraint_B1_growth_rate,8
1967,constraint_B2_reachable,25
1967,constraint_B3_entropy,25
1967,constraint_B4_transition_freedom,17
1967,constraint_B5_possibility_elim,17
1968,constraint_B1_growth_rate,8
1968,constraint_B2_reachable,25
1968,constraint_B3_entropy,25
1968,constraint_B4_transition_freedom,17
1968,constraint_B5_possibility_elim,17
1969,constraint_B1_growth_rate,8
1969,constraint_B2_reachable,25
1969,constraint_B3_entropy,25
1969,constraint_B4_transition_freedom,17
1969,constraint_B5_possibility_elim,17
1970,constraint_B1_growth_rate,8
1970,constraint_B2_reachable,25
1970,constraint_B3_entropy,25
1970,constraint_B4_transition_freedom,17
1970,constraint_B5_possibility_elim,17
1971,constraint_B1_growth_rate,8
1971,constraint_B2_reachable,25
1971,constraint_B3_entropy,25
1971,constraint_B4_transition_freedom,17
1971,constraint_B5_possibility_elim,17
1972,constraint_B1_growth_rate,8
1972,constraint_B2_reachable,25
1972,constraint_B3_entropy,25
1972,constraint_B4_transition_freedom,17
1972,constraint_B5_possibility_elim,17
1973,constraint_B1_growth_rate,8
1973,constraint_B2_reachable,25
1973,constraint_B3_entropy,25
1973,constraint_B5_possibility_elim,17
1974,constraint_B1_growth_rate,8
1974,constraint_B2_reachable,25
1974,constraint_B3_entropy,25
1974,constraint_B4_transition_freedom,17
1974,constraint_B5_possibility_elim,17
1975,constraint_B1_growth_rate,8
1975,constraint_B2_reachable,25
1975,constraint_B3_entropy,25
1975,constraint_B4_transition_freedom,17
1975,constraint_B5_possibility_elim,17
1976,constraint_B1_growth_rate,8
1976,constraint_B2_reachable,25
1976,constraint_B3_entropy,25
1976,constraint_B4_transition_freedom,17
1976,constraint_B5_possibility_elim,17
1977,constraint_B1_growth_rate,8
1977,constraint_B2_reachable,25
1977,constraint_B3_entropy,25
1977,constraint_B4_transition_freedom,17
1977,constraint_B5_possibility_elim,17
1978,constraint_B1_growth_rate,8
1978,constraint_B2_reachable,25
1978,constraint_B3_entropy,25
1978,constraint_B4_transition_freedom,17
1978,constraint_B5_possibility_elim,17
1979,constraint_B1_growth_rate,8
1979,constraint_B2_reachable,25
1979,constraint_B3_entropy,25
1979,constraint_B4_transition_freedom,17
1979,constraint_B5_possibility_elim,17
1980,constraint_B1_growth_rate,8
1980,constraint_B2_reachable,25
1980,constraint_B3_entropy,25
1980,constraint_B4_transition_freedom,17
1980,constraint_B5_possibility_elim,17
1981,constraint_B1_growth_rate,8
1981,constraint_B2_reachable,25
1981,constraint_B3_entropy,25
1981,constraint_B4_transition_freedom,17
1981,constraint_B5_possibility_elim,17
1982,constraint_B1_growth_rate,8
1982,constraint_B2_reachable,25
1982,constraint_B3_entropy,25
1982,constraint_B4_transition_freedom,17
1982,constraint_B5_possibility_elim,17
1983,constraint_B1_growth_rate,8
1983,constraint_B2_reachable,25
1983,constraint_B3_entropy,25
1983,constraint_B4_transition_freedom,17
1983,constraint_B5_possibility_elim,17
1984,constraint_B1_growth_rate,8
1984,constraint_B2_reachable,25
1984,constraint_B3_entropy,25
1984,constraint_B4_transition_freedom,17
1984,constraint_B5_possibility_elim,17
1985,constraint_B1_growth_rate,8
1985,constraint_B2_reachable,25
1985,constraint_B3_entropy,25
1985,constraint_B4_transition_freedom,17
1985,constraint_B5_possibility_elim,17
1986,constraint_B1_growth_rate,8
1986,constraint_B2_reachable,25
1986,constraint_B3_entropy,25
1986,constraint_B4_transition_freedom,17
1986,constraint_B5_possibility_elim,17
1987,constraint_B1_growth_rate,8
1987,constraint_B2_reachable,25
1987,constraint_B3_entropy,25
1987,constraint_B4_transition_freedom,17
1987,constraint_B5_possibility_elim,17
1988,constraint_B1_growth_rate,8
1988,constraint_B2_reachable,25
1988,constraint_B3_entropy,25
1988,constraint_B5_possibility_elim,17
1989,constraint_B1_growth_rate,8
1989,constraint_B2_reachable,25
1989,constraint_B3_entropy,25
1989,constraint_B4_transition_freedom,17
1989,constraint_B5_possibility_elim,17
1990,constraint_B1_growth_rate,8
1990,constraint_B2_reachable,25
1990,constraint_B3_entropy,25
1990,constraint_B4_transition_freedom,17
1990,constraint_B5_possibility_elim,17
1991,constraint_B1_growth_rate,8
1991,constraint_B2_reachable,25
1991,constraint_B3_entropy,25
1991,constraint_B4_transition_freedom,17
1991,constraint_B5_possibility_elim,17
1992,constraint_B1_growth_rate,8
1992,constraint_B2_reachable,25
1992,constraint_B3_entropy,25
1992,constraint_B4_transition_freedom,17
1992,constraint_B5_possibility_elim,17
1993,constraint_B1_growth_rate,8
1993,constraint_B2_reachable,25
1993,constraint_B3_entropy,25
1993,constraint_B4_transition_freedom,17
1993,constraint_B5_possibility_elim,17
1994,constraint_B1_growth_rate,8
1994,constraint_B2_reachable,25
1994,constraint_B3_entropy,25
1994,constraint_B4_transition_freedom,17
1994,constraint_B5_possibility_elim,17
1995,constraint_B1_growth_rate,8
1995,constraint_B2_reachable,25
1995,constraint_B3_entropy,25
1995,constraint_B4_transition_freedom,17
1995,constraint_B5_possibility_elim,17
1996,constraint_B1_growth_rate,8
1996,constraint_B2_reachable,25
1996,constraint_B3_entropy,25
1996,constraint_B4_transition_freedom,17
1996,constraint_B5_possibility_elim,17
1997,constraint_B1_growth_rate,8
1997,constraint_B2_reachable,25
1997,constraint_B3_entropy,25
1997,constraint_B4_transition_freedom,17
1997,constraint_B5_possibility_elim,17
1998,constraint_B1_growth_rate,8
1998,constraint_B2_reachable,25
1998,constraint_B3_entropy,25
1998,constraint_B4_transition_freedom,17
1998,constraint_B5_possibility_elim,17
1999,constraint_B1_growth_rate,8
1999,constraint_B2_reachable,25
1999,constraint_B3_entropy,25
1999,constraint_B4_transition_freedom,17
1999,constraint_B5_possibility_elim,17
2000,constraint_B1_growth_rate,8
2000,constraint_B2_reachable,25
2000,constraint_B3_entropy,25
2000,constraint_B4_transition_freedom,17
2000,constraint_B5_possibility_elim,17
2001,constraint_B1_growth_rate,8
2001,constraint_B2_reachable,25
2001,constraint_B3_entropy,25
2001,constraint_B4_transition_freedom,17
2001,constraint_B5_possibility_elim,17
2002,constraint_B1_growth_rate,8
2002,constraint_B2_reachable,25
2002,constraint_B3_entropy,25
2002,constraint_B4_transition_freedom,17
2002,constraint_B5_possibility_elim,17
2003,constraint_B1_growth_rate,8
2003,constraint_B2_reachable,25
2003,constraint_B3_entropy,25
2003,constraint_B5_possibility_elim,17
2003,constraint_B10_elimination_rate,17
2004,constraint_B2_reachable,25
2004,constraint_B3_entropy,25
2004,constraint_B4_transition_freedom,17
2004,constraint_B8_constraint_persist,5
2004,constraint_B9_constraint_repro,25
2004,constraint_B10_elimination_rate,17
2005,constraint_B1_growth_rate,8
2005,constraint_B2_reachable,25
2005,constraint_B3_entropy,25
2005,constraint_B4_transition_freedom,17
2005,constraint_B5_possibility_elim,17
2006,constraint_B1_growth_rate,8
2006,constraint_B2_reachable,25
2006,constraint_B3_entropy,25
2006,constraint_B4_transition_freedom,17
2006,constraint_B5_possibility_elim,17
2007,constraint_B1_growth_rate,8
2007,constraint_B2_reachable,25
2007,constraint_B3_entropy,25
2007,constraint_B4_transition_freedom,17
2007,constraint_B5_possibility_elim,17
2008,constraint_B1_growth_rate,8
2008,constraint_B2_reachable,25
2008,constraint_B3_entropy,25
2008,constraint_B4_transition_freedom,17
2008,constraint_B5_possibility_elim,17
2009,constraint_B1_growth_rate,8
2009,constraint_B2_reachable,25
2009,constraint_B3_entropy,25
2009,constraint_B4_transition_freedom,17
2009,constraint_B5_possibility_elim,17
2010,constraint_B1_growth_rate,8
2010,constraint_B2_reachable,25
2010,constraint_B3_entropy,25
2010,constraint_B4_transition_freedom,17
2010,constraint_B5_possibility_elim,17
2011,constraint_B1_growth_rate,8
2011,constraint_B2_reachable,25
2011,constraint_B3_entropy,25
2011,constraint_B4_transition_freedom,17
2011,constraint_B5_possibility_elim,17
2012,constraint_B1_growth_rate,8
2012,constraint_B2_reachable,25
2012,constraint_B3_entropy,25
2012,constraint_B4_transition_freedom,17
2012,constraint_B5_possibility_elim,17
2013,constraint_B1_growth_rate,8
2013,constraint_B2_reachable,25
2013,constraint_B3_entropy,25
2013,constraint_B4_transition_freedom,17
2013,constraint_B5_possibility_elim,17
2014,constraint_B1_growth_rate,8
2014,constraint_B2_reachable,25
2014,constraint_B3_entropy,25
2014,constraint_B4_transition_freedom,17
2014,constraint_B5_possibility_elim,17
2015,constraint_B1_growth_rate,8
2015,constraint_B2_reachable,25
2015,constraint_B3_entropy,25
2015,constraint_B4_transition_freedom,17
2015,constraint_B5_possibility_elim,17
2016,constraint_B1_growth_rate,8
2016,constraint_B2_reachable,25
2016,constraint_B3_entropy,25
2016,constraint_B4_transition_freedom,17
2016,constraint_B5_possibility_elim,17
2017,constraint_B1_growth_rate,8
2017,constraint_B2_reachable,25
2017,constraint_B3_entropy,25
2017,constraint_B4_transition_freedom,17
2017,constraint_B5_possibility_elim,17
2018,constraint_B1_growth_rate,8
2018,constraint_B2_reachable,25
2018,constraint_B3_entropy,25
2018,constraint_B4_transition_freedom,17
2018,constraint_B5_possibility_elim,17
2019,constraint_B1_growth_rate,8
2019,constraint_B2_reachable,25
2019,constraint_B3_entropy,25
2019,constraint_B4_transition_freedom,17
2019,constraint_B5_possibility_elim,17
2020,constraint_B1_growth_rate,8
2020,constraint_B2_reachable,25
2020,constraint_B3_entropy,25
2020,constraint_B4_transition_freedom,17
2020,constraint_B5_possibility_elim,17
2021,constraint_B1_growth_rate,8
2021,constraint_B2_reachable,25
2021,constraint_B3_entropy,25
2021,constraint_B4_transition_freedom,17
2021,constraint_B5_possibility_elim,17
2022,constraint_B1_growth_rate,8
2022,constraint_B2_reachable,25
2022,constraint_B3_entropy,25
2022,constraint_B4_transition_freedom,17
2022,constraint_B5_possibility_elim,17
2023,constraint_B1_growth_rate,8
2023,constraint_B2_reachable,25
2023,constraint_B3_entropy,25
2023,constraint_B5_possibility_elim,17
2023,constraint_B10_elimination_rate,17
2024,constraint_B1_growth_rate,8
2024,constraint_B2_reachable,25
2024,constraint_B3_entropy,25
2024,constraint_B4_transition_freedom,17
2024,constraint_B5_possibility_elim,17
2025,constraint_B1_growth_rate,8
2025,constraint_B2_reachable,25
2025,constraint_B3_entropy,25
2025,constraint_B4_transition_freedom,17
2025,constraint_B5_possibility_elim,17
2026,constraint_B1_growth_rate,8
2026,constraint_B2_reachable,25
2026,constraint_B3_entropy,25
2026,constraint_B4_transition_freedom,17
2026,constraint_B5_possibility_elim,17
2027,constraint_B1_growth_rate,8
2027,constraint_B2_reachable,25
2027,constraint_B3_entropy,25
2027,constraint_B5_possibility_elim,17
2027,constraint_B10_elimination_rate,17
2028,constraint_B1_growth_rate,8
2028,constraint_B2_reachable,25
2028,constraint_B3_entropy,25
2028,constraint_B4_transition_freedom,17
2028,constraint_B5_possibility_elim,17
2028,constraint_B10_elimination_rate,17
2029,constraint_B1_growth_rate,8
2029,constraint_B2_reachable,25
2029,constraint_B3_entropy,25
2029,constraint_B4_transition_freedom,17
2029,constraint_B5_possibility_elim,17
2030,constraint_B1_growth_rate,8
2030,constraint_B2_reachable,25
2030,constraint_B3_entropy,25
2030,constraint_B4_transition_freedom,17
2030,constraint_B5_possibility_elim,17
2031,constraint_B1_growth_rate,8
2031,constraint_B2_reachable,25
2031,constraint_B3_entropy,25
2031,constraint_B4_transition_freedom,17
2031,constraint_B5_possibility_elim,17
2032,constraint_B1_growth_rate,8
2032,constraint_B2_reachable,25
2032,constraint_B3_entropy,25
2032,constraint_B4_transition_freedom,17
2032,constraint_B5_possibility_elim,17
2033,constraint_B1_growth_rate,8
2033,constraint_B2_reachable,25
2033,constraint_B3_entropy,25
