depth,sector,condition,emergence_survival_fraction,operator_necessity_index,collapse_depth,hierarchy_preservation_rate,recursive_coherence_loss,phase_dependency_score,minimal_operator_sufficiency,efficacy,emergence_value,classification
64,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
80,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
96,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
128,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
160,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
192,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
256,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
320,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
512,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
768,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
1024,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
1536,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
2048,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
3072,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
4096,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
6144,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
8192,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
12288,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
16384,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
24576,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
32768,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5233,ABLATION-DEGRADING
65536,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5232,ABLATION-DEGRADING
131072,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.523,ABLATION-DEGRADING
262144,Antisymmetry,ARemoved,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5225,ABLATION-DEGRADING
524288,Antisymmetry,ARemoved,0.5473,0.35,0.0,1.0,0.4527,0.1915,0.4225,0.65,0.5214,ABLATION-DEGRADING
1048576,Antisymmetry,ARemoved,0.5474,0.35,0.0,1.0,0.4526,0.1916,0.4225,0.65,0.5194,ABLATION-DEGRADING
2097152,Antisymmetry,ARemoved,0.5476,0.35,0.0,1.0,0.4524,0.1917,0.4225,0.65,0.5154,ABLATION-DEGRADING
4194304,Antisymmetry,ARemoved,0.548,0.35,0.0,1.0,0.452,0.1918,0.4225,0.65,0.5076,ABLATION-DEGRADING
8388608,Antisymmetry,ARemoved,0.5488,0.35,0.0,1.0,0.4512,0.1921,0.4225,0.65,0.4927,ABLATION-DEGRADING
16777216,Antisymmetry,ARemoved,0.5504,0.35,0.0,1.0,0.4496,0.1927,0.4225,0.65,0.4656,ABLATION-DEGRADING
33554432,Antisymmetry,ARemoved,0.5537,0.35,0.0,1.0,0.4463,0.1938,0.4225,0.65,0.4197,ABLATION-DEGRADING
1,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
2,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
4,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
6,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
8,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
12,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
16,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
20,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
24,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
32,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
40,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
48,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
64,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
80,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
96,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
128,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
160,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
192,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
256,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
320,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
512,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
768,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
1024,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
1536,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
2048,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
3072,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
4096,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
6144,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
8192,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
12288,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
16384,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
24576,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6367,ABLATION-BOUNDED
32768,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6367,ABLATION-BOUNDED
65536,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6365,ABLATION-BOUNDED
131072,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6362,ABLATION-BOUNDED
262144,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6356,ABLATION-BOUNDED
524288,Antisymmetry,NRemoved,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6343,ABLATION-BOUNDED
1048576,Antisymmetry,NRemoved,0.6658,0.25,0.0,1.0,0.3342,0.1665,0.5625,0.75,0.6318,ABLATION-BOUNDED
2097152,Antisymmetry,NRemoved,0.666,0.25,0.0,1.0,0.334,0.1665,0.5625,0.75,0.6269,ABLATION-BOUNDED
4194304,Antisymmetry,NRemoved,0.6663,0.25,0.0,1.0,0.3337,0.1666,0.5625,0.75,0.6172,ABLATION-BOUNDED
8388608,Antisymmetry,NRemoved,0.6669,0.25,0.0,1.0,0.3331,0.1667,0.5625,0.75,0.5987,ABLATION-BOUNDED
16777216,Antisymmetry,NRemoved,0.6681,0.25,0.0,1.0,0.3319,0.167,0.5625,0.75,0.5651,ABLATION-BOUNDED
33554432,Antisymmetry,NRemoved,0.6705,0.25,0.0,1.0,0.3295,0.1676,0.5625,0.75,0.5082,ABLATION-BOUNDED
1,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
2,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
4,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
6,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
8,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
12,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
16,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
20,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
24,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
32,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
40,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
48,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
64,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
80,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
96,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
128,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
160,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
192,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
256,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
320,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
512,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
768,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
1024,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
1536,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
2048,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
3072,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
4096,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
6144,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
8192,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
12288,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
16384,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6368,ABLATION-BOUNDED
24576,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6367,ABLATION-BOUNDED
32768,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6367,ABLATION-BOUNDED
65536,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6365,ABLATION-BOUNDED
131072,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6362,ABLATION-BOUNDED
262144,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6356,ABLATION-BOUNDED
524288,Antisymmetry,PAOnly,0.6657,0.25,0.0,1.0,0.3343,0.1664,0.5625,0.75,0.6343,ABLATION-BOUNDED
1048576,Antisymmetry,PAOnly,0.6658,0.25,0.0,1.0,0.3342,0.1665,0.5625,0.75,0.6318,ABLATION-BOUNDED
2097152,Antisymmetry,PAOnly,0.666,0.25,0.0,1.0,0.334,0.1665,0.5625,0.75,0.6269,ABLATION-BOUNDED
4194304,Antisymmetry,PAOnly,0.6663,0.25,0.0,1.0,0.3337,0.1666,0.5625,0.75,0.6172,ABLATION-BOUNDED
8388608,Antisymmetry,PAOnly,0.6669,0.25,0.0,1.0,0.3331,0.1667,0.5625,0.75,0.5987,ABLATION-BOUNDED
16777216,Antisymmetry,PAOnly,0.6681,0.25,0.0,1.0,0.3319,0.167,0.5625,0.75,0.5651,ABLATION-BOUNDED
33554432,Antisymmetry,PAOnly,0.6705,0.25,0.0,1.0,0.3295,0.1676,0.5625,0.75,0.5082,ABLATION-BOUNDED
1,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
2,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
4,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
6,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
8,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
12,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
16,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
20,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
24,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
32,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
40,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
48,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
64,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
80,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
96,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
128,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
160,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
192,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
256,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
320,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
512,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
768,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
1024,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
1536,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
2048,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
3072,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
4096,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
6144,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5235,ABLATION-DEGRADING
8192,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
12288,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
16384,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
24576,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5234,ABLATION-DEGRADING
32768,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5233,ABLATION-DEGRADING
65536,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5232,ABLATION-DEGRADING
131072,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.523,ABLATION-DEGRADING
262144,Antisymmetry,PNOnly,0.5472,0.35,0.0,1.0,0.4528,0.1915,0.4225,0.65,0.5225,ABLATION-DEGRADING
524288,Antisymmetry,PNOnly,0.5473,0.35,0.0,1.0,0.4527,0.1915,0.4225,0.65,0.5214,ABLATION-DEGRADING
1048576,Antisymmetry,PNOnly,0.5474,0.35,0.0,1.0,0.4526,0.1916,0.4225,0.65,0.5194,ABLATION-DEGRADING
2097152,Antisymmetry,PNOnly,0.5476,0.35,0.0,1.0,0.4524,0.1917,0.4225,0.65,0.5154,ABLATION-DEGRADING
4194304,Antisymmetry,PNOnly,0.548,0.35,0.0,1.0,0.452,0.1918,0.4225,0.65,0.5076,ABLATION-DEGRADING
8388608,Antisymmetry,PNOnly,0.5488,0.35,0.0,1.0,0.4512,0.1921,0.4225,0.65,0.4927,ABLATION-DEGRADING
16777216,Antisymmetry,PNOnly,0.5504,0.35,0.0,1.0,0.4496,0.1927,0.4225,0.65,0.4656,ABLATION-DEGRADING
33554432,Antisymmetry,PNOnly,0.5537,0.35,0.0,1.0,0.4463,0.1938,0.4225,0.65,0.4197,ABLATION-DEGRADING
1,Antisymmetry,ANOnly,0.4912,0.4,1.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
2,Antisymmetry,ANOnly,0.4912,0.4,2.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
4,Antisymmetry,ANOnly,0.4912,0.4,4.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
6,Antisymmetry,ANOnly,0.4912,0.4,6.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
8,Antisymmetry,ANOnly,0.4912,0.4,8.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
12,Antisymmetry,ANOnly,0.4912,0.4,12.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
16,Antisymmetry,ANOnly,0.4912,0.4,16.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
20,Antisymmetry,ANOnly,0.4912,0.4,20.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
24,Antisymmetry,ANOnly,0.4912,0.4,24.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
32,Antisymmetry,ANOnly,0.4912,0.4,32.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
40,Antisymmetry,ANOnly,0.4912,0.4,40.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
48,Antisymmetry,ANOnly,0.4912,0.4,48.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
64,Antisymmetry,ANOnly,0.4912,0.4,64.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
80,Antisymmetry,ANOnly,0.4912,0.4,80.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
96,Antisymmetry,ANOnly,0.4912,0.4,96.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
128,Antisymmetry,ANOnly,0.4912,0.4,128.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
160,Antisymmetry,ANOnly,0.4912,0.4,160.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
192,Antisymmetry,ANOnly,0.4912,0.4,192.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
256,Antisymmetry,ANOnly,0.4912,0.4,256.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
320,Antisymmetry,ANOnly,0.4912,0.4,320.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
512,Antisymmetry,ANOnly,0.4912,0.4,512.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
768,Antisymmetry,ANOnly,0.4912,0.4,768.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
1024,Antisymmetry,ANOnly,0.4912,0.4,1024.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
1536,Antisymmetry,ANOnly,0.4912,0.4,1536.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
2048,Antisymmetry,ANOnly,0.4912,0.4,2048.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
3072,Antisymmetry,ANOnly,0.4912,0.4,3072.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
4096,Antisymmetry,ANOnly,0.4912,0.4,4096.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
6144,Antisymmetry,ANOnly,0.4912,0.4,6144.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
8192,Antisymmetry,ANOnly,0.4912,0.4,8192.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
12288,Antisymmetry,ANOnly,0.4912,0.4,12288.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
16384,Antisymmetry,ANOnly,0.4912,0.4,16384.0,1.0,0.5088,0.1965,0.36,0.6,0.4699,ABLATION-DEGRADING
24576,Antisymmetry,ANOnly,0.4912,0.4,24576.0,1.0,0.5088,0.1965,0.36,0.6,0.4698,ABLATION-DEGRADING
32768,Antisymmetry,ANOnly,0.4912,0.4,32768.0,1.0,0.5088,0.1965,0.36,0.6,0.4698,ABLATION-DEGRADING
65536,Antisymmetry,ANOnly,0.4912,0.4,65536.0,1.0,0.5088,0.1965,0.36,0.6,0.4697,ABLATION-DEGRADING
131072,Antisymmetry,ANOnly,0.4912,0.4,131072.0,1.0,0.5088,0.1965,0.36,0.6,0.4695,ABLATION-DEGRADING
262144,Antisymmetry,ANOnly,0.4912,0.4,262144.0,1.0,0.5088,0.1965,0.36,0.6,0.469,ABLATION-DEGRADING
524288,Antisymmetry,ANOnly,0.4913,0.4,524288.0,1.0,0.5087,0.1965,0.36,0.6,0.4681,ABLATION-DEGRADING
