domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score
lotka_volterra,26,CH,1.0,0.0,0.1302,0.118145,1.0,0.1302,0.0,0.0,0.0,0.2326
lotka_volterra,27,CH,1.0,0.0,0.1124,0.114349,1.0,0.1124,0.0,0.0,0.0,0.2281
lotka_volterra,28,CH,1.0,0.0,0.1288,0.123607,1.0,0.1288,0.0,0.0,0.0,0.2322
lotka_volterra,29,CH,1.0,0.0,0.1336,0.075803,1.0,0.1336,0.0,0.0,0.0,0.2334
lotka_volterra,30,CH,1.0,0.0,0.122,0.11702,1.0,0.122,0.0,0.0,0.0,0.2305
lotka_volterra,31,CH,1.0,0.0,0.1237,0.125553,0.9999,0.1237,0.0,0.0,0.0,0.2309
lotka_volterra,32,CH,0.9667,0.0,0.1227,0.087352,1.0,0.1227,0.0,0.0,0.0,0.224
lotka_volterra,33,CH,1.0,0.0,0.0162,0.076477,0.9999,0.0162,0.0,0.0,0.0,0.2041
lotka_volterra,34,CH,1.0,0.0,0.0673,0.101673,0.9999,0.0673,0.0,0.0,0.0,0.2168
lotka_volterra,35,CH,0.9667,0.0,0.1655,0.121966,1.0,0.1655,0.0,0.0,0.0,0.2347
lotka_volterra,36,CH,1.0,0.0,0.1596,0.122078,1.0,0.1596,0.0,0.0,0.0,0.2399
lotka_volterra,37,CH,1.0,0.0,0.0872,0.086169,1.0,0.0872,0.0,0.0,0.0,0.2218
lotka_volterra,38,CH,1.0,0.0,0.0061,0.066662,0.9999,0.0061,0.0,0.0,0.0,0.2015
lotka_volterra,39,CH,1.0,0.0,0.1414,0.130038,1.0,0.1414,0.0,0.0,0.0,0.2354
lotka_volterra,40,CH,1.0,0.0,0.098,0.073327,0.9999,0.098,0.0,0.0,0.0,0.2245
lotka_volterra,41,CH,1.0,0.0,0.0162,0.073356,0.9999,0.0162,0.0,0.0,0.0,0.2041
lotka_volterra,42,CH,0.9333,0.0,0.1574,0.147476,0.9998,0.1574,0.0,0.0,0.0,0.226
lotka_volterra,43,CH,1.0,0.0,0.0852,0.109811,0.9999,0.0852,0.0,0.0,0.0,0.2213
lotka_volterra,44,CH,1.0,0.0,0.0572,0.100761,0.9999,0.0572,0.0,0.0,0.0,0.2143
lotka_volterra,45,CH,1.0,0.0,0.1589,0.132752,1.0,0.1589,0.0,0.0,0.0,0.2397
lotka_volterra,46,CH,0.9,0.0,0.1711,0.115054,0.9999,0.1711,0.0,0.0,0.0,0.2228
lotka_volterra,47,CH,1.0,0.0,0.1034,0.113646,1.0,0.1034,0.0,0.0,0.0,0.2258
lotka_volterra,48,CH,0.9333,0.0,0.1566,0.115066,1.0,0.1566,0.0,0.0,0.0,0.2258
lotka_volterra,49,CH,0.9,0.0,0.1217,0.099119,0.9999,0.1217,0.0,0.0,0.0,0.2104
lotka_volterra,50,CH,1.0,0.0,0.1075,0.101141,1.0,0.1075,0.0,0.0,0.0,0.2269
lotka_volterra,51,CH,0.9333,0.0,0.1391,0.106429,0.9999,0.1391,0.0,0.0,0.0,0.2214
lotka_volterra,52,CH,1.0,0.0,0.1303,0.112589,1.0,0.1303,0.0,0.0,0.0,0.2326
lotka_volterra,53,CH,1.0,0.0,0.0317,0.085902,1.0,0.0317,0.0,0.0,0.0,0.2079
lotka_volterra,54,CH,1.0,0.0,0.0353,0.089787,0.9999,0.0353,0.0,0.0,0.0,0.2088
lotka_volterra,55,CH,1.0,0.0,0.1292,0.106709,1.0,0.1292,0.0,0.0,0.0,0.2323
lotka_volterra,56,CH,1.0,0.0,0.0291,0.08909,0.9999,0.0291,0.0,0.0,0.0,0.2073
lotka_volterra,57,CH,1.0,0.0,0.0225,0.079038,0.9999,0.0225,0.0,0.0,0.0,0.2056
lotka_volterra,58,CH,1.0,0.0,0.1205,0.122914,1.0,0.1205,0.0,0.0,0.0,0.2301
lotka_volterra,59,CH,0.8,0.0,0.135,0.067279,0.9999,0.135,0.0,0.0,0.0,0.1937
lotka_volterra,60,CH,1.0,0.0,0.1502,0.129983,1.0,0.1502,0.0,0.0,0.0,0.2375
lotka_volterra,61,CH,1.0,0.0,0.0021,0.049671,0.9999,0.0021,0.0,0.0,0.0,0.2005
lotka_volterra,62,CH,1.0,0.0,0.0319,0.078608,0.9999,0.0319,0.0,0.0,0.0,0.208
lotka_volterra,63,CH,1.0,0.0,0.1375,0.108157,0.9999,0.1375,0.0,0.0,0.0,0.2344
lotka_volterra,64,CH,1.0,0.0,0.1197,0.108996,1.0,0.1197,0.0,0.0,0.0,0.2299
lotka_volterra,65,CH,1.0,0.0,0.0346,0.098963,0.9999,0.0346,0.0,0.0,0.0,0.2087
lotka_volterra,66,CH,1.0,0.0,0.1278,0.06987,1.0,0.1278,0.0,0.0,0.0,0.2319
lotka_volterra,67,CH,1.0,0.0,0.095,0.088118,0.9999,0.095,0.0,0.0,0.0,0.2237
lotka_volterra,68,CH,1.0,0.0,0.0715,0.09771,0.9999,0.0715,0.0,0.0,0.0,0.2179
lotka_volterra,69,CH,1.0,0.0,0.0505,0.091275,1.0,0.0505,0.0,0.0,0.0,0.2126
lotka_volterra,70,CH,0.9333,0.0,0.1605,0.106536,0.9999,0.1605,0.0,0.0,0.0,0.2268
lotka_volterra,71,CH,1.0,0.0,0.1386,0.099536,1.0,0.1386,0.0,0.0,0.0,0.2347
lotka_volterra,72,CH,1.0,0.0,0.1456,0.118106,1.0,0.1456,0.0,0.0,0.0,0.2364
lotka_volterra,73,CH,0.9667,0.0,0.1382,0.106905,1.0,0.1382,0.0,0.0,0.0,0.2279
lotka_volterra,74,CH,1.0,0.0,0.1321,0.105239,0.9999,0.1321,0.0,0.0,0.0,0.233
lotka_volterra,75,CH,1.0,0.0,0.1206,0.093454,1.0,0.1206,0.0,0.0,0.0,0.2301
lotka_volterra,76,CH,1.0,0.0,0.145,0.113814,1.0,0.145,0.0,0.0,0.0,0.2362
lotka_volterra,77,CH,1.0,0.0,0.1121,0.099317,1.0,0.1121,0.0,0.0,0.0,0.228
lotka_volterra,78,CH,1.0,0.0,0.1076,0.100093,0.9999,0.1076,0.0,0.0,0.0,0.2269
lotka_volterra,79,CH,1.0,0.0,0.0224,0.067421,1.0,0.0224,0.0,0.0,0.0,0.2056
lotka_volterra,80,CH,1.0,0.0,0.087,0.117695,1.0,0.087,0.0,0.0,0.0,0.2217
lotka_volterra,81,CH,1.0,0.0,0.0551,0.105354,0.9999,0.0551,0.0,0.0,0.0,0.2138
lotka_volterra,82,CH,0.3,0.0,0.115,0.120718,0.9995,0.115,0.0,0.0,0.0,0.0887
lotka_volterra,83,CH,0.5,0.0,0.0094,0.047969,0.967,0.0094,0.0,0.0,0.0,0.1024
lotka_volterra,84,CH,1.0,0.0,0.1509,0.118022,1.0,0.1509,0.0,0.0,0.0,0.2377
lotka_volterra,85,CH,0.9333,0.0,0.1639,0.112645,0.9999,0.1639,0.0,0.0,0.0,0.2276
lotka_volterra,86,CH,1.0,0.0,0.1432,0.106666,0.9999,0.1432,0.0,0.0,0.0,0.2358
lotka_volterra,87,CH,1.0,0.0,0.0681,0.098954,0.9999,0.0681,0.0,0.0,0.0,0.217
lotka_volterra,88,CH,1.0,0.0,0.0865,0.111658,0.9998,0.0865,0.0,0.0,0.0,0.2216
lotka_volterra,89,CH,0.9,0.0,0.1511,0.146544,0.9997,0.1511,0.0,0.0,0.0,0.2178
lotka_volterra,90,CH,1.0,0.0,0.1507,0.122524,1.0,0.1507,0.0,0.0,0.0,0.2377
lotka_volterra,91,CH,1.0,0.0,0.1516,0.118355,1.0,0.1516,0.0,0.0,0.0,0.2379
lotka_volterra,92,CH,0.9333,0.0,0.124,0.095794,0.9999,0.124,0.0,0.0,0.0,0.2177
lotka_volterra,93,CH,1.0,0.0,0.084,0.065497,0.9999,0.084,0.0,0.0,0.0,0.221
lotka_volterra,94,CH,0.8667,0.0,0.1465,0.101692,0.9999,0.1465,0.0,0.0,0.0,0.21
lotka_volterra,95,CH,1.0,0.0,0.0789,0.086919,1.0,0.0789,0.0,0.0,0.0,0.2197
lotka_volterra,96,CH,0.8333,0.0,0.1311,0.098323,0.9999,0.1311,0.0,0.0,0.0,0.1994
lotka_volterra,97,CH,1.0,0.0,0.0539,0.119208,0.9998,0.0539,0.0,0.0,0.0,0.2135
lotka_volterra,98,CH,0.9667,0.0,0.1551,0.089306,0.9999,0.1551,0.0,0.0,0.0,0.2321
lotka_volterra,99,CL,1.0,0.0,0.0,0.002273,0.9999,0.0,0.0,0.0,0.0,0.2
lotka_volterra,100,CH,1.0,0.0,0.0973,0.094156,1.0,0.0973,0.0,0.0,0.0,0.2243
lotka_volterra,101,CH,1.0,0.0,0.1593,0.131452,1.0,0.1593,0.0,0.0,0.0,0.2398
lotka_volterra,102,CH,1.0,0.0,0.1159,0.110979,1.0,0.1159,0.0,0.0,0.0,0.229
lotka_volterra,103,CH,1.0,0.0,0.1543,0.089977,1.0,0.1543,0.0,0.0,0.0,0.2386
lotka_volterra,104,CH,1.0,0.0,0.0509,0.10871,0.9999,0.0509,0.0,0.0,0.0,0.2127
lotka_volterra,105,CH,1.0,0.0,0.041,0.093997,0.9999,0.041,0.0,0.0,0.0,0.2102
lotka_volterra,106,CH,1.0,0.0,0.135,0.123591,1.0,0.135,0.0,0.0,0.0,0.2338
lotka_volterra,107,CH,1.0,0.0,0.058,0.10228,0.9999,0.058,0.0,0.0,0.0,0.2145
lotka_volterra,108,CH,1.0,0.0,0.0694,0.109114,0.9999,0.0694,0.0,0.0,0.0,0.2174
lotka_volterra,109,CH,1.0,0.0,0.0241,0.087815,0.9999,0.0241,0.0,0.0,0.0,0.206
lotka_volterra,110,CH,1.0,0.0,0.0648,0.07451,1.0,0.0648,0.0,0.0,0.0,0.2162
lotka_volterra,111,CH,1.0,0.0,0.0984,0.107175,1.0,0.0984,0.0,0.0,0.0,0.2246
lotka_volterra,112,CH,1.0,0.0,0.0274,0.090441,0.9999,0.0274,0.0,0.0,0.0,0.2068
lotka_volterra,113,CH,1.0,0.0,0.1125,0.091073,1.0,0.1125,0.0,0.0,0.0,0.2281
lotka_volterra,114,CH,1.0,0.0,0.0574,0.09347,0.9999,0.0574,0.0,0.0,0.0,0.2144
lotka_volterra,115,CH,0.9667,0.0,0.1287,0.097901,0.9999,0.1287,0.0,0.0,0.0,0.2255
lotka_volterra,116,CH,1.0,0.0,0.0643,0.084913,1.0,0.0643,0.0,0.0,0.0,0.2161
lotka_volterra,117,CH,0.9667,0.0,0.1576,0.110662,1.0,0.1576,0.0,0.0,0.0,0.2327
lotka_volterra,118,CH,1.0,0.0,0.1176,0.125911,0.9999,0.1176,0.0,0.0,0.0,0.2294
lotka_volterra,119,CH,0.8667,0.0,0.0973,0.081282,0.9999,0.0973,0.0,0.0,0.0,0.1977
lotka_volterra,120,CH,1.0,0.0,0.1232,0.108511,1.0,0.1232,0.0,0.0,0.0,0.2308
lotka_volterra,121,CH,0.3,0.0,0.0388,0.07735,0.9994,0.0388,0.0,0.0,0.0,0.0697
lotka_volterra,122,CH,1.0,0.0,0.0809,0.107812,1.0,0.0809,0.0,0.0,0.0,0.2202
lotka_volterra,123,CH,1.0,0.0,0.0872,0.113419,0.9999,0.0872,0.0,0.0,0.0,0.2218
lotka_volterra,124,CH,1.0,0.0,0.1097,0.127312,0.9999,0.1097,0.0,0.0,0.0,0.2274
lotka_volterra,125,CH,0.9667,0.0,0.1627,0.090582,0.9999,0.1627,0.0,0.0,0.0,0.234
lotka_volterra,126,CH,1.0,0.0,0.0529,0.090896,0.9999,0.0529,0.0,0.0,0.0,0.2132
lotka_volterra,127,CH,1.0,0.0,0.1342,0.107227,0.9999,0.1342,0.0,0.0,0.0,0.2335
lotka_volterra,128,CH,1.0,0.0,0.1228,0.086871,1.0,0.1228,0.0,0.0,0.0,0.2307
lotka_volterra,129,CH,1.0,0.0,0.0648,0.092893,0.9999,0.0648,0.0,0.0,0.0,0.2162
lotka_volterra,130,CH,1.0,0.0,0.0821,0.083558,1.0,0.0821,0.0,0.0,0.0,0.2205
lotka_volterra,131,CH,0.9,0.0,0.156,0.102325,0.9999,0.156,0.0,0.0,0.0,0.219
lotka_volterra,132,CH,1.0,0.0,0.1403,0.115229,1.0,0.1403,0.0,0.0,0.0,0.2351
lotka_volterra,133,CH,1.0,0.0,0.0557,0.102673,0.9999,0.0557,0.0,0.0,0.0,0.2139
lotka_volterra,134,CH,1.0,0.0,0.1186,0.115367,0.9999,0.1186,0.0,0.0,0.0,0.2296
lotka_volterra,135,CH,0.1333,0.0,0.1364,0.115257,0.9994,0.1364,0.0,0.0,0.0,0.0608
lotka_volterra,136,CH,0.8,0.0,0.0685,0.061815,0.9999,0.0685,0.0,0.0,0.0,0.1771
lotka_volterra,137,CH,1.0,0.0,0.1007,0.111725,1.0,0.1007,0.0,0.0,0.0,0.2252
lotka_volterra,138,CH,1.0,0.0,0.0942,0.094083,1.0,0.0942,0.0,0.0,0.0,0.2236
lotka_volterra,139,CH,1.0,0.0,0.0489,0.091636,0.9998,0.0489,0.0,0.0,0.0,0.2122
lotka_volterra,140,CH,0.9333,0.0,0.146,0.103715,0.9999,0.146,0.0,0.0,0.0,0.2232
lotka_volterra,141,CH,1.0,0.0,0.0456,0.091358,0.9999,0.0456,0.0,0.0,0.0,0.2114
lotka_volterra,142,CH,0.9,0.0,0.1556,0.094001,0.9999,0.1556,0.0,0.0,0.0,0.2189
lotka_volterra,143,CH,1.0,0.0,0.083,0.112883,0.9999,0.083,0.0,0.0,0.0,0.2208
lotka_volterra,144,CH,1.0,0.0,0.0802,0.115242,0.9999,0.0802,0.0,0.0,0.0,0.22
lotka_volterra,145,CH,0.9667,0.0,0.1438,0.112253,0.9999,0.1438,0.0,0.0,0.0,0.2293
lotka_volterra,146,CH,1.0,0.0,0.1036,0.112108,0.9999,0.1036,0.0,0.0,0.0,0.2259
lotka_volterra,147,CH,0.9333,0.0,0.1275,0.096396,0.9999,0.1275,0.0,0.0,0.0,0.2185
lotka_volterra,148,CH,1.0,0.0,0.0696,0.091873,0.9999,0.0696,0.0,0.0,0.0,0.2174
lotka_volterra,149,CH,1.0,0.0,0.1151,0.080329,1.0,0.1151,0.0,0.0,0.0,0.2288
lotka_volterra,150,CH,1.0,0.0,0.1073,0.09961,1.0,0.1073,0.0,0.0,0.0,0.2268
lotka_volterra,151,CH,1.0,0.0,0.1591,0.133718,1.0,0.1591,0.0,0.0,0.0,0.2398
lotka_volterra,152,CH,1.0,0.0,0.0534,0.116858,0.9999,0.0534,0.0,0.0,0.0,0.2133
lotka_volterra,153,CH,0.9667,0.0,0.1541,0.104037,1.0,0.1541,0.0,0.0,0.0,0.2319
lotka_volterra,154,CH,1.0,0.0,0.1055,0.090898,0.9999,0.1055,0.0,0.0,0.0,0.2264
lotka_volterra,155,CH,1.0,0.0,0.1484,0.073361,1.0,0.1484,0.0,0.0,0.0,0.2371
lotka_volterra,156,CH,1.0,0.0,0.125,0.097039,1.0,0.125,0.0,0.0,0.0,0.2313
lotka_volterra,157,CH,1.0,0.0,0.1355,0.134682,0.9999,0.1355,0.0,0.0,0.0,0.2339
lotka_volterra,158,CH,1.0,0.0,0.1024,0.090584,0.9999,0.1024,0.0,0.0,0.0,0.2256
lotka_volterra,159,CL,0.7333,0.0,0.0463,0.040835,0.9998,0.0463,0.0,0.0,0.0,0.1582
lotka_volterra,160,CH,1.0,0.0,0.0374,0.087131,0.9999,0.0374,0.0,0.0,0.0,0.2093
lotka_volterra,161,CH,1.0,0.0,0.0307,0.095725,0.9992,0.0307,0.0,0.0,0.0,0.2077
lotka_volterra,162,CL,0.7333,0.0,0.0178,0.031325,0.9999,0.0178,0.0,0.0,0.0,0.1511
lotka_volterra,163,CH,0.9333,0.0,0.1331,0.110737,0.9999,0.1331,0.0,0.0,0.0,0.2199
lotka_volterra,164,CH,1.0,0.0,0.1559,0.120362,1.0,0.1559,0.0,0.0,0.0,0.239
lotka_volterra,165,CH,1.0,0.0,0.0884,0.086655,0.9999,0.0884,0.0,0.0,0.0,0.2221
lotka_volterra,166,CH,1.0,0.0,0.0829,0.080964,1.0,0.0829,0.0,0.0,0.0,0.2207
lotka_volterra,167,CH,1.0,0.0,0.1405,0.115301,1.0,0.1405,0.0,0.0,0.0,0.2351
lotka_volterra,168,CH,0.8333,0.0,0.1786,0.105576,0.9999,0.1786,0.0,0.0,0.0,0.2113
lotka_volterra,169,CH,1.0,0.0,0.0614,0.066975,0.9999,0.0614,0.0,0.0,0.0,0.2154
lotka_volterra,170,CH,1.0,0.0,0.1569,0.116163,1.0,0.1569,0.0,0.0,0.0,0.2392
lotka_volterra,171,CL,0.4667,0.0,0.0,0.002332,0.999,0.0,0.0,0.0,0.0,0.0933
lotka_volterra,172,CH,1.0,0.0,0.084,0.099152,0.9998,0.084,0.0,0.0,0.0,0.221
lotka_volterra,173,CH,0.9,0.0,0.1514,0.121911,0.9999,0.1514,0.0,0.0,0.0,0.2179
lotka_volterra,174,CH,1.0,0.0,0.1326,0.087082,1.0,0.1326,0.0,0.0,0.0,0.2332
lotka_volterra,175,CH,1.0,0.0,0.1685,0.103879,1.0,0.1685,0.0,0.0,0.0,0.2421
lotka_volterra,176,CH,0.1,0.0,0.1335,0.14332,0.9996,0.1335,0.0,0.0,0.0,0.0534
lotka_volterra,177,CH,1.0,0.0,0.1462,0.126001,0.9999,0.1462,0.0,0.0,0.0,0.2365
lotka_volterra,178,CH,1.0,0.0,0.1343,0.107876,0.9999,0.1343,0.0,0.0,0.0,0.2336
lotka_volterra,179,CH,1.0,0.0,0.1381,0.108806,0.9999,0.1381,0.0,0.0,0.0,0.2345
lotka_volterra,180,CH,1.0,0.0,0.1182,0.123275,1.0,0.1182,0.0,0.0,0.0,0.2295
lotka_volterra,181,CH,0.9667,0.0,0.1362,0.12192,1.0,0.1362,0.0,0.0,0.0,0.2274
lotka_volterra,182,CH,1.0,0.0,0.1203,0.094622,1.0,0.1203,0.0,0.0,0.0,0.2301
lotka_volterra,183,CH,1.0,0.0,0.1151,0.118617,1.0,0.1151,0.0,0.0,0.0,0.2288
lotka_volterra,184,CH,1.0,0.0,0.0424,0.091729,0.9999,0.0424,0.0,0.0,0.0,0.2106
lotka_volterra,185,CH,1.0,0.0,0.04,0.082543,0.9999,0.04,0.0,0.0,0.0,0.21
lotka_volterra,186,CH,1.0,0.0,0.0738,0.099249,0.9999,0.0738,0.0,0.0,0.0,0.2184
lotka_volterra,187,CH,0.9333,0.0,0.1371,0.101599,1.0,0.1371,0.0,0.0,0.0,0.2209
lotka_volterra,188,CH,1.0,0.0,0.0883,0.096005,1.0,0.0883,0.0,0.0,0.0,0.2221
lotka_volterra,189,CH,1.0,0.0,0.1487,0.107653,0.9999,0.1487,0.0,0.0,0.0,0.2372
lotka_volterra,190,CH,1.0,0.0,0.1311,0.103411,1.0,0.1311,0.0,0.0,0.0,0.2328
lotka_volterra,191,CH,0.9333,0.0,0.1587,0.118536,1.0,0.1587,0.0,0.0,0.0,0.2263
lotka_volterra,192,CH,1.0,0.0,0.0575,0.065086,0.9999,0.0575,0.0,0.0,0.0,0.2144
lotka_volterra,193,CH,0.9333,0.0,0.1321,0.107825,0.9999,0.1321,0.0,0.0,0.0,0.2197
lotka_volterra,194,CH,0.8,0.0,0.1038,0.091873,0.9999,0.1038,0.0,0.0,0.0,0.186
lotka_volterra,195,CH,1.0,0.0,0.1295,0.082824,1.0,0.1295,0.0,0.0,0.0,0.2324
lotka_volterra,196,CH,1.0,0.0,0.0768,0.103635,0.9999,0.0768,0.0,0.0,0.0,0.2192
lotka_volterra,197,CH,1.0,0.0,0.1347,0.114623,1.0,0.1347,0.0,0.0,0.0,0.2337
lotka_volterra,198,CH,0.9667,0.0,0.1563,0.11312,0.9999,0.1563,0.0,0.0,0.0,0.2324
lotka_volterra,199,CH,1.0,0.0,0.1498,0.105904,1.0,0.1498,0.0,0.0,0.0,0.2374
lotka_volterra,200,CH,1.0,0.0,0.1652,0.132075,1.0,0.1652,0.0,0.0,0.0,0.2413
lotka_volterra,201,CH,1.0,0.0,0.1469,0.123775,1.0,0.1469,0.0,0.0,0.0,0.2367
lotka_volterra,202,CH,1.0,0.0,0.1427,0.099042,1.0,0.1427,0.0,0.0,0.0,0.2357
lotka_volterra,203,CH,1.0,0.0,0.1051,0.099381,1.0,0.1051,0.0,0.0,0.0,0.2263
lotka_volterra,204,CH,1.0,0.0,0.1674,0.111237,1.0,0.1674,0.0,0.0,0.0,0.2419
lotka_volterra,205,CH,1.0,0.0,0.1324,0.125565,1.0,0.1324,0.0,0.0,0.0,0.2331
lotka_volterra,206,CH,1.0,0.0,0.0555,0.105737,1.0,0.0555,0.0,0.0,0.0,0.2139
lotka_volterra,207,CH,1.0,0.0,0.1072,0.117858,0.9999,0.1072,0.0,0.0,0.0,0.2268
lotka_volterra,208,CH,1.0,0.0,0.0797,0.090043,0.9999,0.0797,0.0,0.0,0.0,0.2199
lotka_volterra,209,CH,1.0,0.0,0.1682,0.125733,1.0,0.1682,0.0,0.0,0.0,0.242
lotka_volterra,210,CH,1.0,0.0,0.1054,0.099987,1.0,0.1054,0.0,0.0,0.0,0.2263
lotka_volterra,211,CH,1.0,0.0,0.1276,0.115561,0.9999,0.1276,0.0,0.0,0.0,0.2319
lotka_volterra,212,CH,0.9333,0.0,0.1395,0.087463,0.9999,0.1395,0.0,0.0,0.0,0.2215
lotka_volterra,213,CH,1.0,0.0,0.0543,0.108068,0.9999,0.0543,0.0,0.0,0.0,0.2136
lotka_volterra,214,CH,0.9667,0.0,0.1545,0.123317,1.0,0.1545,0.0,0.0,0.0,0.232
lotka_volterra,215,CH,1.0,0.0,0.1283,0.103174,1.0,0.1283,0.0,0.0,0.0,0.2321
lotka_volterra,216,CH,1.0,0.0,0.1183,0.102818,0.9999,0.1183,0.0,0.0,0.0,0.2296
lotka_volterra,217,CH,0.8667,0.0,0.0872,0.064097,0.9999,0.0872,0.0,0.0,0.0,0.1951
lotka_volterra,218,CH,1.0,0.0,0.168,0.113691,1.0,0.168,0.0,0.0,0.0,0.242
lotka_volterra,219,CH,0.9333,0.0,0.1396,0.080397,0.9999,0.1396,0.0,0.0,0.0,0.2215
lotka_volterra,220,CH,1.0,0.0,0.1304,0.107912,0.9999,0.1304,0.0,0.0,0.0,0.2326
lotka_volterra,221,CH,0.9667,0.0,0.1369,0.097218,0.9999,0.1369,0.0,0.0,0.0,0.2276
lotka_volterra,222,CH,0.6333,0.0,0.0538,0.056688,0.9999,0.0538,0.0,0.0,0.0,0.1401
lotka_volterra,223,CH,1.0,0.0,0.1077,0.083604,0.9999,0.1077,0.0,0.0,0.0,0.2269
lotka_volterra,224,CH,1.0,0.0,0.0818,0.117385,0.9998,0.0818,0.0,0.0,0.0,0.2204
lotka_volterra,225,CH,1.0,0.0,0.1201,0.090221,0.9999,0.1201,0.0,0.0,0.0,0.23
lotka_volterra,226,CH,0.9333,0.0,0.1436,0.116429,0.9999,0.1436,0.0,0.0,0.0,0.2226
lotka_volterra,227,CH,1.0,0.0,0.1232,0.118317,1.0,0.1232,0.0,0.0,0.0,0.2308
lotka_volterra,228,CH,1.0,0.0,0.0767,0.107033,0.9999,0.0767,0.0,0.0,0.0,0.2192
lotka_volterra,229,CH,1.0,0.0,0.14,0.08343,1.0,0.14,0.0,0.0,0.0,0.235
lotka_volterra,230,CH,1.0,0.0,0.1634,0.103785,1.0,0.1634,0.0,0.0,0.0,0.2408
lotka_volterra,231,CH,1.0,0.0,0.1294,0.098148,1.0,0.1294,0.0,0.0,0.0,0.2323
lotka_volterra,232,CH,0.9667,0.0,0.146,0.11864,1.0,0.146,0.0,0.0,0.0,0.2298
lotka_volterra,233,CH,1.0,0.0,0.1304,0.088534,1.0,0.1304,0.0,0.0,0.0,0.2326
lotka_volterra,234,CH,1.0,0.0,0.1165,0.112702,1.0,0.1165,0.0,0.0,0.0,0.2291
lotka_volterra,235,CH,1.0,0.0,0.1566,0.113886,1.0,0.1566,0.0,0.0,0.0,0.2392
lotka_volterra,236,CH,1.0,0.0,0.0984,0.098478,1.0,0.0984,0.0,0.0,0.0,0.2246
lotka_volterra,237,CH,0.9667,0.0,0.1582,0.108426,1.0,0.1582,0.0,0.0,0.0,0.2329
lotka_volterra,238,CH,1.0,0.0,0.0668,0.106202,0.9999,0.0668,0.0,0.0,0.0,0.2167
lotka_volterra,239,CH,1.0,0.0,0.1182,0.109388,1.0,0.1182,0.0,0.0,0.0,0.2296
lotka_volterra,240,CH,1.0,0.0,0.111,0.108341,1.0,0.111,0.0,0.0,0.0,0.2277
lotka_volterra,241,CH,1.0,0.0,0.0779,0.103875,1.0,0.0779,0.0,0.0,0.0,0.2195
lotka_volterra,242,CH,1.0,0.0,0.1171,0.138839,0.9999,0.1171,0.0,0.0,0.0,0.2293
lotka_volterra,243,CH,1.0,0.0,0.0988,0.098832,0.9999,0.0988,0.0,0.0,0.0,0.2247
lotka_volterra,244,CH,1.0,0.0,0.0273,0.089765,0.9999,0.0273,0.0,0.0,0.0,0.2068
lotka_volterra,245,CH,1.0,0.0,0.1022,0.126077,0.9998,0.1022,0.0,0.0,0.0,0.2256
lotka_volterra,246,CH,1.0,0.0,0.0582,0.105585,0.9999,0.0582,0.0,0.0,0.0,0.2145
lotka_volterra,247,CH,1.0,0.0,0.0801,0.102317,0.9999,0.0801,0.0,0.0,0.0,0.22
lotka_volterra,248,CH,1.0,0.0,0.0586,0.095483,1.0,0.0586,0.0,0.0,0.0,0.2146
lotka_volterra,249,CH,1.0,0.0,0.1218,0.082336,1.0,0.1218,0.0,0.0,0.0,0.2304
lotka_volterra,250,CH,1.0,0.0,0.1432,0.107695,0.9999,0.1432,0.0,0.0,0.0,0.2358
lotka_volterra,251,CH,1.0,0.0,0.1438,0.123425,0.9999,0.1438,0.0,0.0,0.0,0.236
lotka_volterra,252,CH,0.9667,0.0,0.1129,0.092239,0.9999,0.1129,0.0,0.0,0.0,0.2216
lotka_volterra,253,CH,1.0,0.0,0.1222,0.111352,1.0,0.1222,0.0,0.0,0.0,0.2306
lotka_volterra,254,CH,1.0,0.0,0.0821,0.091773,1.0,0.0821,0.0,0.0,0.0,0.2205
lotka_volterra,255,CH,1.0,0.0,0.1141,0.127865,1.0,0.1141,0.0,0.0,0.0,0.2285
lotka_volterra,256,CH,0.9667,0.0,0.1581,0.104927,0.9999,0.1581,0.0,0.0,0.0,0.2329
lotka_volterra,257,CH,0.8333,0.0,0.028,0.047089,0.9999,0.028,0.0,0.0,0.0,0.1737
lotka_volterra,258,CH,1.0,0.0,0.0733,0.103011,0.9999,0.0733,0.0,0.0,0.0,0.2183
lotka_volterra,259,CH,1.0,0.0,0.1144,0.094418,1.0,0.1144,0.0,0.0,0.0,0.2286
lotka_volterra,260,CH,0.8667,0.0,0.0907,0.090826,0.9999,0.0907,0.0,0.0,0.0,0.196
lotka_volterra,261,CH,0.8667,0.0,0.0919,0.086144,0.9999,0.0919,0.0,0.0,0.0,0.1963
lotka_volterra,262,CH,1.0,0.0,0.0759,0.108631,0.9999,0.0759,0.0,0.0,0.0,0.219
lotka_volterra,263,CH,1.0,0.0,0.0992,0.10174,1.0,0.0992,0.0,0.0,0.0,0.2248
lotka_volterra,264,CH,1.0,0.0,0.0931,0.099152,0.9998,0.0931,0.0,0.0,0.0,0.2233
lotka_volterra,265,CH,1.0,0.0,0.1129,0.11196,0.9999,0.1129,0.0,0.0,0.0,0.2282
lotka_volterra,266,CH,1.0,0.0,0.1524,0.124929,1.0,0.1524,0.0,0.0,0.0,0.2381
lotka_volterra,267,CH,1.0,0.0,0.1047,0.118228,1.0,0.1047,0.0,0.0,0.0,0.2262
