depth,sector,condition,artifact_reproduction_score,hierarchy_spoof_success,leakage_dependence_index,adversarial_false_positive_rate,universality_authenticity_score,recursive_bias_sensitivity,structural_nonrandomness_index,adversarial_emergence,authentic_emergence,classification
128,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
160,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
192,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
256,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
320,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
512,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
768,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
1024,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
1536,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
2048,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8272,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
3072,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
4096,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
6144,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
8192,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.811,0.9541,ARTIFACT-STABLE
12288,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.8109,0.9541,ARTIFACT-STABLE
16384,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.8109,0.954,ARTIFACT-STABLE
24576,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8271,1.0,0.85,0.15,0.85,0.8109,0.954,ARTIFACT-STABLE
32768,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.827,1.0,0.85,0.15,0.85,0.8109,0.954,ARTIFACT-STABLE
65536,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8269,1.0,0.85,0.15,0.85,0.8108,0.9539,ARTIFACT-STABLE
131072,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8267,1.0,0.85,0.15,0.85,0.8106,0.9536,ARTIFACT-STABLE
262144,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8263,1.0,0.85,0.15,0.85,0.8102,0.9531,ARTIFACT-STABLE
524288,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8254,1.0,0.85,0.15,0.85,0.8093,0.9522,ARTIFACT-STABLE
1048576,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8236,1.0,0.85,0.15,0.85,0.8077,0.9502,ARTIFACT-STABLE
2097152,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.82,1.0,0.85,0.15,0.85,0.8044,0.9463,ARTIFACT-STABLE
4194304,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.8129,1.0,0.85,0.15,0.85,0.7979,0.9387,ARTIFACT-STABLE
8388608,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.7992,1.0,0.85,0.15,0.85,0.7853,0.9238,ARTIFACT-STABLE
16777216,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.7729,1.0,0.85,0.15,0.85,0.7611,0.8954,ARTIFACT-STABLE
33554432,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.725,1.0,0.85,0.15,0.85,0.717,0.8435,ARTIFACT-STABLE
67108864,P-N,RecursiveSymmetryCorruption,0.85,1.0,0.6441,1.0,0.85,0.15,0.85,0.6425,0.7559,ARTIFACT-STABLE
1,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
2,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
4,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
6,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
8,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
12,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
16,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
20,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
24,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
32,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
40,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
48,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
64,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
80,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
96,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
128,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
160,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
192,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
256,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
320,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
512,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
768,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
1024,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
1536,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
2048,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
3072,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
4096,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
6144,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
8192,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5826,0.0,0.6142,0.3858,0.6142,0.586,0.9541,ARTIFACT-BOUNDED
12288,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5825,0.0,0.6142,0.3858,0.6142,0.5859,0.9541,ARTIFACT-BOUNDED
16384,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5825,0.0,0.6142,0.3858,0.6142,0.5859,0.954,ARTIFACT-BOUNDED
24576,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5825,0.0,0.6142,0.3858,0.6142,0.5859,0.954,ARTIFACT-BOUNDED
32768,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5825,0.0,0.6142,0.3858,0.6142,0.5859,0.954,ARTIFACT-BOUNDED
65536,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5824,0.0,0.6142,0.3858,0.6142,0.5858,0.9539,ARTIFACT-BOUNDED
131072,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5823,0.0,0.6142,0.3858,0.6142,0.5857,0.9536,ARTIFACT-BOUNDED
262144,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5819,0.0,0.6142,0.3858,0.6142,0.5854,0.9531,ARTIFACT-BOUNDED
524288,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5813,0.0,0.6142,0.3858,0.6142,0.5848,0.9522,ARTIFACT-BOUNDED
1048576,P-N,CompressedArtifactGeneration,0.6142,1.0,0.5801,0.0,0.6142,0.3858,0.6142,0.5837,0.9502,ARTIFACT-BOUNDED
2097152,P-N,CompressedArtifactGeneration,0.6143,1.0,0.5776,0.0,0.6143,0.3857,0.6143,0.5814,0.9463,ARTIFACT-BOUNDED
4194304,P-N,CompressedArtifactGeneration,0.6145,1.0,0.5727,0.0,0.6145,0.3855,0.6145,0.5768,0.9387,ARTIFACT-BOUNDED
8388608,P-N,CompressedArtifactGeneration,0.6148,1.0,0.5631,0.0,0.6148,0.3852,0.6148,0.568,0.9238,ARTIFACT-BOUNDED
16777216,P-N,CompressedArtifactGeneration,0.6155,1.0,0.5447,0.0,0.6155,0.3845,0.6155,0.5512,0.8954,ARTIFACT-BOUNDED
33554432,P-N,CompressedArtifactGeneration,0.6169,1.0,0.5113,0.0,0.6169,0.3831,0.6169,0.5204,0.8435,ARTIFACT-BOUNDED
67108864,P-N,CompressedArtifactGeneration,0.6197,1.0,0.4548,0.0,0.6197,0.3803,0.6197,0.4684,0.7559,ARTIFACT-BOUNDED
1,P-N,FakePropagationDynamics,1.0,1.0,0.9827,1.0,1.0,0.0,1.0,0.9541,0.9541,ARTIFACT-STABLE
2,P-N,FakePropagationDynamics,0.9098,1.0,0.8892,1.0,0.9098,0.0902,0.9098,0.8681,0.9541,ARTIFACT-STABLE
4,P-N,FakePropagationDynamics,0.8282,1.0,0.8046,1.0,0.8282,0.1718,0.8282,0.7902,0.9541,ARTIFACT-STABLE
6,P-N,FakePropagationDynamics,0.7841,1.0,0.7589,0.0,0.7841,0.2159,0.7841,0.7482,0.9541,ARTIFACT-STABLE
8,P-N,FakePropagationDynamics,0.7544,1.0,0.728,0.0,0.7544,0.2456,0.7544,0.7198,0.9541,ARTIFACT-STABLE
12,P-N,FakePropagationDynamics,0.7145,1.0,0.6867,0.0,0.7145,0.2855,0.7145,0.6817,0.9541,ARTIFACT-BOUNDED
16,P-N,FakePropagationDynamics,0.6876,1.0,0.6587,0.0,0.6876,0.3124,0.6876,0.656,0.9541,ARTIFACT-BOUNDED
20,P-N,FakePropagationDynamics,0.6675,1.0,0.6379,0.0,0.6675,0.3325,0.6675,0.6368,0.9541,ARTIFACT-BOUNDED
24,P-N,FakePropagationDynamics,0.6515,1.0,0.6213,0.0,0.6515,0.3485,0.6515,0.6216,0.9541,ARTIFACT-BOUNDED
32,P-N,FakePropagationDynamics,0.6272,1.0,0.596,0.0,0.6272,0.3728,0.6272,0.5984,0.9541,ARTIFACT-BOUNDED
40,P-N,FakePropagationDynamics,0.6089,1.0,0.5772,0.0,0.6089,0.3911,0.6089,0.581,0.9541,ARTIFACT-BOUNDED
48,P-N,FakePropagationDynamics,0.5945,1.0,0.5622,0.0,0.5945,0.4055,0.5945,0.5672,0.9541,ARTIFACT-BOUNDED
64,P-N,FakePropagationDynamics,0.5725,1.0,0.5393,0.0,0.5725,0.4275,0.5725,0.5462,0.9541,ARTIFACT-BOUNDED
80,P-N,FakePropagationDynamics,0.556,1.0,0.5222,0.0,0.556,0.444,0.556,0.5305,0.9541,ARTIFACT-BOUNDED
96,P-N,FakePropagationDynamics,0.5429,1.0,0.5087,0.0,0.5429,0.4571,0.5429,0.518,0.9541,ARTIFACT-DEGRADING
128,P-N,FakePropagationDynamics,0.523,1.0,0.488,0.0,0.523,0.477,0.523,0.499,0.9541,ARTIFACT-DEGRADING
160,P-N,FakePropagationDynamics,0.5081,1.0,0.4725,0.0,0.5081,0.4919,0.5081,0.4847,0.9541,ARTIFACT-DEGRADING
192,P-N,FakePropagationDynamics,0.4962,1.0,0.4603,0.0,0.4962,0.5038,0.4962,0.4735,0.9541,ARTIFACT-DEGRADING
256,P-N,FakePropagationDynamics,0.4782,1.0,0.4416,0.0,0.4782,0.5218,0.4782,0.4562,0.9541,ARTIFACT-DEGRADING
320,P-N,FakePropagationDynamics,0.4647,1.0,0.4276,0.0,0.4647,0.5353,0.4647,0.4434,0.9541,ARTIFACT-DEGRADING
512,P-N,FakePropagationDynamics,0.4377,1.0,0.3995,0.0,0.4377,0.5623,0.4377,0.4176,0.9541,ARTIFACT-DEGRADING
768,P-N,FakePropagationDynamics,0.4158,1.0,0.3768,0.0,0.4158,0.5842,0.4158,0.3967,0.9541,ARTIFACT-DEGRADING
1024,P-N,FakePropagationDynamics,0.401,1.0,0.3615,0.0,0.401,0.599,0.401,0.3826,0.9541,ARTIFACT-DEGRADING
1536,P-N,FakePropagationDynamics,0.3812,1.0,0.341,0.0,0.3812,0.6188,0.3812,0.3637,0.9541,ARTIFACT-DEGRADING
2048,P-N,FakePropagationDynamics,0.3678,1.0,0.3271,0.0,0.3678,0.6322,0.3678,0.3509,0.9541,ARTIFACT-DEGRADING
3072,P-N,FakePropagationDynamics,0.3499,1.0,0.3085,0.0,0.3499,0.6501,0.3499,0.3338,0.9541,ARTIFACT-DEGRADING
4096,P-N,FakePropagationDynamics,0.3378,1.0,0.296,0.0,0.3378,0.6622,0.3378,0.3223,0.9541,ARTIFACT-DEGRADING
6144,P-N,FakePropagationDynamics,0.3216,1.0,0.2792,0.0,0.3216,0.6784,0.3216,0.3068,0.9541,ARTIFACT-DEGRADING
8192,P-N,FakePropagationDynamics,0.3107,1.0,0.2678,0.0,0.3107,0.6893,0.3107,0.2964,0.9541,ARTIFACT-DEGRADING
12288,P-N,FakePropagationDynamics,0.296,1.0,0.2526,0.0,0.296,0.704,0.296,0.2824,0.9541,ARTIFACT-FAILED
16384,P-N,FakePropagationDynamics,0.2861,1.0,0.2423,0.0,0.2861,0.7139,0.2861,0.2729,0.954,ARTIFACT-FAILED
24576,P-N,FakePropagationDynamics,0.2728,1.0,0.2286,0.0,0.2728,0.7272,0.2728,0.2603,0.954,ARTIFACT-FAILED
32768,P-N,FakePropagationDynamics,0.2639,1.0,0.2193,0.0,0.2639,0.7361,0.2639,0.2517,0.954,ARTIFACT-FAILED
65536,P-N,FakePropagationDynamics,0.2438,1.0,0.1984,0.0,0.2438,0.7562,0.2438,0.2325,0.9539,ARTIFACT-FAILED
131072,P-N,FakePropagationDynamics,0.2256,1.0,0.1795,0.0,0.2256,0.7744,0.2256,0.2152,0.9536,ARTIFACT-FAILED
262144,P-N,FakePropagationDynamics,0.2093,1.0,0.1624,0.0,0.2093,0.7907,0.2093,0.1994,0.9531,ARTIFACT-FAILED
524288,P-N,FakePropagationDynamics,0.1945,1.0,0.147,0.0,0.1945,0.8055,0.1945,0.1852,0.9522,ARTIFACT-FAILED
1048576,P-N,FakePropagationDynamics,0.1814,1.0,0.133,0.0,0.1814,0.8186,0.1814,0.1724,0.9502,ARTIFACT-FAILED
2097152,P-N,FakePropagationDynamics,0.1698,1.0,0.1203,0.0,0.1698,0.8302,0.1698,0.1607,0.9463,ARTIFACT-FAILED
4194304,P-N,FakePropagationDynamics,0.16,1.0,0.1089,0.0,0.16,0.84,0.16,0.1502,0.9387,ARTIFACT-FAILED
8388608,P-N,FakePropagationDynamics,0.1522,1.0,0.0985,0.0,0.1522,0.8478,0.1522,0.1406,0.9238,ARTIFACT-FAILED
16777216,P-N,FakePropagationDynamics,0.1474,1.0,0.0892,0.0,0.1474,0.8526,0.1474,0.132,0.8954,ARTIFACT-FAILED
33554432,P-N,FakePropagationDynamics,0.1473,1.0,0.0807,0.0,0.1473,0.8527,0.1473,0.1242,0.8435,ARTIFACT-FAILED
67108864,P-N,FakePropagationDynamics,0.155,1.0,0.073,0.0,0.155,0.845,0.155,0.1172,0.7559,ARTIFACT-FAILED
1,P-N,AdversarialOptimizationTowardHierarchy,0.914,1.0,0.8935,1.0,0.914,0.086,0.914,0.872,0.9541,ARTIFACT-STABLE
2,P-N,AdversarialOptimizationTowardHierarchy,0.913,1.0,0.8925,1.0,0.913,0.087,0.913,0.8711,0.9541,ARTIFACT-STABLE
4,P-N,AdversarialOptimizationTowardHierarchy,0.9184,1.0,0.8981,1.0,0.9184,0.0816,0.9184,0.8762,0.9541,ARTIFACT-STABLE
6,P-N,AdversarialOptimizationTowardHierarchy,0.9106,1.0,0.89,1.0,0.9106,0.0894,0.9106,0.8688,0.9541,ARTIFACT-STABLE
8,P-N,AdversarialOptimizationTowardHierarchy,0.9235,1.0,0.9033,1.0,0.9235,0.0765,0.9235,0.8811,0.9541,ARTIFACT-STABLE
12,P-N,AdversarialOptimizationTowardHierarchy,0.9184,1.0,0.8981,1.0,0.9184,0.0816,0.9184,0.8763,0.9541,ARTIFACT-STABLE
16,P-N,AdversarialOptimizationTowardHierarchy,0.9081,1.0,0.8875,1.0,0.9081,0.0919,0.9081,0.8665,0.9541,ARTIFACT-STABLE
20,P-N,AdversarialOptimizationTowardHierarchy,0.9082,1.0,0.8875,1.0,0.9082,0.0918,0.9082,0.8665,0.9541,ARTIFACT-STABLE
24,P-N,AdversarialOptimizationTowardHierarchy,0.9085,1.0,0.8878,1.0,0.9085,0.0915,0.9085,0.8668,0.9541,ARTIFACT-STABLE
32,P-N,AdversarialOptimizationTowardHierarchy,0.919,1.0,0.8987,1.0,0.919,0.081,0.919,0.8768,0.9541,ARTIFACT-STABLE
40,P-N,AdversarialOptimizationTowardHierarchy,0.92,1.0,0.8998,1.0,0.92,0.08,0.92,0.8778,0.9541,ARTIFACT-STABLE
48,P-N,AdversarialOptimizationTowardHierarchy,0.9082,1.0,0.8876,1.0,0.9082,0.0918,0.9082,0.8665,0.9541,ARTIFACT-STABLE
64,P-N,AdversarialOptimizationTowardHierarchy,0.9079,1.0,0.8872,1.0,0.9079,0.0921,0.9079,0.8663,0.9541,ARTIFACT-STABLE
80,P-N,AdversarialOptimizationTowardHierarchy,0.9278,1.0,0.9079,1.0,0.9278,0.0722,0.9278,0.8852,0.9541,ARTIFACT-STABLE
96,P-N,AdversarialOptimizationTowardHierarchy,0.9164,1.0,0.896,1.0,0.9164,0.0836,0.9164,0.8743,0.9541,ARTIFACT-STABLE
128,P-N,AdversarialOptimizationTowardHierarchy,0.9128,1.0,0.8923,1.0,0.9128,0.0872,0.9128,0.8709,0.9541,ARTIFACT-STABLE
160,P-N,AdversarialOptimizationTowardHierarchy,0.9042,1.0,0.8834,1.0,0.9042,0.0958,0.9042,0.8627,0.9541,ARTIFACT-STABLE
192,P-N,AdversarialOptimizationTowardHierarchy,0.9121,1.0,0.8915,1.0,0.9121,0.0879,0.9121,0.8702,0.9541,ARTIFACT-STABLE
256,P-N,AdversarialOptimizationTowardHierarchy,0.9108,1.0,0.8902,1.0,0.9108,0.0892,0.9108,0.869,0.9541,ARTIFACT-STABLE
320,P-N,AdversarialOptimizationTowardHierarchy,0.9054,1.0,0.8846,1.0,0.9054,0.0946,0.9054,0.8638,0.9541,ARTIFACT-STABLE
512,P-N,AdversarialOptimizationTowardHierarchy,0.9127,1.0,0.8921,1.0,0.9127,0.0873,0.9127,0.8708,0.9541,ARTIFACT-STABLE
768,P-N,AdversarialOptimizationTowardHierarchy,0.9111,1.0,0.8905,1.0,0.9111,0.0889,0.9111,0.8693,0.9541,ARTIFACT-STABLE
1024,P-N,AdversarialOptimizationTowardHierarchy,0.9116,1.0,0.891,1.0,0.9116,0.0884,0.9116,0.8697,0.9541,ARTIFACT-STABLE
1536,P-N,AdversarialOptimizationTowardHierarchy,0.9077,1.0,0.887,1.0,0.9077,0.0923,0.9077,0.866,0.9541,ARTIFACT-STABLE
2048,P-N,AdversarialOptimizationTowardHierarchy,0.9056,1.0,0.8848,1.0,0.9056,0.0944,0.9056,0.864,0.9541,ARTIFACT-STABLE
3072,P-N,AdversarialOptimizationTowardHierarchy,0.9178,1.0,0.8975,1.0,0.9178,0.0822,0.9178,0.8757,0.9541,ARTIFACT-STABLE
4096,P-N,AdversarialOptimizationTowardHierarchy,0.9158,1.0,0.8954,1.0,0.9158,0.0842,0.9158,0.8738,0.9541,ARTIFACT-STABLE
6144,P-N,AdversarialOptimizationTowardHierarchy,0.9182,1.0,0.8979,1.0,0.9182,0.0818,0.9182,0.8761,0.9541,ARTIFACT-STABLE
8192,P-N,AdversarialOptimizationTowardHierarchy,0.9134,1.0,0.8928,1.0,0.9134,0.0866,0.9134,0.8714,0.9541,ARTIFACT-STABLE
12288,P-N,AdversarialOptimizationTowardHierarchy,0.9098,1.0,0.8891,1.0,0.9098,0.0902,0.9098,0.868,0.9541,ARTIFACT-STABLE
16384,P-N,AdversarialOptimizationTowardHierarchy,0.9155,1.0,0.8951,1.0,0.9155,0.0845,0.9155,0.8735,0.954,ARTIFACT-STABLE
24576,P-N,AdversarialOptimizationTowardHierarchy,0.9147,1.0,0.8942,1.0,0.9147,0.0853,0.9147,0.8726,0.954,ARTIFACT-STABLE
32768,P-N,AdversarialOptimizationTowardHierarchy,0.9043,1.0,0.8834,1.0,0.9043,0.0957,0.9043,0.8627,0.954,ARTIFACT-STABLE
65536,P-N,AdversarialOptimizationTowardHierarchy,0.9082,1.0,0.8872,1.0,0.9082,0.0918,0.9082,0.8663,0.9539,ARTIFACT-STABLE
131072,P-N,AdversarialOptimizationTowardHierarchy,0.9114,1.0,0.8904,1.0,0.9114,0.0886,0.9114,0.8691,0.9536,ARTIFACT-STABLE
262144,P-N,AdversarialOptimizationTowardHierarchy,0.9147,1.0,0.8933,1.0,0.9147,0.0853,0.9147,0.8719,0.9531,ARTIFACT-STABLE
524288,P-N,AdversarialOptimizationTowardHierarchy,0.9149,1.0,0.8925,1.0,0.9149,0.0851,0.9149,0.8711,0.9522,ARTIFACT-STABLE
1048576,P-N,AdversarialOptimizationTowardHierarchy,0.9091,1.0,0.8846,1.0,0.9091,0.0909,0.9091,0.8639,0.9502,ARTIFACT-STABLE
2097152,P-N,AdversarialOptimizationTowardHierarchy,0.9119,1.0,0.8837,1.0,0.9119,0.0881,0.9119,0.863,0.9463,ARTIFACT-STABLE
4194304,P-N,AdversarialOptimizationTowardHierarchy,0.9077,1.0,0.8718,1.0,0.9077,0.0923,0.9077,0.852,0.9387,ARTIFACT-STABLE
8388608,P-N,AdversarialOptimizationTowardHierarchy,0.9191,1.0,0.8686,1.0,0.9191,0.0809,0.9191,0.8491,0.9238,ARTIFACT-STABLE
16777216,P-N,AdversarialOptimizationTowardHierarchy,0.9137,1.0,0.835,1.0,0.9137,0.0863,0.9137,0.8182,0.8954,ARTIFACT-STABLE
33554432,P-N,AdversarialOptimizationTowardHierarchy,0.9112,1.0,0.7811,1.0,0.9112,0.0888,0.9112,0.7686,0.8435,ARTIFACT-STABLE
67108864,P-N,AdversarialOptimizationTowardHierarchy,0.9025,1.0,0.6872,1.0,0.9025,0.0975,0.9025,0.6822,0.7559,ARTIFACT-STABLE
1,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
2,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
4,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
6,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
8,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
12,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
16,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
20,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
24,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
32,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
40,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
48,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
64,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
80,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
96,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
128,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
160,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
192,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
256,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
320,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
512,P-N,FullNullAdversarialControl,0.0524,1.0,0.0,0.0,0.0524,0.9476,0.0524,0.05,0.9541,ARTIFACT-FAILED
